frame,present_frame,present_count,present_reason,emulated_timestamp,intended_offset_ms,enqueue_offset_ms,queue_delay_ms,actual_offset_ms,cpu_slices,cpu_throttle_calls,last_throttle_target_offset_ms,last_throttle_end_offset_ms,total_ms,cpu_wall_ms,cpu_thread_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms,static_bursts,static_cycles,static_native_dispatches,static_fallback_steps,static_hook_fallbacks,fallback_mfspr,fallback_mtspr,fallback_cache,fallback_dcbst,fallback_dcbf,fallback_dcbi,fallback_icbi,fallback_other,cache_controls,cache_control_dcbst,cache_control_dcbf,cache_control_dcbi,cache_control_icbi
12746,12745,26133,1,110007303120,-1.131693,-0.027750,0.027750,0.034917,611,2,-2.593471,-2.480791,16.612625,16.502536,8.011160,0.000000,8.871626,8.758321,0.113221,0.034750,0.008959,1.245542,631,8107255,66962,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12747,12746,26135,1,110015411220,-0.982152,-0.027417,0.027417,0.030167,612,2,-2.443930,-2.357875,16.533792,16.427203,8.023360,0.000000,8.803167,8.716862,0.086221,0.030000,0.008250,1.246709,639,8107042,67027,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12748,12747,26137,1,110023519320,-1.025819,-0.031417,0.031417,0.034167,610,2,-2.487597,-2.399000,16.727000,16.617879,7.875576,0.000000,9.062125,8.973320,0.088763,0.034000,0.007958,0.301708,630,8107294,66964,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12749,12748,26139,1,110031627420,-1.091068,-0.027458,0.027458,0.025875,608,2,-2.552846,-2.430875,16.748583,16.590935,7.872938,0.000000,9.054042,8.931779,0.122179,0.025750,0.007500,1.259000,628,8091853,66337,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12750,12749,26141,1,110039735520,-1.067110,-0.027708,0.027708,0.036750,614,2,-2.528888,-2.439083,16.659375,16.607458,8.124612,0.000000,8.830751,8.740737,0.089930,0.036584,0.008666,0.649833,641,8122539,67652,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12751,12750,26143,1,110047843620,-1.063694,-0.028167,0.028167,0.023917,611,2,-2.525472,-2.411833,16.679917,16.579566,7.878733,0.000000,8.999584,8.876904,0.122596,0.023750,0.012875,0.951709,631,8107287,66965,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12752,12751,26145,1,110055951720,-1.183527,-0.028209,0.028209,0.036083,612,2,-2.645305,-2.535084,16.803167,16.694199,8.052869,0.000000,8.977623,8.860112,0.117470,0.035916,0.045750,0.609125,637,8122878,65753,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12753,12752,26147,1,110064059820,-1.072902,-0.027000,0.027000,0.024333,611,2,-2.534680,-2.437167,16.572708,16.465122,8.099297,0.000000,8.727541,8.629820,0.097638,0.024208,0.007042,0.941125,633,8091505,68233,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12754,12753,26149,1,110072167920,-1.187902,-0.028583,0.028583,0.046917,611,2,-2.649680,-2.612375,16.798333,16.675750,8.470749,0.000000,8.720082,8.651237,0.068762,0.046584,0.013166,0.744375,631,8107313,66966,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12755,12754,26151,1,110080276020,-1.095735,-0.028125,0.028125,0.030583,611,2,-2.557513,-2.442542,16.591167,16.491921,8.021098,0.000000,8.857042,8.741780,0.115179,0.030417,0.013833,0.640209,638,8107138,64947,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12756,12755,26153,1,110088384120,-0.912652,-0.027375,0.027375,0.031417,610,2,-2.374430,-2.374208,16.500250,16.387551,8.959514,0.000000,8.614750,8.606904,0.007763,0.031167,0.047291,1.297041,630,8107261,69050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12757,12756,26155,1,110096492220,-1.019194,-0.027875,0.027875,0.023667,611,2,-2.480972,-2.389250,16.789875,16.641586,7.848970,0.000000,9.106333,9.014321,0.091929,0.023542,0.013625,0.303375,631,8095619,66497,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12758,12757,26157,1,110104600320,-1.064527,-0.027792,0.027792,0.034875,611,2,-2.526305,-2.410709,16.728667,16.669698,7.935256,0.000000,9.049875,8.933988,0.115762,0.034666,0.016500,1.306709,637,8118721,65408,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12759,12758,26159,1,110112708420,-0.953110,-0.027375,0.027375,0.031709,611,2,-2.414888,-2.328375,16.571916,16.457082,8.038006,0.000000,8.807623,8.704278,0.103304,0.031542,0.009667,0.299958,631,8107298,69049,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12760,12759,26161,1,110120816520,-1.070569,-0.031708,0.031708,0.026167,612,2,-2.532347,-2.440250,16.800792,16.691088,8.105865,0.000000,9.148583,9.056196,0.092304,0.026000,0.007750,0.948376,632,8107371,66964,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12761,12760,26163,1,110128924620,-0.824902,-0.027125,0.027125,0.023708,611,2,-2.286680,-2.281542,16.437667,16.336973,7.916471,0.000000,8.932958,8.927571,0.005262,0.023625,0.014916,0.292125,638,8107019,64938,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12762,12761,26165,1,110137032720,-1.048777,-0.027292,0.027292,0.032000,612,2,-2.510555,-2.426917,16.907208,16.800525,8.130732,0.000000,8.980000,8.896112,0.083804,0.031875,0.010042,0.949667,632,8107301,69141,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12763,12762,26167,1,110145140820,-1.114694,-0.027583,0.027583,0.029375,610,2,-2.576472,-2.480417,16.749250,16.642069,7.968707,0.000000,9.017083,8.920779,0.096221,0.029167,0.006916,1.259500,630,8107285,66866,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12764,12763,26169,1,110153248920,-1.062152,-0.028084,0.028084,0.033375,611,2,-2.523930,-2.405459,16.630792,16.521883,7.896879,0.000000,9.013749,8.888737,0.124929,0.033208,0.024417,0.646458,637,8107206,64944,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12765,12764,26171,1,110161357020,-1.108735,-0.027583,0.027583,0.032459,608,2,-2.570513,-2.486958,16.729916,16.617547,8.293632,0.000000,8.700708,8.616654,0.083971,0.032292,0.009125,1.258375,628,8107269,69050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12766,12765,26173,1,110169465120,-1.115527,-0.027375,0.027375,0.028375,613,2,-2.577305,-2.475166,16.690125,16.589491,7.971215,0.000000,8.975875,8.873571,0.102221,0.028292,0.019250,0.303250,633,8107238,66962,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12767,12766,26175,1,110177573220,-1.194943,-0.027708,0.027708,0.038709,611,2,-2.656721,-2.543791,16.762750,16.656327,8.208697,0.000000,8.754916,8.641779,0.113054,0.038459,0.014041,1.248041,637,8107044,64939,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12768,12767,26177,1,110185681320,-1.016985,-0.031041,0.031041,0.029792,610,2,-2.478763,-2.396083,16.505375,16.392199,8.124178,0.000000,8.661834,8.572321,0.089430,0.029667,0.007333,0.291708,629,8108076,69075,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12769,12768,26179,1,110193789420,-0.992402,-0.031291,0.031291,0.025417,611,2,-2.454180,-2.362166,16.658750,16.548966,7.787266,0.000000,9.079125,8.980612,0.098471,0.025292,0.008792,0.946042,631,8106604,66942,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12770,12769,26181,1,110201897520,-0.891943,-0.028875,0.028875,0.035834,609,2,-2.353721,-2.353583,16.582875,16.481766,7.898710,0.000000,9.037375,9.036904,0.000346,0.035584,0.043708,0.623875,636,8107011,64945,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12771,12770,26183,1,110210005620,-0.988069,-0.027709,0.027709,0.030125,609,2,-2.449847,-2.449667,16.779459,16.672407,8.495243,0.000000,8.810375,8.809529,0.000763,0.029958,0.009375,1.202584,629,8107287,69044,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12772,12771,26185,1,110218113720,-1.054277,-0.026833,0.026833,0.027250,612,2,-2.516055,-2.428791,16.749541,16.643866,7.890675,0.000000,9.078667,8.990529,0.088055,0.027084,0.007500,1.268625,632,8107361,67039,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12773,12772,26187,1,110226221820,-1.053943,-0.027833,0.027833,0.034375,607,2,-2.515721,-2.404333,16.683000,16.582747,7.918963,0.000000,9.025000,8.903488,0.121471,0.034250,0.008375,0.646542,633,8107032,64866,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12774,12773,26189,1,110234329920,-0.988944,-0.027667,0.027667,0.029375,612,2,-2.450722,-2.450584,16.618334,16.510717,8.432296,0.000000,8.643708,8.643362,0.000304,0.029166,0.008875,0.933917,632,8107292,69043,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12775,12774,26191,1,110242438020,-0.964902,-0.030666,0.030666,0.026042,611,2,-2.426680,-2.331791,16.659291,16.544553,7.805139,0.000000,9.066833,8.971654,0.095096,0.025917,0.007500,0.304625,631,8107281,66965,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12776,12775,26193,1,110250546120,-0.969027,-0.032375,0.032375,0.034541,612,2,-2.430805,-2.311084,16.687459,16.587198,7.697387,0.000000,9.198291,9.078279,0.119887,0.034416,0.016292,1.098459,639,8107169,64948,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12777,12776,26195,1,110258654220,-1.132277,-0.027375,0.027375,0.027125,612,2,-2.594055,-2.513417,16.846583,16.739047,8.206963,0.000000,8.885291,8.804487,0.080721,0.026958,0.017667,0.315958,632,8107284,69050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12778,12777,26197,1,110266762320,-0.933111,-0.027834,0.027834,0.028875,611,2,-2.394889,-2.301625,16.484167,16.376664,7.846501,0.000000,8.856792,8.761696,0.095013,0.028750,0.009833,1.013833,631,8107235,66962,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12779,12778,26199,1,110274870420,-0.963568,-0.027166,0.027166,0.024125,611,2,-2.425346,-2.304666,16.713791,16.554867,7.657915,0.000000,9.210625,9.089779,0.120804,0.023959,0.005625,1.297459,638,8091649,64313,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12780,12779,26201,1,110282978520,-0.938944,-0.027375,0.027375,0.025791,609,2,-2.400722,-2.315084,16.658709,16.608123,7.972967,0.000000,8.954499,8.868653,0.085804,0.025541,0.016334,0.458792,629,8122715,69678,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12781,12780,26203,1,110291086620,-0.997319,-0.033000,0.033000,0.027167,613,2,-2.459097,-2.347542,16.741708,16.629896,8.272988,0.000000,9.091042,8.979279,0.111721,0.026792,0.010166,1.269667,633,8107378,66965,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12782,12781,26205,1,110299194720,-0.846777,-0.028084,0.028084,0.023916,612,2,-2.308555,-2.288834,16.532792,16.433162,7.876022,0.000000,9.017501,8.997655,0.019804,0.023791,0.009709,0.612500,639,8107026,65036,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12783,12782,26207,1,110307302820,-1.227735,-0.030500,0.030500,0.074584,610,2,-2.689513,-2.662791,17.064291,17.003010,9.079326,0.000000,8.649876,8.622446,0.027138,0.074375,0.026334,0.971917,630,8122736,69550,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12784,12783,26209,1,110315410920,-1.292194,-0.029208,0.029208,0.062333,609,2,-2.753972,-2.696833,16.747792,16.570018,8.655961,0.000000,8.261334,8.202904,0.058305,0.062167,0.015208,0.290500,629,8091916,66359,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12785,12784,26211,1,110323519020,-1.326652,-0.029417,0.029417,0.049041,612,2,-2.788430,-2.708000,16.717792,16.611880,8.593534,0.000000,8.430375,8.349363,0.080929,0.048875,0.011708,0.709667,639,8107011,64939,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12786,12785,26213,1,110331627120,-0.984694,-0.028542,0.028542,0.038541,611,2,-2.446472,-2.439500,16.341375,16.232124,8.309580,0.000000,8.449542,8.442362,0.007055,0.038416,0.023750,1.307292,630,8107284,69052,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12787,12786,26215,1,110339735220,-1.077111,-0.031667,0.031667,0.026208,611,2,-2.538889,-2.395292,16.775750,16.667024,8.030851,0.000000,9.003916,8.860112,0.143721,0.026041,0.006875,0.634125,631,8107364,66965,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12788,12787,26217,1,110347843320,-1.655443,-0.038916,0.038916,0.094375,611,2,-3.117221,-3.116916,17.261666,17.215176,9.443060,0.000000,8.626375,8.617488,0.008679,0.094042,0.024625,1.322667,639,8122426,65547,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12789,12788,26219,1,110355951420,-2.227444,-0.060417,0.060417,0.107375,610,2,-3.689222,-3.686125,17.255334,17.023929,10.582999,0.000000,6.682876,6.679362,0.003180,0.107083,0.017833,0.325666,629,8091926,68444,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12790,12789,26221,1,110364059520,-1.745611,-0.036792,0.036792,0.097583,612,2,-3.207389,-3.120167,16.201500,16.169921,9.602199,0.000000,6.888166,6.800529,0.087346,0.097166,0.032750,0.981083,632,8122660,67562,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12791,12790,26223,1,110372167620,-2.191693,-0.036166,0.036166,0.102292,613,2,-3.653471,-3.605083,17.129416,17.028868,9.737667,0.000000,7.548167,7.499404,0.048471,0.101625,0.020959,0.311250,640,8107052,64949,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12792,12791,26225,1,110380275720,-1.854777,-0.031208,0.031208,0.100542,610,2,-3.316555,-3.256167,16.346417,16.196511,9.726038,0.000000,6.892457,6.831570,0.060554,0.100250,0.014042,0.931417,630,8107298,69122,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12793,12792,26227,1,110388383820,-2.763444,-0.031833,0.031833,0.130500,611,2,-4.225222,-4.189333,17.592000,17.559665,10.144704,0.000000,7.559293,7.522696,0.036180,0.130083,0.046375,0.585958,631,8114740,67169,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12794,12793,26229,1,110396491920,-1.407318,-0.030125,0.030125,0.079292,611,2,-2.869096,-2.805916,15.327208,15.113258,9.383379,0.000000,5.941083,5.863404,0.077554,0.078834,0.034708,0.306500,638,8099645,64498,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12795,12794,26231,1,110404600020,-1.540777,-0.035375,0.035375,0.126583,612,2,-3.002555,-2.971583,16.816792,16.753326,9.451848,0.000000,7.759626,7.728029,0.031222,0.126292,0.016708,0.663833,632,8122756,69811,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12796,12795,26233,1,110412708120,-1.619194,-0.029542,0.029542,0.069583,621,2,-3.080972,-2.996958,16.761750,16.607216,9.017127,0.000000,8.026375,7.941987,0.084138,0.069167,0.043625,0.303000,641,8091829,66355,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12797,12796,26235,1,110420816220,-1.616693,-0.030750,0.030750,0.088292,612,2,-3.078471,-3.078333,16.680833,16.552179,9.174858,0.000000,7.480292,7.474821,0.005304,0.087959,0.021083,0.954250,639,8107088,66471,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12798,12797,26237,1,110428924320,-2.444152,-0.054625,0.054625,0.088125,610,2,-3.905930,-3.871583,17.510792,17.365137,10.098794,0.000000,7.610625,7.575778,0.034472,0.087875,0.013000,0.313625,630,8107329,67527,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12799,12798,26239,1,110437032420,-1.432444,-0.028917,0.028917,0.071500,608,2,-2.894222,-2.894000,15.671625,15.533848,9.168200,0.000000,7.086999,7.086570,0.000304,0.071375,0.017375,0.612083,628,8091845,66354,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12800,12799,26241,1,110445140520,-1.556693,-0.031750,0.031750,0.087459,612,2,-3.018471,-2.945916,16.807583,16.728703,9.558746,0.000000,7.549792,7.476946,0.072638,0.086875,0.016625,0.587458,639,8122585,67635,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12801,12800,26243,1,110453248620,-1.408485,-0.030333,0.030333,0.078125,610,2,-2.870263,-2.859791,16.535125,16.374650,9.017953,0.000000,7.748583,7.737903,0.010513,0.077875,0.017042,0.291292,630,8091764,66355,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12802,12801,26245,1,110461356720,-1.469569,-0.029625,0.029625,0.064125,611,2,-2.931347,-2.822125,16.744417,16.650498,8.874708,0.000000,8.259875,8.148279,0.111429,0.063917,0.017166,0.954251,631,8113885,67308,0,2,0,2,0,0,0,0,0,0,5918,0,3510,2408,0
12803,12802,26247,1,110469464820,-1.308152,-0.029417,0.029417,0.070125,610,2,-2.769930,-2.718417,16.521917,16.437085,8.957602,0.000000,7.936958,7.885196,0.051637,0.069791,0.024375,0.301209,637,8116030,67282,0,2,0,2,0,0,0,0,0,0,6696,0,4680,2016,0
12804,12803,26249,1,110477572920,-1.420819,-0.030167,0.030167,0.104333,612,2,-2.882597,-2.808459,16.796000,16.692292,8.606391,0.000000,8.449500,8.375029,0.074263,0.104041,0.026250,0.930250,632,8107261,66962,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12805,12804,26251,1,110485681020,-1.528319,-0.035542,0.035542,0.093458,610,2,-2.990097,-2.913000,16.790833,16.707700,8.797491,0.000000,8.238459,8.160863,0.077263,0.093167,0.024625,0.303958,635,8107225,65007,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12806,12805,26253,1,110493789120,-1.880985,-0.030542,0.030542,0.078500,610,2,-3.342763,-3.247333,17.036000,16.876812,9.525950,0.000000,7.828292,7.725738,0.102263,0.078125,0.026458,0.908500,631,8107131,68991,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12807,12806,26255,1,110501897220,-1.306985,-0.030916,0.030916,0.079459,612,2,-2.768763,-2.743791,16.109333,15.983663,8.972453,0.000000,7.500166,7.471487,0.028388,0.079042,0.037667,0.288917,632,8107286,66962,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12808,12807,26257,1,110510005320,-1.654486,-0.031209,0.031209,0.088166,610,2,-3.116264,-3.115875,17.030834,16.914793,9.880036,0.000000,7.943459,7.935862,0.007263,0.087958,0.041917,0.589000,637,8107088,64947,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12809,12808,26259,1,110518113420,-1.358402,-0.032375,0.032375,0.067791,611,2,-2.820180,-2.790292,16.387250,16.213254,9.069463,0.000000,7.592125,7.561821,0.030054,0.067500,0.014583,0.930999,631,8091827,68434,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12810,12809,26261,1,110526221520,-1.302652,-0.034417,0.034417,0.077333,612,2,-2.764430,-2.710292,16.627583,16.563828,8.885004,0.000000,8.019332,7.964820,0.054304,0.077042,0.019833,0.645125,631,8122787,67570,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12811,12810,26263,1,110534329620,-1.425152,-0.034333,0.034333,0.093875,613,2,-2.886930,-2.886708,16.805833,16.687509,9.342673,0.000000,8.213958,8.213363,0.000429,0.093542,0.020458,0.662708,639,8107037,64951,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12812,12811,26265,1,110542437720,-1.276402,-0.032459,0.032459,0.082916,609,2,-2.738180,-2.672500,16.534584,16.363825,8.651480,0.000000,8.179459,8.113071,0.066263,0.081875,0.039541,0.646875,629,8091850,68430,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12813,12812,26267,1,110550545820,-1.291194,-0.029542,0.029542,0.062250,611,2,-2.752972,-2.665459,16.698125,16.593014,8.849521,0.000000,8.580708,8.492820,0.087679,0.062000,0.018708,1.261125,631,8107316,66926,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12814,12813,26269,1,110558653920,-1.260194,-0.031375,0.031375,0.137375,614,2,-2.721972,-2.715000,16.652333,16.658341,9.021496,0.000000,8.242834,8.235446,0.007096,0.134208,0.047125,0.291875,641,8122514,65596,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12815,12814,26271,1,110566762020,-1.422610,-0.029125,0.029125,0.056250,610,2,-2.884388,-2.802833,16.845750,16.617132,9.047907,0.000000,8.047375,7.965237,0.081846,0.056000,0.012583,0.608042,630,8091860,68441,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12816,12815,26273,1,110574870120,-1.275527,-0.029250,0.029250,0.042000,611,2,-2.737305,-2.658083,16.536250,16.427843,8.400381,0.000000,8.399668,8.320196,0.079347,0.041792,0.010791,0.610500,630,8107278,66956,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12817,12816,26275,1,110582978220,-1.063736,-0.032209,0.032209,0.036291,612,2,-2.525514,-2.420792,16.471542,16.360836,8.078481,0.000000,8.628875,8.523779,0.105013,0.036083,0.046000,1.147374,639,8107182,64950,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12818,12817,26277,1,110591086320,-1.037152,-0.027667,0.027667,0.031583,609,2,-2.498930,-2.392209,16.656750,16.548356,8.198340,0.000000,8.687333,8.580071,0.107179,0.031375,0.011416,1.263584,629,8107278,69050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12819,12818,26279,1,110599194420,-1.535444,-0.030042,0.030042,0.081541,613,2,-2.997222,-2.917459,17.181625,17.136410,8.580911,0.000000,8.929083,8.848779,0.079929,0.081208,0.050417,0.640875,633,8122705,67571,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12820,12819,26281,1,110607302520,-1.592069,-0.030125,0.030125,0.093000,613,2,-3.053847,-3.053750,16.739958,16.605325,9.548908,0.000000,7.887874,7.887112,0.000471,0.092583,0.014084,0.613458,640,8107046,64937,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12821,12820,26283,1,110615410620,-1.815193,-0.033208,0.033208,0.076375,610,2,-3.276971,-3.212666,16.906458,16.789707,9.463432,0.000000,7.795167,7.727238,0.067554,0.076209,0.015250,0.299958,630,8107313,69051,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12822,12821,26285,1,110623518720,-1.471319,-0.030667,0.030667,0.088333,610,2,-2.933097,-2.932959,16.339459,16.195588,10.479442,0.000000,6.824292,6.823904,0.000221,0.088083,0.024542,0.593166,630,8107272,67047,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12823,12822,26287,1,110631626820,-1.620444,-0.029333,0.029333,0.068750,610,2,-3.082222,-2.984792,16.832458,16.658197,8.984417,0.000000,8.142457,8.032320,0.109846,0.068375,0.015500,0.291084,637,8091772,64245,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12824,12823,26289,1,110639734920,-1.197485,-0.028083,0.028083,0.036167,610,2,-2.659263,-2.547000,16.260375,16.153179,8.403153,0.000000,8.246291,8.133737,0.112471,0.035917,0.016583,0.992125,630,8107286,69050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12825,12824,26291,1,110647843020,-1.361194,-0.032625,0.032625,0.061750,611,2,-2.822972,-2.727709,16.847042,16.793209,8.375371,0.000000,8.812376,8.715321,0.096846,0.061625,0.019791,1.240209,631,8122626,67569,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12826,12825,26293,1,110655951120,-1.125736,-0.028167,0.028167,0.043166,613,2,-2.587514,-2.487500,16.447875,16.305326,8.207842,0.000000,8.533418,8.419363,0.113930,0.042958,0.010792,0.300541,639,8095304,64476,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12827,12826,26295,1,110664059220,-1.244693,-0.028500,0.028500,0.037334,608,2,-2.706471,-2.686416,16.802291,16.672667,8.889579,0.000000,8.245834,8.225571,0.020138,0.037125,0.015584,0.599875,628,8103625,68904,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12828,12827,26297,1,110672167320,-1.095860,-0.028375,0.028375,0.036709,611,2,-2.557638,-2.472333,16.534500,16.428305,8.093413,0.000000,8.731249,8.645820,0.085346,0.036542,0.010500,0.632750,631,8107325,66965,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12829,12828,26299,1,110680275420,-0.955444,-0.027250,0.027250,0.058125,613,2,-2.417222,-2.300292,16.542917,16.437374,7.835215,0.000000,8.995625,8.871821,0.123721,0.058042,0.009125,0.929501,640,8107113,64947,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12830,12829,26301,1,110688383520,-0.993610,-0.027292,0.027292,0.025167,609,2,-2.455388,-2.369917,16.721500,16.615633,8.006248,0.000000,8.937250,8.844779,0.092387,0.025000,0.014833,0.609500,628,8107299,69050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12831,12830,26303,1,110696491620,-1.098360,-0.028416,0.028416,0.048375,612,2,-2.560138,-2.451291,16.788083,16.713012,7.982620,0.000000,9.047209,8.938154,0.108972,0.048209,0.013500,0.933124,632,8115325,67276,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12832,12831,26305,1,110704599720,-0.949111,-0.028042,0.028042,0.027125,611,2,-2.410889,-2.410792,16.534084,16.397337,8.280662,0.000000,8.757707,8.719945,0.037679,0.026916,0.007125,0.400125,638,8099019,64706,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12833,12832,26307,1,110712707820,-1.083027,-0.027125,0.027125,0.028416,617,2,-2.544805,-2.470542,16.817250,16.706419,8.245065,0.000000,8.823999,8.748654,0.075262,0.028208,0.008125,1.136083,637,8107176,69066,0,2,0,2,0,0,0,0,0,0,6431,0,3510,2921,0
12834,12833,26309,1,110720815920,-1.122444,-0.028459,0.028459,0.056416,624,2,-2.584222,-2.478875,16.722750,16.615217,8.073581,0.000000,8.866125,8.727862,0.138138,0.056166,0.011625,1.293542,644,8107050,67508,0,2,0,2,0,0,0,0,0,0,6416,0,3510,2906,0
12835,12834,26311,1,110728924020,-1.024361,-0.033667,0.033667,0.029000,612,2,-2.486139,-2.370000,16.585250,16.474714,7.956631,0.000000,8.884168,8.767821,0.116263,0.028833,0.013125,0.301167,639,8107084,64946,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
