frame,total_ms,cpu_wall_ms,cpu_thread_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms,static_bursts,static_cycles,static_native_dispatches,static_fallback_steps,static_hook_fallbacks,fallback_mfspr,fallback_mtspr,fallback_cache,fallback_dcbst,fallback_dcbf,fallback_dcbi,fallback_icbi,fallback_other,cache_controls,cache_control_dcbst,cache_control_dcbf,cache_control_dcbi,cache_control_icbi
23053,18.239500,18.081086,18.094672,0.000000,0.000417,0.000000,0.000000,0.046375,0.014291,0.616542,631,8107251,126274,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23054,17.793875,17.649868,17.661010,0.000000,0.000208,0.000000,0.000000,0.048541,0.016584,0.910999,633,8107322,125519,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23055,17.873875,17.682841,17.683974,0.000000,0.000583,0.000000,0.000000,0.051791,0.022459,0.900542,641,8107013,123113,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
23056,17.008333,16.900635,16.920858,0.000000,0.000250,0.000000,0.000000,0.041167,0.013541,0.629333,631,8110136,126000,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23057,16.158167,16.053568,16.066714,0.000000,0.000210,0.000000,0.000000,0.048291,0.019417,1.216875,636,8150718,132488,0,2,0,2,0,0,0,0,0,0,5574,0,3510,2064,0
23058,17.824958,17.621487,17.633767,0.000000,0.000332,0.000000,0.000000,0.043000,0.012500,0.611125,637,8060638,129149,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
23059,16.822875,16.704185,16.720489,0.000000,0.000334,0.000000,0.000000,0.050042,0.014833,1.046166,631,8107262,127548,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23060,16.670375,16.502422,16.517043,0.000000,0.000209,0.000000,0.000000,0.041500,0.019500,1.057334,631,8107300,126453,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23061,17.000958,16.941427,16.917026,0.000000,0.000499,0.000000,0.000000,0.077667,0.018375,0.332792,642,8122414,124082,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
23062,18.897834,18.715951,18.736584,0.000000,0.000541,0.000000,0.000000,0.059666,0.015417,0.959459,627,8091798,127643,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23063,18.847333,18.698330,18.696206,0.000000,0.000333,0.000000,0.000000,0.067250,0.017167,1.237500,632,8107405,126179,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23064,19.447833,19.278041,19.104424,0.000000,0.000917,0.000000,0.000000,0.087792,0.020542,0.924375,640,8106921,123015,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
23065,18.902959,18.745872,18.746621,0.000000,0.000542,0.000000,0.000000,0.074750,0.028958,0.611125,631,8107278,126852,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23066,18.574375,18.447126,18.454764,0.000000,0.000375,0.000000,0.000000,0.082250,0.025041,0.937541,630,8107258,125472,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23067,18.394625,18.228295,18.229037,0.000000,0.000500,0.000000,0.000000,0.062791,0.024084,0.740583,641,8107022,123073,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
23068,18.883916,18.727082,18.706287,0.000000,0.000625,0.000000,0.000000,0.065125,0.022959,1.278333,631,8107276,127009,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23069,18.495709,18.347872,18.355369,0.000000,0.000418,0.000000,0.000000,0.068500,0.019458,0.289417,633,8107223,125296,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23070,18.146083,18.005325,18.015468,0.000000,0.000459,0.000000,0.000000,0.074375,0.019583,0.946292,641,8107095,123371,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
23071,19.454000,19.385290,19.312879,0.000000,0.000417,0.000000,0.000000,0.131583,0.022584,0.919917,632,8123406,126506,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23072,20.716958,20.469888,20.412208,0.000000,0.000542,0.000000,0.000000,0.082500,0.023292,1.320917,629,8091117,125257,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23073,19.761125,19.573789,19.558588,0.000000,0.000458,0.000000,0.000000,0.080959,0.026291,1.288209,643,8137814,128461,0,2,0,2,0,0,0,0,0,0,7378,0,4680,2698,0
23074,22.244167,22.080465,22.082047,0.000000,0.000459,0.000000,0.000000,0.067500,0.019375,1.293542,630,8076433,139084,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23075,20.063042,19.889850,19.913851,0.000000,0.000501,0.000000,0.000000,0.061750,0.020833,1.303334,631,8107219,125796,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23076,20.989041,20.835509,20.614084,0.000000,0.000416,0.000000,0.000000,0.098542,0.019292,0.621042,639,8107044,122921,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
