frame,present_frame,present_count,present_reason,emulated_timestamp,intended_offset_ms,actual_offset_ms,cpu_slices,cpu_throttle_calls,last_throttle_target_offset_ms,last_throttle_end_offset_ms,total_ms,cpu_wall_ms,cpu_thread_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms,static_bursts,static_cycles,static_native_dispatches,static_fallback_steps,static_hook_fallbacks,fallback_mfspr,fallback_mtspr,fallback_cache,fallback_dcbst,fallback_dcbf,fallback_dcbi,fallback_icbi,fallback_other,cache_controls,cache_control_dcbst,cache_control_dcbf,cache_control_dcbi,cache_control_icbi
4213,4212,8523,1,36410079420,-5.425096,0.034125,628,0,-23.570207,-22.506958,20.108458,20.011137,20.010268,0.000000,0.000250,0.000000,0.000000,0.033917,0.013917,1.252958,658,8211043,42113,0,272,0,272,0,0,0,0,0,0,23258,14400,4680,4178,0
4214,4213,8525,1,36418187520,-2.020180,0.039750,607,1,-3.481958,-2.312875,13.278417,13.161543,6.609030,0.000000,6.558583,5.389375,1.169083,0.039583,0.014167,0.655125,626,7998783,33173,0,32,0,32,0,0,0,0,0,0,6714,0,3510,3204,0
4215,4214,8527,1,36426295620,-5.948721,0.034833,628,0,-24.093833,-22.924750,20.611875,20.504375,20.506956,0.000000,0.000416,0.000000,0.000000,0.034625,0.012167,1.256875,653,8272909,42202,0,272,0,272,0,0,0,0,0,0,21075,14400,3510,3165,0
4216,4215,8529,1,36434403720,-1.747221,0.024375,606,1,-3.208999,-2.290791,12.481833,12.339741,6.538904,0.000000,5.803249,4.884917,0.918208,0.024209,0.005791,0.654791,633,7921220,32977,0,22,0,22,0,0,0,0,0,0,9542,0,4680,4862,0
4217,4216,8531,1,36442511820,-5.457805,0.033167,624,0,-23.602916,-22.684708,20.393917,20.318714,20.323369,0.000000,0.000249,0.000000,0.000000,0.032917,0.014125,1.264042,649,8211201,42076,0,282,0,282,0,0,0,0,0,0,20953,14400,3510,3043,0
4218,4217,8533,1,36450619920,-2.085429,0.023792,609,1,-3.547207,-2.399625,13.310958,13.197225,6.717269,0.000000,6.490749,5.342959,1.147582,0.023709,0.020375,0.607375,629,8013924,33251,0,32,0,32,0,0,0,0,0,0,6537,0,3510,3027,0
4219,4218,8535,1,36458728020,-6.007846,0.035417,626,0,-24.152957,-23.005375,20.605750,20.490008,20.502065,0.000000,0.000168,0.000000,0.000000,0.035250,0.012584,1.129959,657,8217403,41965,0,272,0,272,0,0,0,0,0,0,22727,14400,4680,3647,0
4220,4219,8537,1,36466836120,-1.809222,0.036000,607,1,-3.271000,-2.389792,12.484709,12.350337,6.660838,0.000000,5.684791,4.803375,0.881208,0.035833,0.007583,0.623084,627,7976910,33101,0,32,0,32,0,0,0,0,0,0,6545,0,3510,3035,0
4221,4220,8539,1,36474944220,-5.914596,0.031083,626,0,-24.059708,-23.178500,20.788708,20.692141,20.702756,0.000000,0.000249,0.000000,0.000000,0.030875,0.009375,0.782958,651,8257458,42174,0,272,0,272,0,0,0,0,0,0,20968,14400,3510,3058,0
4222,4221,8541,1,36483052320,-1.810346,0.022917,602,1,-3.272124,-2.287375,12.579083,12.444835,6.449986,0.000000,6.004249,5.019292,0.984749,0.022750,0.007917,0.623541,629,7952312,32846,0,22,0,22,0,0,0,0,0,0,7208,0,4680,2528,0
4223,4222,8543,1,36491160420,-5.672888,0.034625,628,0,-23.817999,-22.833250,20.545875,20.477119,20.489306,0.000000,0.000209,0.000000,0.000000,0.034459,0.021333,0.943416,653,8272886,42372,0,282,0,282,0,0,0,0,0,0,20973,14400,3510,3063,0
4224,4223,8545,1,36499268520,-1.947179,0.024292,600,1,-3.408957,-2.309208,12.957625,12.836802,6.496678,0.000000,6.349250,5.249334,1.099749,0.024125,0.021500,0.603291,620,7949721,32911,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
4225,4224,8547,1,36507376620,-5.820763,0.032000,624,0,-23.965874,-22.866125,20.556917,20.451362,20.431256,0.000000,0.000250,0.000000,0.000000,0.031792,0.010541,1.129167,655,8198146,42035,0,272,0,272,0,0,0,0,0,0,22790,14400,4680,3710,0
4226,4225,8549,1,36515484720,-1.969722,0.023125,605,1,-3.431500,-2.421125,12.832292,12.714313,6.676391,0.000000,6.047042,5.036542,1.010375,0.022958,0.028583,0.933375,625,8014157,33115,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
4227,4226,8551,1,36523592820,-5.820929,0.038084,624,0,-23.966041,-22.955666,20.534541,20.432554,20.424831,0.000000,0.000292,0.000000,0.000000,0.037875,0.013167,1.282541,648,8211228,42023,0,272,0,272,0,0,0,0,0,0,21011,14400,3510,3101,0
4228,4227,8553,1,36531700920,-1.821305,0.028750,606,1,-3.283083,-2.286167,12.683709,12.554410,6.502293,0.000000,6.039083,5.041959,0.996916,0.028583,0.008083,0.609042,632,7998625,33050,0,22,0,22,0,0,0,0,0,0,7208,0,4680,2528,0
4229,4228,8555,1,36539809020,-5.604805,0.029250,625,0,-23.749916,-22.753000,20.466833,20.364634,20.339151,0.000000,0.000209,0.000000,0.000000,0.029125,0.018500,1.242542,650,8211143,42105,0,282,0,282,0,0,0,0,0,0,21038,14400,3510,3128,0
4230,4229,8557,1,36547917120,-0.916846,0.027083,602,1,-2.378624,-2.329500,11.995375,11.886657,6.569504,0.000000,5.320375,5.271043,0.049124,0.026917,0.008208,0.488625,621,7983192,32977,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
4231,4230,8559,1,36556025220,-5.421680,0.041916,626,0,-23.566791,-23.517667,21.188167,21.098873,21.091657,0.000000,0.000583,0.000000,0.000000,0.041791,0.022042,1.332208,657,8226530,42176,0,272,0,272,0,0,0,0,0,0,22670,14400,4680,3590,0
4232,4231,8561,1,36564133320,-1.195847,0.086875,604,1,-2.657625,-2.657417,12.457500,12.351164,7.433948,0.000000,5.324001,5.323584,0.000208,0.086625,0.020125,0.634417,623,7998750,33063,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
4233,4232,8563,1,36572241420,-7.209888,0.044250,614,0,-25.355000,-25.354792,22.697375,22.560751,22.536500,0.000000,0.000499,0.000000,0.000000,0.044041,0.018167,1.248750,638,8102624,41793,0,302,0,302,0,0,0,0,0,0,20938,14400,3510,3028,0
4234,4233,8565,1,36580349520,-11.133763,0.034500,629,0,-45.962208,-45.962000,20.607208,20.471706,20.418674,0.000000,0.000250,0.000000,0.000000,0.034292,0.014125,1.264250,660,8257297,42269,0,272,0,272,0,0,0,0,0,0,22705,14400,4680,3625,0
4235,4234,8567,1,36588457620,-1.108388,0.030417,599,0,-52.620166,-52.619958,6.657958,6.535621,6.515206,0.000000,0.000249,0.000000,0.000000,0.030250,0.007042,0.611000,618,7936889,32852,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
4236,4235,8569,1,36596565720,-5.363179,0.056209,630,0,-73.558291,-73.558083,20.938125,20.869253,20.796702,0.000000,0.000418,0.000000,0.000000,0.055959,0.017958,0.941918,655,8293795,42348,0,272,0,272,0,0,0,0,0,0,20875,14400,3510,2965,0
4237,4236,8571,1,36604673820,-1.976513,0.029458,598,1,-3.438291,-2.260292,13.296667,13.152964,6.546910,0.000000,6.584125,5.406001,1.177999,0.029292,0.007291,0.609750,625,7916050,32783,0,32,0,32,0,0,0,0,0,0,7208,0,4680,2528,0
4238,4237,8573,1,36612781920,-5.894930,0.032042,628,0,-24.040041,-22.862042,20.601750,20.512204,20.492170,0.000000,0.000209,0.000000,0.000000,0.031833,0.022959,1.137833,653,8272738,42326,0,272,0,272,0,0,0,0,0,0,20852,14400,3510,2942,0
4239,4238,8575,1,36620890020,-1.912304,0.032500,600,1,-3.374082,-2.413375,12.700708,12.577840,6.667774,0.000000,5.918916,4.958084,0.960707,0.032334,0.018083,0.622958,620,7952341,32965,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
4240,4239,8577,1,36628998120,-5.663263,0.038167,628,0,-23.808374,-22.847667,20.434292,20.330262,20.318175,0.000000,0.000167,0.000000,0.000000,0.037958,0.015125,1.133041,661,8272862,42261,0,272,0,272,0,0,0,0,0,0,22641,14400,4680,3561,0
4241,4240,8579,1,36637106220,-2.061472,0.038916,600,1,-3.523250,-2.446709,13.081542,12.945858,6.668999,0.000000,6.268749,5.192042,1.076541,0.038750,0.035166,0.573375,619,7921456,32849,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
4242,4241,8581,1,36645214320,-5.999388,0.037666,637,0,-24.144500,-23.067959,20.621250,20.511236,20.465412,0.000000,0.000333,0.000000,0.000000,0.037416,0.011792,1.143333,662,8211149,41966,0,272,0,272,0,0,0,0,0,0,22186,14400,4387,3399,0
4243,4242,8583,1,36653322420,-1.899555,0.029125,607,1,-3.361333,-2.476834,12.583500,12.475160,6.743382,0.000000,5.699541,4.814917,0.884499,0.029000,0.014333,0.657125,633,8003952,33182,0,32,0,32,0,0,0,0,0,0,5819,0,3803,2016,0
4244,4243,8585,1,36661430520,-5.590597,0.033291,629,0,-23.735708,-22.851209,20.374375,20.294746,20.251007,0.000000,0.000166,0.000000,0.000000,0.033166,0.023459,0.967959,654,8267680,42152,0,272,0,272,0,0,0,0,0,0,20766,14400,3510,2856,0
4245,4244,8587,1,36669538620,-2.066471,0.034625,597,1,-3.528249,-2.425333,13.159208,13.026331,6.671823,0.000000,6.357209,5.254168,1.102916,0.034458,0.009125,0.607833,617,7936714,32879,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
4246,4245,8589,1,36677646720,-5.741763,0.035833,631,0,-23.886874,-22.783958,20.358625,20.264065,20.261307,0.000000,0.000250,0.000000,0.000000,0.035708,0.012167,1.064458,663,8272852,42226,0,272,0,272,0,0,0,0,0,0,22540,14400,4680,3460,0
4247,4246,8591,1,36685754820,-1.934805,0.022583,600,1,-3.396583,-2.337875,12.876375,12.734741,6.527058,0.000000,6.217000,5.158167,1.058708,0.022500,0.018500,0.317500,620,7936854,32861,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
4248,4247,8593,1,36693862920,-5.498971,0.029708,616,0,-23.644083,-22.585375,20.247500,20.126240,20.103128,0.000000,0.000251,0.000000,0.000000,0.029625,0.011750,0.787750,641,8118555,41686,0,272,0,272,0,0,0,0,0,0,22230,14400,4536,3294,0
4249,4248,8595,1,36701971020,-1.960680,0.023541,611,1,-3.422458,-2.349209,13.145042,13.036708,6.755581,0.000000,6.271750,5.198376,1.073249,0.023375,0.022708,1.078458,637,8091412,33535,0,32,0,32,0,0,0,0,0,0,5670,0,3654,2016,0
4250,4249,8597,1,36710079120,-5.282055,0.031708,626,0,-23.427166,-22.353917,20.004708,19.947801,19.943024,0.000000,0.000250,0.000000,0.000000,0.031500,0.028875,0.476333,651,8242049,42151,0,272,0,272,0,0,0,0,0,0,20671,14400,3510,2761,0
4251,4250,8599,1,36718187220,-1.036054,0.040917,602,1,-2.497832,-2.497500,12.437333,12.283345,7.272760,0.000000,5.516708,5.516084,0.000332,0.040750,0.012959,0.801417,626,7983078,33038,0,32,0,32,0,0,0,0,0,0,7208,0,4680,2528,0
4252,4251,8601,1,36726295320,-4.491680,0.035125,627,0,-22.636791,-22.636459,20.138959,20.067588,20.059999,0.000000,0.000249,0.000000,0.000000,0.034875,0.021125,1.215501,653,8257308,42259,0,272,0,272,0,0,0,0,0,0,20668,14400,3510,2758,0
4253,4252,8603,1,36734403420,-2.211847,0.028666,600,2,-3.673625,-2.500375,14.403500,14.241328,7.466278,0.000000,7.462667,6.289182,1.173402,0.028583,0.007958,0.655625,620,7936871,32927,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
4254,4253,8605,1,36742511520,-5.601513,0.033625,624,0,-23.746625,-22.573375,20.073000,19.992051,19.990133,0.000000,0.000291,0.000000,0.000000,0.033416,0.020209,1.258625,655,8211269,42045,0,272,0,272,0,0,0,0,0,0,22458,14400,4680,3378,0
4255,4254,8607,1,36750619620,-2.025763,0.023958,602,1,-3.487541,-2.385292,13.107583,12.983881,6.644283,0.000000,6.344125,5.241751,1.102249,0.023792,0.030583,0.608625,622,7998642,33177,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
4256,4255,8609,1,36758727720,-5.107180,0.030208,627,0,-23.252291,-22.150042,19.764750,19.667803,19.652619,0.000000,0.000293,0.000000,0.000000,0.030042,0.020375,1.293625,652,8226648,42065,0,272,0,272,0,0,0,0,0,0,20653,14400,3510,2743,0
4257,4256,8611,1,36766835820,-1.990388,0.037375,600,2,-3.452166,-2.462542,13.566542,13.439080,6.860638,0.000000,6.675125,5.684057,0.990984,0.037166,0.008334,0.670166,627,7982893,33108,0,32,0,32,0,0,0,0,0,0,7208,0,4680,2528,0
4258,4257,8613,1,36774943920,-5.125305,0.037000,629,0,-23.270416,-22.280792,19.818250,19.741881,19.751790,0.000000,0.000250,0.000000,0.000000,0.036833,0.022167,1.071084,654,8277914,42392,0,272,0,272,0,0,0,0,0,0,20656,14400,3510,2746,0
4259,4258,8615,1,36783052020,-2.221513,0.024292,600,2,-3.683291,-2.477666,13.779541,13.635470,6.963871,0.000000,6.964959,5.759141,1.205735,0.024125,0.006500,0.610375,620,7932009,32928,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
4260,4259,8617,1,36791160120,-6.029971,0.033292,624,0,-24.175083,-22.969458,20.491792,20.392649,20.388111,0.000000,0.000418,0.000000,0.000000,0.033125,0.022708,0.963042,655,8211007,41814,0,272,0,272,0,0,0,0,0,0,22457,14400,4680,3377,0
4261,4260,8619,1,36799268220,-1.786555,0.035583,603,1,-3.248333,-2.404875,12.439917,12.295014,6.682827,0.000000,5.581958,4.738334,0.843458,0.035500,0.024375,0.291250,623,7998679,33095,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
4262,4261,8621,1,36807376320,-6.044430,0.048125,625,0,-24.189541,-23.346083,20.941208,20.884373,20.873905,0.000000,0.000291,0.000000,0.000000,0.047792,0.015375,1.100208,650,8242184,41822,0,272,0,272,0,0,0,0,0,0,20578,14400,3510,2668,0
4263,4262,8623,1,36815484420,-1.913221,0.049042,601,1,-3.374999,-2.584167,12.552125,12.415201,7.049648,0.000000,5.370541,4.579459,0.790832,0.048792,0.013000,0.293250,628,7967724,33004,0,32,0,32,0,0,0,0,0,0,7208,0,4680,2528,0
4264,4263,8625,1,36823592520,-6.144305,0.043916,629,0,-24.289416,-23.498584,20.914417,20.812086,20.791996,0.000000,0.000417,0.000000,0.000000,0.043708,0.015542,0.582375,654,8272760,42155,0,272,0,272,0,0,0,0,0,0,20549,14400,3510,2639,0
4265,4264,8627,1,36831700620,-2.125805,0.026167,599,1,-3.587583,-2.706083,12.664833,12.530577,6.822177,0.000000,5.689458,4.807792,0.881500,0.025958,0.016209,0.923875,619,7936889,33062,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
4266,4265,8629,1,36839808720,-5.381929,0.022625,625,0,-23.527041,-22.645541,19.939458,19.845498,19.857369,0.000000,0.000123,0.000000,0.000000,0.022459,0.020041,0.609208,656,8226560,42133,0,272,0,272,0,0,0,0,0,0,22317,14400,4680,3237,0
4267,4266,8631,1,36847916820,-2.381346,0.024417,603,2,-3.843124,-2.615000,13.682750,13.568646,6.847767,0.000000,6.805040,5.576681,1.228276,0.024250,0.005584,1.231792,623,7985652,33242,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
4268,4267,8633,1,36856024920,-5.686388,0.021917,625,0,-23.831499,-22.603375,19.988375,19.872706,19.885166,0.000000,0.000209,0.000000,0.000000,0.021792,0.010792,1.224126,650,8249546,42177,0,272,0,272,0,0,0,0,0,0,20493,14400,3510,2583,0
4269,4268,8635,1,36864133020,-2.214138,0.024125,601,1,-3.675916,-2.556917,13.211084,13.096826,6.707009,0.000000,6.399459,5.280293,1.118999,0.023958,0.005125,0.617750,628,7957773,33026,0,32,0,32,0,0,0,0,0,0,7208,0,4680,2528,0
4270,4269,8637,1,36872241120,-6.194346,0.035375,627,0,-24.339457,-23.220458,20.663541,20.574801,20.468308,0.000000,0.000166,0.000000,0.000000,0.035209,0.013916,1.232082,652,8242003,42371,0,272,0,272,0,0,0,0,0,0,20482,14400,3510,2572,0
4271,4270,8639,1,36880349220,-1.782930,0.020292,601,1,-3.244708,-2.403625,12.271917,12.127497,6.567375,0.000000,5.570126,4.728959,0.841083,0.020125,0.004708,0.616416,621,7967779,33028,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
4272,4271,8641,1,36888457320,-5.210513,0.029208,625,0,-23.355625,-22.514542,20.110917,20.031245,20.019510,0.000000,0.000292,0.000000,0.000000,0.029000,0.015500,1.221374,656,8231333,42364,0,272,0,272,0,0,0,0,0,0,22282,14400,4680,3202,0
4273,4272,8643,1,36896565420,-1.481263,0.023292,601,2,-2.943041,-2.550292,12.954083,12.820465,6.947217,0.000000,6.123042,5.730015,0.392943,0.023125,0.005375,0.616000,620,7978641,33086,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
4274,4273,8645,1,36904673520,-4.593347,0.022833,624,0,-22.738458,-22.345709,19.795417,19.708488,19.720183,0.000000,0.000209,0.000000,0.000000,0.022708,0.019208,1.223833,649,8226408,42207,0,272,0,272,0,0,0,0,0,0,20479,14400,3510,2569,0
4275,4274,8647,1,36912781620,-2.406888,0.024750,602,2,-3.868666,-2.577500,14.496875,14.368156,7.471371,0.000000,7.645083,6.353849,1.291193,0.024583,0.006667,0.618125,629,7983127,33109,0,32,0,32,0,0,0,0,0,0,7208,0,4680,2528,0
4276,4275,8649,1,36920889720,-6.141888,0.035333,624,0,-24.286999,-22.995833,20.418333,20.326780,20.328113,0.000000,0.000251,0.000000,0.000000,0.035125,0.011625,1.055418,648,8226746,42249,0,272,0,272,0,0,0,0,0,0,20479,14400,3510,2569,0
4277,4276,8651,1,36928997820,-1.773847,0.024666,602,1,-3.235625,-2.398000,12.315292,12.196905,6.615121,0.000000,5.563377,4.725584,0.837625,0.024500,0.006208,0.419583,622,7983249,33111,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
4278,4277,8653,1,36937105920,-4.970429,0.021167,623,0,-23.115541,-22.277916,19.879916,19.769638,19.782781,0.000000,0.000126,0.000000,0.000000,0.021084,0.018041,0.735041,653,8210922,42222,0,272,0,272,0,0,0,0,0,0,22294,14400,4680,3214,0
4279,4278,8655,1,36945214020,-2.287555,0.029500,604,2,-3.749333,-2.523417,14.000459,13.890160,7.165833,0.000000,7.201167,5.975015,1.225985,0.029333,0.008375,1.060667,624,7998660,33183,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
4280,4279,8657,1,36953322120,-5.612722,0.022791,624,0,-23.757833,-22.531917,20.008500,19.897071,19.894345,0.000000,0.000125,0.000000,0.000000,0.022666,0.010042,0.447833,649,8211130,42108,0,272,0,272,0,0,0,0,0,0,20510,14400,3510,2600,0
4281,4280,8659,1,36961430220,-2.095804,0.019667,605,1,-3.557582,-2.418625,13.166416,13.054531,6.595836,0.000000,6.466832,5.327751,1.138957,0.019500,0.004917,0.756833,632,7998533,33169,0,32,0,32,0,0,0,0,0,0,7208,0,4680,2528,0
4282,4281,8661,1,36969538320,-5.520638,0.028125,623,0,-23.665749,-22.526792,20.108167,19.996442,20.010665,0.000000,0.000123,0.000000,0.000000,0.028000,0.007500,0.904375,647,8211143,42201,0,272,0,272,0,0,0,0,0,0,20592,14400,3510,2682,0
4283,4282,8663,1,36977646420,-2.326347,0.023875,603,1,-3.788125,-2.618750,13.489042,13.380751,6.841418,0.000000,6.549209,5.379709,1.169375,0.023708,0.005708,0.484292,623,7998705,33219,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
4284,4283,8665,1,36985754520,-5.601596,0.021708,625,0,-23.746708,-22.577333,19.958583,19.845961,19.860246,0.000000,0.000208,0.000000,0.000000,0.021583,0.017209,1.049750,656,8211187,42104,0,272,0,272,0,0,0,0,0,0,22513,14400,4680,3433,0
4285,4284,8667,1,36993862620,-2.331513,0.021000,603,1,-3.793291,-2.645500,13.413250,13.299692,6.833232,0.000000,6.477209,5.329334,1.147791,0.020833,0.004917,0.610292,623,7998663,33275,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
4286,4285,8669,1,37001970720,-5.574222,0.024041,625,0,-23.719333,-22.571542,19.926042,19.823329,19.837731,0.000000,0.000168,0.000000,0.000000,0.023875,0.013500,1.058875,650,8219360,42001,0,272,0,272,0,0,0,0,0,0,20969,14400,3510,3059,0
4287,4286,8671,1,37010078820,-0.977429,0.020875,602,1,-2.439207,-2.403750,12.086541,11.971718,6.593381,0.000000,5.387416,5.351793,0.035457,0.020709,0.004958,0.583750,629,7990232,33217,0,32,0,32,0,0,0,0,0,0,7208,0,4680,2528,0
4288,4287,8673,1,37018186920,-4.205638,0.022750,627,0,-22.350749,-22.315292,19.911542,19.807157,19.820236,0.000000,0.000165,0.000000,0.000000,0.022583,0.018292,1.059667,651,8226661,42050,0,272,0,272,0,0,0,0,0,0,21030,14400,3510,3120,0
4289,4288,8675,1,37026295020,-2.493805,0.023292,603,2,-3.955583,-2.674458,14.971500,14.856667,7.794293,0.000000,8.027417,6.746057,1.281277,0.023125,0.005125,0.621250,623,7983405,33222,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
4290,4289,8677,1,37034403120,-5.870804,0.021250,627,0,-24.015916,-22.734791,20.060333,19.944493,19.955318,0.000000,0.000166,0.000000,0.000000,0.021125,0.017250,0.895792,658,8241926,42106,0,272,0,272,0,0,0,0,0,0,22921,14400,4680,3841,0
4291,4290,8679,1,37042511220,-2.244430,0.024791,603,1,-3.706208,-2.700959,13.056959,12.949033,6.898357,0.000000,6.058459,5.053084,1.005249,0.024625,0.006166,0.610708,623,7967599,33128,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
4292,4291,8681,1,37050619320,-5.553347,0.049375,627,0,-23.698458,-22.693209,19.992250,19.923544,19.924769,0.000000,0.000250,0.000000,0.000000,0.049166,0.055125,1.042542,651,8257503,42193,0,272,0,272,0,0,0,0,0,0,22604,14400,4536,3668,0
4293,4292,8683,1,37058727420,-2.279513,0.025875,600,1,-3.741291,-2.582750,13.409500,13.250242,6.758235,0.000000,6.500459,5.341793,1.158541,0.025666,0.007709,0.349667,627,7952422,33091,0,32,0,32,0,0,0,0,0,0,5670,0,3654,2016,0
4294,4293,8685,1,37066835520,-5.600388,0.026167,626,0,-23.745499,-22.586958,20.004208,19.889052,19.901876,0.000000,0.000209,0.000000,0.000000,0.026042,0.009375,0.734791,650,8226575,42108,0,272,0,272,0,0,0,0,0,0,20960,14400,3510,3050,0
4295,4294,8687,1,37074943620,-2.398222,0.076666,615,1,-3.860000,-2.726500,13.481167,13.391298,6.955614,0.000000,6.447376,5.313709,1.133500,0.076416,0.018917,1.065042,634,7998540,33500,0,42,0,42,0,0,0,0,0,0,5407,0,3510,1897,0
4296,4295,8689,1,37083051720,-5.954679,0.042500,623,0,-24.099791,-22.966291,20.239791,20.120049,20.092466,0.000000,0.000418,0.000000,0.000000,0.042250,0.013917,0.351750,655,8257363,42094,0,262,0,262,0,0,0,0,0,0,21608,14400,4680,2528,0
4297,4296,8691,1,37091159820,-2.483513,0.049667,600,1,-3.945291,-3.074792,13.212167,13.057632,7.364738,0.000000,5.659291,4.788584,0.870499,0.049417,0.013791,0.586416,619,7936914,33170,0,42,0,42,0,0,0,0,0,0,5406,0,3510,1896,0
4298,4297,8693,1,37099267920,-5.883805,0.043500,618,0,-24.028916,-23.158417,20.083625,19.978116,19.979126,0.000000,0.000374,0.000000,0.000000,0.043292,0.015708,0.949917,643,8164845,41659,0,262,0,262,0,0,0,0,0,0,21344,14400,4536,2408,0
4299,4298,8695,1,37107376020,-1.971554,0.036625,608,1,-3.433332,-2.853083,12.771083,12.667726,7.363855,0.000000,5.282791,4.702209,0.580249,0.036459,0.006875,0.524375,634,8044946,33663,0,42,0,42,0,0,0,0,0,0,5670,0,3654,2016,0
4300,4299,8697,1,37115484120,-5.354388,0.036708,620,0,-23.499499,-22.919250,20.066167,19.968681,19.955288,0.000000,0.000207,0.000000,0.000000,0.036542,0.023083,0.949666,645,8226625,41887,0,262,0,262,0,0,0,0,0,0,19806,14400,3510,1896,0
4301,4300,8699,1,37123592220,-2.455722,0.045333,604,1,-3.917500,-2.719750,13.784667,13.687022,7.022440,0.000000,6.642166,5.444167,1.197750,0.045166,0.010750,0.658750,624,7991387,33430,0,42,0,42,0,0,0,0,0,0,5528,0,3510,2018,0
4302,4301,8701,1,37131700320,-4.893304,0.043917,624,0,-23.038416,-21.840666,19.120916,19.037835,19.032377,0.000000,0.000375,0.000000,0.000000,0.043709,0.056166,1.252332,656,8264781,42084,0,262,0,262,0,0,0,0,0,0,21486,14400,4680,2406,0
4303,4302,8703,1,37139808420,-1.504638,0.028833,600,2,-2.966416,-2.688083,13.294667,13.127873,7.370004,0.000000,6.173666,5.895098,0.278485,0.028708,0.019709,0.502584,620,7936939,33195,0,42,0,42,0,0,0,0,0,0,5406,0,3510,1896,0
4304,4303,8705,1,37147916520,-4.105513,0.042750,627,0,-22.250624,-21.972291,19.284208,19.203394,19.179206,0.000000,0.000125,0.000000,0.000000,0.042542,0.012667,1.095833,658,8186579,42020,0,262,0,262,0,0,0,0,0,0,22632,14400,4680,3552,0
4305,4304,8707,1,37156024620,-2.466846,0.028500,613,2,-3.928624,-2.712042,15.044667,14.914927,7.782978,0.000000,7.850542,6.633682,1.216776,0.028333,0.007209,0.680375,633,8022791,33749,0,42,0,42,0,0,0,0,0,0,6430,0,3510,2920,0
4306,4305,8709,1,37164132720,-4.629638,0.039958,629,0,-22.774749,-21.558167,18.846125,18.763542,18.758601,0.000000,0.000291,0.000000,0.000000,0.039708,0.022625,0.950751,654,8272929,42253,0,262,0,262,0,0,0,0,0,0,20707,14400,3510,2797,0
4307,4306,8711,1,37172240820,-2.374638,0.030834,598,2,-3.836416,-2.625500,14.428333,14.289297,7.411584,0.000000,7.331916,6.120724,1.211109,0.030625,0.009792,0.298209,625,7936804,33088,0,32,0,32,0,0,0,0,0,0,7208,0,4680,2528,0
4308,4307,8713,1,37180348920,-4.537554,0.034667,623,0,-22.682666,-21.471750,18.846250,18.754016,18.759829,0.000000,0.000249,0.000000,0.000000,0.034542,0.011208,1.257708,648,8257650,42172,0,272,0,272,0,0,0,0,0,0,19806,14400,3510,1896,0
