frame,present_frame,present_count,present_reason,emulated_timestamp,intended_offset_ms,output_start_offset_ms,sync_gpu_ms,enqueue_offset_ms,queue_delay_ms,actual_offset_ms,cpu_slices,cpu_throttle_calls,last_throttle_target_offset_ms,last_throttle_end_offset_ms,total_ms,cpu_wall_ms,cpu_thread_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms,static_bursts,static_cycles,static_native_dispatches,static_fallback_steps,static_hook_fallbacks,fallback_mfspr,fallback_mtspr,fallback_cache,fallback_dcbst,fallback_dcbf,fallback_dcbi,fallback_icbi,fallback_other,cache_controls,cache_control_dcbst,cache_control_dcbf,cache_control_dcbi,cache_control_icbi
2826,2825,5749,1,25164144720,-99.333694,-0.038542,0.000125,-0.038417,0.038417,0.032125,617,0,-6744.738278,-6744.601084,20.730250,20.599943,20.596278,0.000000,0.000167,0.000000,0.000000,0.031958,0.011625,0.789042,648,8086739,42081,0,302,0,302,0,0,0,0,0,0,23346,14400,4680,4266,0
2827,2826,5751,1,25172252820,-99.416527,-0.057208,0.000000,-0.057208,0.057208,0.029584,616,0,-6765.452819,-6765.315625,20.714541,20.566862,20.542390,0.000000,0.000208,0.000000,0.000000,0.029500,0.009709,0.785832,641,8102868,42242,0,302,0,302,0,0,0,0,0,0,20719,14400,3510,2809,0
2828,2827,5753,1,25180360920,-99.337403,-0.037541,0.000041,-0.037500,0.037500,0.033667,619,0,-6786.130069,-6785.992875,20.677250,20.580152,20.571696,0.000000,0.000125,0.000000,0.000000,0.033500,0.011917,1.081958,644,8102436,42144,0,302,0,302,0,0,0,0,0,0,21593,14400,3510,3683,0
2829,2828,5755,1,25188469020,-99.319736,-0.041000,0.000167,-0.040833,0.040833,0.033708,618,0,-6806.848611,-6806.711417,20.718542,20.610921,20.615785,0.000000,0.000167,0.000000,0.000000,0.033500,0.014125,0.784417,649,8102412,42139,0,302,0,302,0,0,0,0,0,0,22508,14400,4680,3428,0
2830,2829,5757,1,25196577120,-99.942069,-0.030750,0.000083,-0.030667,0.030667,0.035875,621,0,-6827.944278,-6827.807084,21.095667,20.990030,20.998958,0.000000,0.000168,0.000000,0.000000,0.035708,0.023833,1.076208,645,8102585,42447,0,302,0,302,0,0,0,0,0,0,22367,14400,3510,4457,0
2831,2830,5759,1,25204685220,-99.798778,-0.041583,0.000000,-0.041583,0.041583,0.030417,618,0,-6848.698194,-6848.561000,20.753916,20.628917,20.612200,0.000000,0.000125,0.000000,0.000000,0.030250,0.020417,1.281750,643,8102743,42250,0,302,0,302,0,0,0,0,0,0,20717,14400,3510,2807,0
2832,2831,5761,1,25212793320,-99.600694,-0.042875,0.000125,-0.042750,0.042750,0.030792,622,0,-6869.277111,-6869.139917,20.578917,20.461045,20.449176,0.000000,0.000167,0.000000,0.000000,0.030708,0.009584,1.252625,654,8102338,42260,0,302,0,302,0,0,0,0,0,0,23450,14400,4680,4370,0
2833,2832,5763,1,25220901420,-100.043735,-0.063000,0.000042,-0.062958,0.062958,0.045292,617,0,-6890.544569,-6890.407375,21.267458,21.178211,21.138256,0.000000,0.000250,0.000000,0.000000,0.045084,0.027791,1.270874,641,8117934,42384,0,302,0,312,0,0,0,0,0,0,20723,14400,3510,2813,0
2834,2833,5765,1,25229009520,-100.048736,-0.057416,0.000166,-0.057250,0.057250,0.050292,620,0,-6911.599444,-6911.462250,21.054875,20.940897,20.861950,0.000000,0.000291,0.000000,0.000000,0.050125,0.016375,0.929208,645,8102739,42307,0,302,0,292,0,0,0,0,0,0,22571,14400,3510,4661,0
2835,2834,5767,1,25237117620,-99.884194,-0.055791,0.000125,-0.055666,0.055666,0.043292,615,0,-6932.367069,-6932.229875,20.767625,20.609633,20.572204,0.000000,0.000167,0.000000,0.000000,0.042875,0.014584,1.237334,646,8086993,42003,0,302,0,302,0,0,0,0,0,0,21608,14400,4680,2528,0
2836,2835,5769,1,25245225720,-99.808819,-0.073458,0.000083,-0.073375,0.073375,0.033958,617,0,-6953.313361,-6953.176167,20.946292,20.861872,20.862818,0.000000,0.000124,0.000000,0.000000,0.033792,0.017125,1.262792,642,8117904,42300,0,302,0,312,0,0,0,0,0,0,20672,14400,3510,2762,0
2837,2836,5771,1,25253333820,-99.566070,-0.067083,0.000000,-0.067083,0.067083,0.030167,616,0,-6973.921069,-6973.783875,20.607708,20.495819,20.501250,0.000000,0.000209,0.000000,0.000000,0.030084,0.015541,1.219500,641,8102897,42167,0,302,0,292,0,0,0,0,0,0,20666,14400,3510,2756,0
2838,2837,5773,1,25261441920,-99.415902,-0.034583,0.000167,-0.034416,0.034416,0.032125,617,0,-6994.406569,-6994.269375,20.485500,20.367219,20.361867,0.000000,0.000167,0.000000,0.000000,0.031959,0.012375,1.264208,649,8086904,42021,0,302,0,302,0,0,0,0,0,0,22465,14400,4680,3385,0
2839,2838,5775,1,25269550020,-99.880860,-0.058083,0.000000,-0.058083,0.058083,0.035750,617,0,-7015.249069,-7015.111875,20.842500,20.707116,20.716842,0.000000,0.000207,0.000000,0.000000,0.035667,0.010125,1.246917,642,8106993,42286,0,302,0,302,0,0,0,0,0,0,20709,14400,3510,2799,0
2840,2839,5777,1,25277658120,-99.751654,-0.042167,0.000125,-0.042042,0.042042,0.045083,614,0,-7036.221528,-7036.084334,20.972459,20.908297,20.878310,0.000000,0.000249,0.000000,0.000000,0.044791,0.019500,1.265249,639,8113686,42185,0,302,0,302,0,0,0,0,0,0,20687,14400,3510,2777,0
2841,2840,5779,1,25285766220,-99.542278,-0.072625,0.000041,-0.072584,0.072584,0.039500,616,0,-7056.947153,-7056.809959,20.725625,20.592759,20.567443,0.000000,0.000166,0.000000,0.000000,0.039375,0.028041,1.337417,648,8102505,42183,0,302,0,302,0,0,0,0,0,0,22518,14400,4680,3438,0
2842,2841,5781,1,25293874320,-99.652569,-0.051458,0.000000,-0.051458,0.051458,0.028917,614,0,-7077.734861,-7077.597667,20.787708,20.699466,20.665999,0.000000,0.000207,0.000000,0.000000,0.028792,0.055000,1.262333,638,8102475,42232,0,302,0,302,0,0,0,0,0,0,20715,14400,3510,2805,0
2843,2842,5783,1,25301982420,-99.586403,-0.035083,0.000041,-0.035042,0.035042,0.031250,613,0,-7098.575236,-7098.438042,20.840375,20.678896,20.660269,0.000000,0.000208,0.000000,0.000000,0.031083,0.010917,0.621708,638,8087256,42127,0,302,0,302,0,0,0,0,0,0,20710,14400,3510,2800,0
2844,2843,5785,1,25310090520,-99.363444,-0.056208,0.000125,-0.056083,0.056083,0.041167,617,0,-7119.085194,-7118.948000,20.509958,20.398420,20.404666,0.000000,0.000208,0.000000,0.000000,0.041000,0.009750,1.293124,649,8107190,42194,0,302,0,302,0,0,0,0,0,0,22496,14400,4680,3416,0
2845,2844,5787,1,25318198620,-99.732735,-0.043375,0.000042,-0.043333,0.043333,0.037500,616,0,-7139.928194,-7139.791000,20.843000,20.764400,20.752985,0.000000,0.000167,0.000000,0.000000,0.037292,0.022167,0.966625,641,8113260,42341,0,302,0,302,0,0,0,0,0,0,20708,14400,3510,2798,0
2846,2845,5789,1,25326306720,-99.311987,-0.041500,0.000000,-0.041500,0.041500,0.025667,612,0,-7160.431861,-7160.294667,20.503667,20.349070,20.317658,0.000000,0.000125,0.000000,0.000000,0.025542,0.008208,0.952791,637,8087389,42067,0,302,0,302,0,0,0,0,0,0,20686,14400,3510,2776,0
2847,2846,5791,1,25334414820,-99.579736,-0.042750,0.000042,-0.042708,0.042708,0.028208,617,0,-7180.925236,-7180.788042,20.493375,20.380747,20.372127,0.000000,0.000167,0.000000,0.000000,0.028042,0.013291,1.254126,648,8102207,42142,0,302,0,302,0,0,0,0,0,0,22497,14400,4680,3417,0
2848,2847,5793,1,25342522920,-99.736027,-0.054291,0.000000,-0.054291,0.054291,0.036084,618,0,-7201.761319,-7201.624125,20.836083,20.755175,20.763756,0.000000,0.000166,0.000000,0.000000,0.036000,0.031000,0.953458,643,8118303,42356,0,302,0,302,0,0,0,0,0,0,20685,14400,3510,2775,0
2849,2848,5795,1,25350631020,-99.634529,-0.066334,0.003750,-0.062584,0.062584,0.034375,612,0,-7222.571653,-7222.434459,20.810334,20.669312,20.651523,0.000000,0.000167,0.000000,0.000000,0.034250,0.008791,1.149042,637,8096129,42123,0,302,0,302,0,0,0,0,0,0,20640,14400,3510,2730,0
2850,2849,5797,1,25358739120,-99.557860,-0.067625,0.000042,-0.067583,0.067583,0.042667,617,0,-7243.209944,-7243.072750,20.638291,20.494077,20.469611,0.000000,0.000209,0.000000,0.000000,0.042584,0.013958,1.280709,648,8093241,42042,0,302,0,302,0,0,0,0,0,0,22391,14400,4680,3311,0
2851,2850,5799,1,25366847220,-99.495402,-0.054500,0.000125,-0.054375,0.054375,0.034958,616,0,-7263.910361,-7263.773167,20.700417,20.608015,20.585440,0.000000,0.000209,0.000000,0.000000,0.034875,0.011500,1.268875,641,8102778,42203,0,302,0,302,0,0,0,0,0,0,20673,14400,3510,2763,0
2852,2851,5801,1,25374955320,-99.468195,-0.058459,0.000000,-0.058459,0.058459,0.039125,616,0,-7284.634903,-7284.497709,20.724542,20.652893,20.651762,0.000000,0.000125,0.000000,0.000000,0.039041,0.023000,1.275958,641,8118094,42195,0,302,0,302,0,0,0,0,0,0,20655,14400,3510,2745,0
2853,2852,5803,1,25383063420,-99.727528,-0.046084,0.000084,-0.046000,0.046000,0.030375,616,0,-7305.199278,-7305.062084,20.564375,20.413346,20.411460,0.000000,0.000208,0.000000,0.000000,0.030208,0.014625,1.242250,648,8087059,42056,0,302,0,302,0,0,0,0,0,0,22435,14400,4680,3355,0
2854,2853,5805,1,25391171520,-99.673110,-0.065666,0.000000,-0.065666,0.065666,0.031834,618,0,-7325.899944,-7325.762750,20.700666,20.607043,20.615706,0.000000,0.000209,0.000000,0.000000,0.031709,0.010458,1.272666,643,8118029,42247,0,302,0,302,0,0,0,0,0,0,20510,14400,3510,2600,0
2855,2854,5807,1,25399279620,-100.548862,-0.054417,0.000042,-0.054375,0.054375,0.058250,614,0,-7347.461153,-7347.323959,21.561209,21.464139,21.325662,0.000000,0.000458,0.000000,0.000000,0.057916,0.015959,0.911875,639,8102672,42172,0,302,0,302,0,0,0,0,0,0,20552,14400,3510,2642,0
2856,2855,5809,1,25407387720,-99.367402,-0.066916,0.000083,-0.066833,0.066833,0.037667,616,0,-7368.175944,-7368.038750,20.714791,20.590669,20.584082,0.000000,0.000167,0.000000,0.000000,0.037334,0.011333,0.921042,648,8102339,42064,0,302,0,302,0,0,0,0,0,0,22375,14400,4680,3295,0
2857,2856,5811,1,25415495820,-99.524569,-0.041209,0.000000,-0.041209,0.041209,0.033000,616,0,-7388.898153,-7388.760959,20.722209,20.570880,20.556699,0.000000,0.000207,0.000000,0.000000,0.032875,0.010416,1.305166,641,8087261,42137,0,302,0,302,0,0,0,0,0,0,20629,14400,3510,2719,0
2858,2857,5813,1,25423603920,-98.980611,-0.060083,0.000042,-0.060041,0.060041,0.037375,615,0,-7409.437694,-7409.300500,20.539541,20.458256,20.443039,0.000000,0.000167,0.000000,0.000000,0.037167,0.012708,0.925792,640,8118087,42158,0,302,0,302,0,0,0,0,0,0,20598,14400,3510,2688,0
2859,2858,5815,1,25431712020,-99.376735,-0.052166,0.000083,-0.052083,0.052083,0.033750,614,0,-7429.873194,-7429.736000,20.435500,20.285120,20.273482,0.000000,0.000168,0.000000,0.000000,0.033500,0.013000,0.912541,646,8086809,42008,0,302,0,302,0,0,0,0,0,0,22407,14400,4680,3327,0
2860,2859,5817,1,25439820120,-99.816486,-0.052292,0.000000,-0.052292,0.052292,0.037833,615,0,-7450.902528,-7450.765334,21.029334,20.902799,20.884346,0.000000,0.000167,0.000000,0.000000,0.037500,0.012125,1.275209,639,8102668,42185,0,302,0,302,0,0,0,0,0,0,20588,14400,3510,2678,0
2861,2860,5819,1,25447928220,-99.347111,-0.060333,0.000292,-0.060041,0.060041,0.039250,617,0,-7471.299194,-7471.162000,20.396666,20.323693,20.282242,0.000000,0.000126,0.000000,0.000000,0.039042,0.013792,0.302958,642,8118168,42282,0,302,0,302,0,0,0,0,0,0,20608,14400,3510,2698,0
2862,2861,5821,1,25456036320,-99.265444,-0.053916,0.000000,-0.053916,0.053916,0.032417,614,0,-7491.526194,-7491.389000,20.227000,20.076959,20.071042,0.000000,0.000209,0.000000,0.000000,0.032292,0.023875,1.033709,646,8086957,41964,0,302,0,302,0,0,0,0,0,0,22389,14400,4680,3309,0
2863,2862,5823,1,25464144420,-99.579361,-0.033375,0.000042,-0.033333,0.033333,0.042583,618,0,-7512.145611,-7512.008417,20.619417,20.526333,20.500902,0.000000,0.000167,0.000000,0.000000,0.042417,0.013500,1.282458,642,8102737,42279,0,302,0,302,0,0,0,0,0,0,21075,14400,3510,3165,0
2864,2863,5825,1,25472252520,-99.686153,-0.050500,0.000125,-0.050375,0.050375,0.033000,615,0,-7532.945194,-7532.808000,20.799583,20.667379,20.644698,0.000000,0.000207,0.000000,0.000000,0.032834,0.010583,0.948709,640,8102585,42087,0,302,0,302,0,0,0,0,0,0,21006,14400,3510,3096,0
2865,2864,5827,1,25480360620,-99.747444,-0.037625,0.000042,-0.037583,0.037583,0.037292,616,0,-7553.645986,-7553.508792,20.700792,20.596154,20.586158,0.000000,0.000166,0.000000,0.000000,0.037042,0.023208,0.981834,648,8102429,42130,0,302,0,302,0,0,0,0,0,0,22763,14400,4680,3683,0
2866,2865,5829,1,25488468720,-99.642819,-0.055333,0.000000,-0.055333,0.055333,0.037792,615,0,-7574.507069,-7574.369875,20.861083,20.724660,20.671714,0.000000,0.000166,0.000000,0.000000,0.037667,0.009083,1.264209,640,8102702,42144,0,302,0,302,0,0,0,0,0,0,20846,14400,3510,2936,0
2867,2866,5831,1,25496576820,-99.205736,-0.056166,0.000083,-0.056083,0.056083,0.031584,615,0,-7594.941319,-7594.804125,20.434250,20.371999,20.284913,0.000000,0.000125,0.000000,0.000000,0.031417,0.016500,1.274916,640,8102411,42209,0,302,0,302,0,0,0,0,0,0,20774,14400,3510,2864,0
2868,2867,5833,1,25504684920,-99.339110,-0.051500,0.000084,-0.051416,0.051416,0.034875,617,0,-7615.551069,-7615.413875,20.609750,20.452423,20.501015,0.000000,0.000251,0.000000,0.000000,0.034792,0.010542,1.295500,648,8104123,42232,0,302,0,302,0,0,0,0,0,0,22930,14400,4680,3850,0
2869,2868,5835,1,25512793020,-99.087236,-0.050959,0.000000,-0.050959,0.050959,0.030083,614,0,-7635.918403,-7635.781209,20.367334,20.254037,20.225649,0.000000,0.000208,0.000000,0.000000,0.029958,0.020000,1.085291,639,8101254,42196,0,302,0,302,0,0,0,0,0,0,21118,14400,3510,3208,0
2870,2869,5837,1,25520901120,-99.488279,-0.037334,0.000167,-0.037167,0.037167,0.042000,616,0,-7656.737653,-7656.600459,20.819250,20.719755,20.708667,0.000000,0.000250,0.000000,0.000000,0.041833,0.020125,1.274084,641,8102395,42117,0,302,0,302,0,0,0,0,0,0,21196,14400,3510,3286,0
2871,2870,5839,1,25529009220,-99.511569,-0.050667,0.000084,-0.050583,0.050583,0.041708,617,0,-7677.779236,-7677.642042,21.041583,20.969140,20.931346,0.000000,0.000167,0.000000,0.000000,0.041542,0.012333,0.916918,649,8117975,42365,0,302,0,302,0,0,0,0,0,0,23041,14400,4680,3961,0
2872,2871,5841,1,25537117320,-99.441944,-0.037792,0.000208,-0.037584,0.037584,0.034375,615,0,-7698.370153,-7698.232959,20.590917,20.434101,20.440286,0.000000,0.000166,0.000000,0.000000,0.034208,0.014375,1.260375,640,8087115,41971,0,302,0,302,0,0,0,0,0,0,21266,14400,3510,3356,0
2873,2872,5843,1,25545225420,-99.806487,-0.031500,0.000041,-0.031459,0.031459,0.037500,614,0,-7719.251028,-7719.113834,20.880875,20.792193,20.756425,0.000000,0.000167,0.000000,0.000000,0.037291,0.017459,1.263917,639,8108614,42230,0,302,0,302,0,0,0,0,0,0,21559,14400,3510,3649,0
2874,2873,5845,1,25553333520,-99.649153,-0.051875,0.000166,-0.051709,0.051709,0.035750,617,0,-7740.153278,-7740.016084,20.902250,20.751044,20.724030,0.000000,0.000208,0.000000,0.000000,0.035541,0.014000,1.317625,649,8096564,42176,0,302,0,302,0,0,0,0,0,0,22752,14400,4680,3672,0
2875,2874,5847,1,25561441620,-99.604027,-0.060583,0.000042,-0.060541,0.060541,0.034709,618,0,-7760.997944,-7760.860750,20.844666,20.776412,20.778252,0.000000,0.000166,0.000000,0.000000,0.034542,0.009250,1.231125,643,8117904,42269,0,302,0,302,0,0,0,0,0,0,21260,14400,3510,3350,0
2876,2875,5849,1,25569549720,-99.639987,-0.059083,0.000000,-0.059083,0.059083,0.045333,619,0,-7781.839486,-7781.702292,20.841542,20.718073,20.698888,0.000000,0.000167,0.000000,0.000000,0.045250,0.009250,0.973917,651,8118186,42150,0,302,0,302,0,0,0,0,0,0,23108,14400,4680,4028,0
2877,2876,5851,1,25577657820,-99.795778,-0.041375,0.000041,-0.041334,0.041334,0.026875,613,0,-7802.720903,-7802.583709,20.881417,20.719073,20.721102,0.000000,0.000125,0.000000,0.000000,0.026750,0.009708,1.078584,638,8071601,42127,0,302,0,302,0,0,0,0,0,0,21350,14400,3510,3440,0
2878,2877,5853,1,25585765920,-99.545778,-0.060125,0.000000,-0.060125,0.060125,0.031625,618,0,-7823.511403,-7823.374209,20.790500,20.691873,20.634972,0.000000,0.000209,0.000000,0.000000,0.031416,0.020084,0.457958,643,8112969,42115,0,302,0,302,0,0,0,0,0,0,21328,14400,3510,3418,0
2879,2878,5855,1,25593874020,-99.633570,-0.038333,0.000041,-0.038292,0.038292,0.036375,615,0,-7844.201236,-7844.064042,20.689833,20.574506,20.557175,0.000000,0.000208,0.000000,0.000000,0.036292,0.012666,0.904000,647,8092206,42071,0,302,0,302,0,0,0,0,0,0,23129,14400,4680,4049,0
2880,2879,5857,1,25601982120,-99.271486,-0.047625,0.000041,-0.047584,0.047584,0.034958,618,0,-7865.095153,-7864.957959,20.893917,20.769832,20.734037,0.000000,0.000334,0.000000,0.000000,0.034791,0.011334,0.948167,641,8102532,42312,0,302,0,302,0,0,0,0,0,0,21364,14400,3510,3454,0
2881,2880,5859,1,25610090220,-99.164486,-0.052417,0.000208,-0.052209,0.052209,0.053916,617,0,-7885.977653,-7885.840459,20.882500,20.806492,20.760575,0.000000,0.000375,0.000000,0.000000,0.053708,0.015458,0.914459,641,8118175,42346,0,302,0,302,0,0,0,0,0,0,21377,14400,3510,3467,0
2882,2881,5861,1,25618198320,-99.511862,-0.041625,0.000125,-0.041500,0.041500,0.094500,616,0,-7906.674111,-7906.536917,20.696458,20.602248,20.601668,0.000000,0.000374,0.000000,0.000000,0.094167,0.019375,1.262167,647,8102461,42074,0,302,0,302,0,0,0,0,0,0,23184,14400,4680,4104,0
2883,2882,5863,1,25626306420,-99.576194,-0.069500,0.000042,-0.069458,0.069458,0.064125,615,0,-7928.604444,-7928.467250,21.930333,21.830925,21.480078,0.000000,0.000375,0.000000,0.000000,0.063917,0.030792,0.597458,640,8117862,42313,0,302,0,302,0,0,0,0,0,0,21392,14400,3510,3482,0
2884,2883,5865,1,25634414520,-98.717486,-0.049875,0.000333,-0.049542,0.049542,0.057291,611,0,-7948.774028,-7948.636834,20.169584,20.025353,19.980679,0.000000,0.000498,0.000000,0.000000,0.057083,0.015917,0.899709,636,8087245,41947,0,302,0,302,0,0,0,0,0,0,21411,14400,3510,3501,0
2885,2884,5867,1,25642522620,-97.976236,-0.057541,0.000041,-0.057500,0.057500,0.029042,616,0,-7968.284444,-7968.147250,19.510416,19.344941,19.314475,0.000000,0.000209,0.000000,0.000000,0.028875,0.010875,1.257291,647,8086944,42218,0,302,0,302,0,0,0,0,0,0,23211,14400,4680,4131,0
2886,2885,5869,1,25650630720,-98.248444,-0.051958,0.000041,-0.051917,0.051917,0.027208,614,0,-7987.863861,-7987.726667,19.579417,19.467769,19.467537,0.000000,0.000166,0.000000,0.000000,0.027042,0.009958,1.239083,638,8102766,42287,0,302,0,302,0,0,0,0,0,0,21480,14400,3510,3570,0
2887,2886,5871,1,25658738820,-98.256444,-0.058375,0.000041,-0.058334,0.058334,0.026791,616,0,-8007.365403,-8007.228209,19.501542,19.392836,19.401740,0.000000,0.000126,0.000000,0.000000,0.026625,0.009833,1.215792,641,8102517,42279,0,302,0,302,0,0,0,0,0,0,21497,14400,3510,3587,0
2888,2887,5873,1,25666846920,-98.671195,-0.055458,0.000042,-0.055416,0.055416,0.033250,616,0,-8027.140319,-8027.003125,19.774916,19.673160,19.675034,0.000000,0.000209,0.000000,0.000000,0.033042,0.010417,1.245667,648,8102609,42137,0,302,0,302,0,0,0,0,0,0,23308,14400,4680,4228,0
2889,2888,5875,1,25674955020,-98.628319,-0.051542,0.000042,-0.051500,0.051500,0.025667,617,0,-8047.097611,-8046.960417,19.957292,19.838102,19.841916,0.000000,0.000249,0.000000,0.000000,0.025542,0.008125,0.610041,642,8102548,42291,0,302,0,302,0,0,0,0,0,0,21494,14400,3510,3584,0
2890,2889,5877,1,25683063120,-98.498402,-0.057667,0.000042,-0.057625,0.057625,0.027625,616,0,-8066.844861,-8066.707667,19.747250,19.624680,19.632526,0.000000,0.000167,0.000000,0.000000,0.027500,0.009500,0.905417,640,8102730,42238,0,302,0,312,0,0,0,0,0,0,21484,14400,3510,3574,0
2891,2890,5879,1,25691171220,-98.357987,-0.055709,0.000000,-0.055709,0.055709,0.023416,618,0,-8086.371278,-8086.234084,19.526417,19.429131,19.435259,0.000000,0.000125,0.000000,0.000000,0.023250,0.019250,1.227834,649,8102270,42276,0,302,0,292,0,0,0,0,0,0,23316,14400,4680,4236,0
2892,2891,5881,1,25699279320,-98.642027,-0.052292,0.000084,-0.052208,0.052208,0.021667,615,0,-8106.320361,-8106.183167,19.949083,19.835593,19.843219,0.000000,0.000208,0.000000,0.000000,0.021542,0.018291,1.264417,640,8102713,42342,0,312,0,312,0,0,0,0,0,0,21527,14400,3510,3617,0
2893,2892,5883,1,25707387420,-98.103778,-0.056459,0.000042,-0.056417,0.056417,0.023958,617,0,-8125.662028,-8125.524834,19.341667,19.267660,19.278135,0.000000,0.000208,0.000000,0.000000,0.023791,0.014125,1.238042,642,8118100,42060,0,292,0,292,0,0,0,0,0,0,21540,14400,3510,3630,0
2894,2893,5885,1,25715495520,-99.026154,-0.056834,0.000042,-0.056792,0.056792,0.025458,625,0,-8144.709778,-8144.572584,19.047750,18.930257,18.944678,0.000000,0.000125,0.000000,0.000000,0.025291,0.013792,1.233251,656,8241840,42247,0,272,0,272,0,0,0,0,0,0,23347,14400,4680,4267,0
2895,2894,5887,1,25723603620,-88.804778,-0.054208,0.000083,-0.054125,0.054125,0.028167,606,0,-8151.171736,-8151.034542,6.461958,6.356830,6.361088,0.000000,0.000208,0.000000,0.000000,0.028000,0.015625,0.000000,625,7967865,33035,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
2896,2895,5889,1,25731711720,-90.994278,-0.051750,0.000000,-0.051750,0.051750,0.023459,622,0,-8170.044569,-8169.907375,18.872833,18.758668,18.751785,0.000000,0.000251,0.000000,0.000000,0.023292,0.015917,1.078542,647,8211185,42014,0,272,0,272,0,0,0,0,0,0,21554,14400,3510,3644,0
2897,2896,5891,1,25739819820,-80.650779,-0.052125,0.000000,-0.052125,0.052125,0.018000,604,0,-8176.384403,-8176.247209,6.339834,6.210451,6.227003,0.000000,0.000166,0.000000,0.000000,0.017875,0.014291,0.622292,631,7986247,33071,0,22,0,32,0,0,0,0,0,0,7208,0,4680,2528,0
2898,2897,5893,1,25747927920,-82.975278,-0.031542,0.000125,-0.031417,0.031417,0.026792,623,0,-8195.392236,-8195.255042,19.007833,18.917577,18.923074,0.000000,0.000250,0.000000,0.000000,0.026625,0.011458,0.458542,649,8207893,42161,0,282,0,272,0,0,0,0,0,0,21560,14400,3510,3650,0
2899,2898,5895,1,25756036020,-72.748320,-0.051625,0.000083,-0.051542,0.051542,0.019125,603,0,-8201.848611,-8201.711417,6.456375,6.327737,6.318038,0.000000,0.000208,0.000000,0.000000,0.018958,0.013750,0.288375,622,8003247,33129,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
2900,2899,5897,1,25764144120,-74.659237,-0.051917,0.000000,-0.051917,0.051917,0.021042,623,0,-8220.442861,-8220.305667,18.594250,18.502580,18.515759,0.000000,0.000125,0.000000,0.000000,0.020875,0.016083,0.825708,654,8237552,42284,0,272,0,272,0,0,0,0,0,0,21609,14400,4680,2529,0
2901,2900,5899,1,25772252220,-64.390861,-0.045666,0.000000,-0.045666,0.045666,0.017959,603,0,-8226.857819,-8226.720625,6.414958,6.291233,6.296097,0.000000,0.000125,0.000000,0.000000,0.017792,0.012625,0.000000,623,7967684,33031,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
2902,2901,5901,1,25780360320,-66.216612,-0.035542,0.000042,-0.035500,0.035500,0.032875,622,0,-8245.366903,-8245.229709,18.509084,18.427072,18.439672,0.000000,0.000208,0.000000,0.000000,0.032708,0.014042,0.656041,647,8232069,41960,0,272,0,272,0,0,0,0,0,0,19806,14400,3510,1896,0
