frame,total_ms,cpu_wall_ms,cpu_thread_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms,static_bursts,static_cycles,static_native_dispatches,static_fallback_steps,static_hook_fallbacks,fallback_mfspr,fallback_mtspr,fallback_cache,fallback_dcbst,fallback_dcbf,fallback_dcbi,fallback_icbi,fallback_other,cache_controls,cache_control_dcbst,cache_control_dcbf,cache_control_dcbi,cache_control_icbi
72,12.782542,12.667551,6.102782,0.000000,6.570708,5.396097,1.174403,0.019500,0.005542,0.608084,632,8097430,134346,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
73,21.879583,21.743479,21.750259,0.000000,0.000249,0.000000,0.000000,0.021709,0.011416,0.737999,641,8087219,140854,0,302,0,302,0,0,0,0,0,0,22758,14400,4430,3928,0
74,10.726334,10.649129,6.106158,0.000000,4.551584,4.050680,0.500737,0.017958,0.005250,0.290875,641,8122496,128144,0,2,0,2,0,0,0,0,0,0,5776,0,3760,2016,0
75,21.232416,21.133294,21.138827,0.000000,0.000167,0.000000,0.000000,0.019417,0.013625,0.737084,645,8118093,142152,0,302,0,302,0,0,0,0,0,0,21374,14400,3510,3464,0
76,13.052375,12.945476,6.111371,0.000000,6.842209,5.577847,1.264153,0.019042,0.005333,0.907834,635,8091594,124272,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
77,21.761917,21.650995,21.657249,0.000000,0.000208,0.000000,0.000000,0.018000,0.014083,1.222167,641,8102615,140374,0,302,0,302,0,0,0,0,0,0,20602,14400,3510,2692,0
78,10.707583,10.606390,5.985303,0.000000,4.629792,4.102181,0.527486,0.021709,0.006375,0.614917,633,8107245,128702,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
79,21.471084,21.370792,21.376580,0.000000,0.000250,0.000000,0.000000,0.019083,0.013708,1.221958,648,8117923,137082,0,302,0,302,0,0,0,0,0,0,22262,14400,4680,3182,0
80,12.543583,12.436161,5.948633,0.000000,6.495458,5.346597,1.148653,0.019125,0.005333,0.624000,630,8091805,126094,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
81,21.779042,21.667304,21.674300,0.000000,0.000167,0.000000,0.000000,0.018750,0.013416,1.226333,638,8102608,136927,0,302,0,302,0,0,0,0,0,0,20422,14400,3510,2512,0
82,11.215208,11.114762,6.107349,0.000000,5.015250,4.360055,0.655028,0.018542,0.004833,0.610334,640,8107095,121501,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
83,21.502792,21.392782,21.398814,0.000000,0.000209,0.000000,0.000000,0.017666,0.013834,1.223833,640,8102583,135616,0,302,0,302,0,0,0,0,0,0,20251,14400,3510,2341,0
84,12.088291,11.989890,5.931225,0.000000,6.065959,5.060181,1.005694,0.018917,0.004875,0.617084,633,8107250,125201,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
85,21.694334,21.582886,21.589712,0.000000,0.000209,0.000000,0.000000,0.018333,0.004958,0.901916,649,8102463,129721,0,302,0,302,0,0,0,0,0,0,22707,14400,4680,3627,0
86,11.440333,11.339463,5.942504,0.000000,5.399667,4.616847,0.782653,0.018500,0.004458,0.292042,632,8107261,123485,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
87,22.011042,21.956387,21.933951,0.000000,0.000333,0.000000,0.000000,0.051416,0.019625,0.662292,645,8148929,138050,0,302,0,302,0,0,0,0,0,0,21090,14400,3510,3180,0
88,11.396333,11.255334,6.421914,0.000000,4.836416,4.240180,0.596070,0.030167,0.015166,0.625208,636,8076229,114953,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
89,21.847167,21.743959,21.751072,0.000000,0.000250,0.000000,0.000000,0.033291,0.015250,0.936000,643,8118010,133005,0,302,0,302,0,0,0,0,0,0,21093,14400,3510,3183,0
90,11.487750,11.381332,6.139419,0.000000,5.247750,4.514722,0.732778,0.029416,0.008000,0.291375,632,8091827,120173,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
91,21.859791,21.755346,21.758119,0.000000,0.000210,0.000000,0.000000,0.043417,0.010833,1.585375,649,8117926,127095,0,302,0,302,0,0,0,0,0,0,22857,14400,4680,3777,0
92,11.488125,11.361120,6.128757,0.000000,5.226583,4.501013,0.725403,0.031834,0.017541,0.445584,631,8076305,118062,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
93,21.123542,21.040616,21.034711,0.000000,0.000166,0.000000,0.000000,0.034125,0.018458,1.056167,642,8118109,130401,0,302,0,302,0,0,0,0,0,0,21081,14400,3510,3171,0
94,12.663458,12.540207,6.091822,0.000000,6.454332,5.319097,1.135153,0.027917,0.006750,0.609709,639,8091634,113072,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
95,21.227792,21.140307,21.143803,0.000000,0.000210,0.000000,0.000000,0.034500,0.018292,1.066291,643,8124096,129587,0,302,0,302,0,0,0,0,0,0,21280,14400,3510,3370,0
96,11.905958,11.810746,6.098288,0.000000,5.713874,4.823431,0.890194,0.039834,0.015541,0.634208,631,8101184,117225,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
97,21.426000,21.329429,21.322307,0.000000,0.000208,0.000000,0.000000,0.043250,0.010292,1.072917,650,8117921,123174,0,302,0,302,0,0,0,0,0,0,23087,14400,4680,4007,0
98,12.026959,11.919277,6.106940,0.000000,5.810333,4.889805,0.920445,0.043208,0.009667,0.619792,631,8107205,115639,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
99,21.031250,20.900613,20.906944,0.000000,0.000209,0.000000,0.000000,0.035000,0.008666,1.218793,639,8087194,123862,0,302,0,302,0,0,0,0,0,0,21287,14400,3510,3377,0
100,12.449791,12.353468,6.188421,0.000000,6.179459,5.131514,1.047778,0.033084,0.019000,0.645541,640,8122541,113182,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
101,21.136625,21.056037,21.055174,0.000000,0.000292,0.000000,0.000000,0.040584,0.020083,1.247876,642,8108117,124317,0,302,0,302,0,0,0,0,0,0,21292,14400,3510,3382,0
102,12.145709,12.016330,6.038251,0.000000,5.975999,4.996972,0.978861,0.041208,0.007042,0.289125,629,8086308,111257,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
103,21.616416,21.536964,21.526879,0.000000,0.000208,0.000000,0.000000,0.079542,0.032167,1.216957,641,8087441,62477,0,292,0,292,0,0,0,0,0,0,7208,0,4680,2528,0
104,10.822000,10.847681,7.387882,0.000000,3.297834,3.214138,0.083237,0.048000,0.150959,0.295833,651,8230334,106191,0,12,0,12,0,0,0,0,0,0,21276,14400,3510,3366,0
105,22.716584,22.470913,22.432570,0.000000,0.000291,0.000000,0.000000,0.072750,0.017500,0.749291,622,7979403,52001,0,302,0,302,0,0,0,0,0,0,13383,7977,3510,1896,0
106,11.007208,10.881628,6.644587,0.000000,4.245626,3.846639,0.398820,0.039917,0.012708,0.374959,651,8137611,108253,0,2,0,2,0,0,0,0,0,0,15116,6423,4680,4013,0
107,23.158000,23.057461,22.990877,0.000000,0.000167,0.000000,0.000000,0.066250,0.026167,1.698209,644,8149013,70291,0,302,0,302,0,0,0,0,0,0,21405,14400,3510,3495,0
108,9.832292,9.826621,6.074878,0.000000,3.756583,3.648556,0.107861,0.032416,0.143000,0.610958,636,8122670,111709,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
109,22.443500,22.218415,22.211533,0.000000,0.000250,0.000000,0.000000,0.043291,0.016667,0.908709,635,8004798,54134,0,302,0,302,0,0,0,0,0,0,21826,14400,4680,2746,0
110,11.566250,11.456394,6.384252,0.000000,5.059458,4.389680,0.669695,0.039833,0.027333,0.624459,639,8143065,116554,0,2,0,2,0,0,0,0,0,0,6758,0,3510,3248,0
111,22.903666,22.808158,22.805429,0.000000,0.000334,0.000000,0.000000,0.059625,0.017375,1.100375,638,8118152,71616,0,302,0,302,0,0,0,0,0,0,19806,14400,3510,1896,0
112,10.125375,9.975873,6.072574,0.000000,3.905749,3.619555,0.285778,0.033959,0.015458,0.608000,639,8076141,106979,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
113,22.880667,22.790312,22.784430,0.000000,0.000208,0.000000,0.000000,0.033667,0.051916,1.247792,640,8164454,79294,0,302,0,302,0,0,0,0,0,0,19806,14400,3510,1896,0
114,10.693083,10.571502,5.968134,0.000000,4.591084,4.075597,0.515361,0.031375,0.008084,0.618167,628,8045423,106003,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
115,22.862417,22.751198,22.758703,0.000000,0.000208,0.000000,0.000000,0.039167,0.012833,1.235875,643,8111534,80342,0,302,0,302,0,0,0,0,0,0,21608,14400,4680,2528,0
116,10.290917,10.173849,6.098317,0.000000,4.051623,3.703513,0.348028,0.030416,0.007875,0.609875,633,8098191,115030,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
117,23.024958,22.951917,22.967545,0.000000,0.000210,0.000000,0.000000,0.043042,0.055750,0.765458,651,8118001,98660,0,302,0,302,0,0,0,0,0,0,20830,14400,3510,2920,0
118,10.465792,10.308823,6.131788,0.000000,4.159165,3.769180,0.389736,0.031666,0.007542,0.319417,647,8076040,99811,0,2,0,2,0,0,0,0,0,0,8232,0,4680,3552,0
119,22.930291,22.846500,22.824841,0.000000,0.000250,0.000000,0.000000,0.046584,0.013125,1.105125,643,8133454,97692,0,302,0,302,0,0,0,0,0,0,21372,14400,3510,3462,0
120,10.367917,10.237089,5.900672,0.000000,4.329999,3.903014,0.426819,0.027208,0.006084,0.632583,629,8076401,106223,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
121,22.818167,22.723137,22.727392,0.000000,0.000209,0.000000,0.000000,0.040708,0.021375,1.050833,647,8133333,102916,0,302,0,302,0,0,0,0,0,0,21608,14400,4680,2528,0
122,10.687250,10.560304,5.915885,0.000000,4.621333,4.083305,0.537778,0.028333,0.015208,0.000000,633,8091803,104571,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
123,22.953666,22.862459,22.854911,0.000000,0.000250,0.000000,0.000000,0.044750,0.016417,1.547958,641,8088961,111696,0,302,0,302,0,0,0,0,0,0,21404,14400,4536,2468,0
124,10.269084,10.140025,5.982368,0.000000,4.164166,3.792305,0.371236,0.032666,0.008375,0.609542,634,8120761,102283,0,2,0,2,0,0,0,0,0,0,5610,0,3654,1956,0
125,22.685375,22.592046,22.602446,0.000000,0.000208,0.000000,0.000000,0.034875,0.020625,1.228875,638,8120646,113637,0,302,0,302,0,0,0,0,0,0,19806,14400,3510,1896,0
126,10.946375,10.819375,5.875585,0.000000,4.950500,4.316972,0.633403,0.026250,0.008208,0.610834,638,8073714,95068,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
127,23.037125,22.946305,22.914101,0.000000,0.000167,0.000000,0.000000,0.043583,0.028625,1.252917,641,8133454,113431,0,302,0,302,0,0,0,0,0,0,21361,14400,3510,3451,0
128,9.864333,9.739004,6.209535,0.000000,3.529208,3.361597,0.167403,0.040042,0.009750,0.316208,634,8091788,106389,0,2,0,2,0,0,0,0,0,0,6959,0,3510,3449,0
129,23.655875,23.564396,23.512628,0.000000,0.000292,0.000000,0.000000,0.052250,0.024542,0.941750,650,8117896,108319,0,302,0,302,0,0,0,0,0,0,23154,14400,4680,4074,0
130,9.736667,9.598222,5.870798,0.000000,3.735374,3.504930,0.230111,0.035916,0.008167,0.427875,630,8076345,97446,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
131,22.921125,22.823042,22.820708,0.000000,0.000167,0.000000,0.000000,0.046958,0.013167,0.931417,648,8133495,110702,0,302,0,302,0,0,0,0,0,0,22917,14400,3510,5007,0
132,10.913666,10.802370,5.861092,0.000000,4.923708,4.294639,0.628944,0.031834,0.008208,0.448209,639,8076167,91006,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
133,22.653209,22.521496,22.558331,0.000000,0.000209,0.000000,0.000000,0.037083,0.013958,0.751584,647,8118010,109258,0,302,0,302,0,0,0,0,0,0,22982,14400,3510,5072,0
