segment,frame,total_ms,cpu_wall_ms,cpu_thread_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms,static_bursts,static_cycles,static_native_dispatches,static_fallback_steps,static_hook_fallbacks,fallback_mfspr,fallback_mtspr,fallback_cache,fallback_dcbst,fallback_dcbf,fallback_dcbi,fallback_icbi,fallback_other,cache_controls,cache_control_dcbst,cache_control_dcbf,cache_control_dcbi,cache_control_icbi
foreground_1,16264,16.703084,16.598592,8.111757,0.000000,8.894583,8.789194,0.105306,0.040125,0.026000,1.272667,632,8107300,66965,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16265,16.718916,16.616071,8.207115,0.000000,8.833292,8.700028,0.133181,0.032709,0.008416,0.300833,639,8107096,64947,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_1,16266,16.641250,16.535115,8.230946,0.000000,8.735292,8.631903,0.103306,0.044792,0.009458,1.282875,630,8107274,69045,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16267,16.838500,16.719075,8.191792,0.000000,8.910584,8.808819,0.101681,0.037834,0.029333,0.297333,630,8107400,66968,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16268,16.581417,16.482085,8.249286,0.000000,8.699417,8.571778,0.127556,0.034583,0.028875,0.779459,638,8106985,65029,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_1,16269,16.725458,16.606175,8.404533,0.000000,8.638458,8.535736,0.102639,0.038875,0.009167,1.116083,629,8107297,68958,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16270,16.620292,16.514385,8.149249,0.000000,8.800043,8.693903,0.106056,0.032250,0.007250,0.644500,631,8107338,66964,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16271,16.470542,16.358109,8.501279,0.000000,8.672709,8.672320,0.000306,0.030750,0.008000,0.893417,639,8107042,64943,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_1,16272,16.711666,16.591725,8.963006,0.000000,8.720833,8.720445,0.000305,0.029667,0.006875,0.591000,628,8107386,69051,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16273,16.797167,16.696820,7.939775,0.000000,9.118583,8.990027,0.128473,0.032917,0.007875,0.939000,632,8107217,66955,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16274,16.812417,16.711998,8.149473,0.000000,8.979500,8.847069,0.132389,0.041833,0.006500,0.295916,639,8107188,64951,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_1,16275,16.609041,16.492630,8.284956,0.000000,8.609750,8.510278,0.099347,0.031125,0.006750,1.270708,631,8107251,69050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16276,16.760250,16.662297,8.157678,0.000000,8.887958,8.763361,0.124514,0.037292,0.016750,0.408916,630,8107241,66955,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16277,16.558875,16.452828,8.058620,0.000000,8.825959,8.694820,0.131055,0.040500,0.019625,1.043001,640,8107179,64951,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_1,16278,16.750375,16.647002,8.413300,0.000000,8.653874,8.557278,0.096513,0.031167,0.008208,1.100792,630,8107262,69138,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16279,16.635917,16.522670,8.009758,0.000000,8.904959,8.775235,0.129640,0.046208,0.011875,0.609250,631,8107238,66860,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16280,16.637333,16.533252,8.014198,0.000000,8.878541,8.748444,0.130014,0.038084,0.010333,0.931792,639,8107119,64947,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_1,16281,16.697542,16.590010,8.153099,0.000000,8.792626,8.667820,0.124764,0.034417,0.053458,0.612375,632,8107265,69043,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16282,16.797875,16.694300,8.094855,0.000000,8.908916,8.780610,0.128223,0.037250,0.037667,0.938917,631,8107275,66965,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16283,16.524583,16.422968,8.217033,0.000000,8.699083,8.680903,0.018097,0.034375,0.015625,0.288458,640,8108865,65019,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_1,16284,16.754459,16.639491,8.241260,0.000000,8.805208,8.702944,0.102180,0.039125,0.010416,0.928709,628,8105508,68973,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16285,16.720291,16.617859,8.174989,0.000000,8.884999,8.755402,0.129556,0.033542,0.016667,1.269916,632,8107340,66966,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16286,16.535584,16.422343,9.074335,0.000000,8.621708,8.621486,0.000139,0.034250,0.011750,0.302542,641,8107070,64941,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_1,16287,16.909083,16.802917,8.536788,0.000000,8.568084,8.527319,0.040681,0.040458,0.009500,1.283332,630,8107233,69050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16288,16.614042,16.516851,8.151858,0.000000,8.777667,8.650652,0.126931,0.041833,0.017375,0.647041,632,8113489,67547,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16289,16.647625,16.533372,8.127743,0.000000,8.840751,8.704945,0.135722,0.039375,0.010708,0.948416,635,8100857,65669,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_1,16290,16.759958,16.649136,8.320223,0.000000,8.750751,8.647403,0.103264,0.030417,0.006375,0.607042,630,8107291,68653,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16291,16.486375,16.376992,8.884678,0.000000,8.748668,8.740236,0.008348,0.036375,0.008083,0.961292,632,8107292,66966,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16292,16.832375,16.736445,8.144625,0.000000,8.978458,8.862153,0.116222,0.029875,0.008125,0.620542,638,8107333,67026,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_1,16293,16.736458,16.636129,8.132620,0.000000,8.926457,8.825986,0.100388,0.037875,0.018042,1.274917,630,8107058,66965,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16294,16.518584,16.405082,8.679622,0.000000,8.661500,8.661235,0.000181,0.036708,0.008958,1.239667,632,8107285,66964,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16295,16.724583,16.610213,8.094248,0.000000,8.907416,8.782986,0.124347,0.039875,0.009667,0.290541,638,8107118,67034,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_1,16296,16.685375,16.582169,7.996452,0.000000,8.883833,8.785070,0.098680,0.040708,0.009667,1.246584,630,8107267,66958,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16297,16.709750,16.596529,8.080214,0.000000,8.928001,8.778486,0.149473,0.030667,0.006958,0.297458,632,8107322,66618,0,2,0,2,0,0,0,0,0,0,6913,0,4505,2408,0
foreground_1,16298,16.721542,16.618123,8.144162,0.000000,8.884959,8.777153,0.107764,0.037500,0.009791,0.938125,638,8107067,67465,0,2,0,2,0,0,0,0,0,0,5701,0,3685,2016,0
foreground_1,16299,16.722750,16.613249,7.945133,0.000000,8.916125,8.809611,0.106431,0.053791,0.018625,0.319500,630,8107353,66867,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16300,16.779166,16.724924,8.656961,0.000000,8.532624,8.433485,0.099056,0.073167,0.022250,0.932792,641,8122531,65536,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_1,16301,16.709709,16.549439,8.530680,0.000000,8.488834,8.366486,0.122223,0.055083,0.014917,1.280583,629,8091895,68458,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16302,16.640291,16.544792,8.256436,0.000000,8.684333,8.583153,0.101097,0.034667,0.008417,0.635000,631,8107221,66962,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16303,16.500959,16.382181,8.068258,0.000000,8.783958,8.630444,0.153431,0.041583,0.009333,1.081459,640,8107050,64940,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_1,16304,16.887541,16.776103,8.345274,0.000000,8.803334,8.701986,0.101223,0.040542,0.013417,0.313625,631,8107293,69051,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16305,16.372875,16.267956,8.335111,0.000000,8.633918,8.633737,0.000139,0.033292,0.011333,1.259417,632,8107361,66965,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16306,16.613167,16.507780,8.067030,0.000000,9.004666,9.004402,0.000181,0.040250,0.007125,0.289917,639,8107017,64939,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_1,16307,16.874583,16.763895,8.117082,0.000000,9.027332,8.921319,0.105972,0.032667,0.011250,0.774667,632,8107304,69051,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16308,16.668709,16.560819,8.023202,0.000000,8.931585,8.830570,0.100931,0.033458,0.009333,1.271291,629,8107291,67039,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16309,16.748750,16.641035,8.143137,0.000000,8.869041,8.724194,0.144764,0.032166,0.007292,0.650416,637,8107211,64866,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_1,16310,16.645250,16.538505,8.239265,0.000000,8.710793,8.595945,0.114806,0.038916,0.007709,1.280458,631,8107268,69050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16311,16.658333,16.548257,7.999536,0.000000,8.947250,8.846278,0.100889,0.036708,0.009000,0.665791,631,8107207,66962,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16312,16.786083,16.697485,8.113745,0.000000,8.983958,8.847777,0.136098,0.032709,0.045250,1.319333,640,8110291,65061,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_1,16313,16.863167,16.729369,8.521876,0.000000,8.642167,8.540070,0.101972,0.063750,0.012250,0.299875,629,8104159,68933,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16314,16.425792,16.308796,8.205116,0.000000,8.558249,8.536861,0.021305,0.039333,0.013125,0.780251,629,8107233,66962,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16315,16.729208,16.629650,8.160412,0.000000,8.875709,8.745361,0.130264,0.044083,0.011042,0.357666,637,8107184,64944,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_1,16316,16.641042,16.534287,8.263393,0.000000,8.671667,8.573195,0.098347,0.036125,0.008916,0.929875,631,8107271,69050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16317,16.579041,16.476574,8.926677,0.000000,8.867168,8.866820,0.000264,0.036875,0.016167,0.935042,630,8107227,66955,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16318,16.782459,16.670921,7.929120,0.000000,9.106376,8.951736,0.154556,0.032125,0.008250,0.463625,641,8107059,65039,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_1,16319,16.659708,16.553382,8.125696,0.000000,8.837874,8.732569,0.105222,0.041292,0.019333,0.841833,631,8107318,68944,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16320,16.655458,16.551183,7.998098,0.000000,8.946458,8.843486,0.102931,0.044834,0.033708,0.445709,629,8107300,66966,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16321,16.902959,16.798632,8.220077,0.000000,8.986250,8.859236,0.126931,0.040875,0.033125,0.934666,639,8107072,64947,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_1,16322,16.649041,16.545033,8.482222,0.000000,8.548168,8.441778,0.106306,0.041750,0.010584,0.289292,632,8107289,69043,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16323,16.430917,16.314965,8.057915,0.000000,8.659166,8.635611,0.023472,0.034833,0.008792,0.760333,630,8107303,66966,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16324,16.726417,16.624628,8.348339,0.000000,8.996542,8.996152,0.000265,0.037583,0.008875,1.092666,640,8107084,64947,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_1,16325,16.819041,16.706940,8.359364,0.000000,8.785458,8.688902,0.096473,0.041500,0.009375,0.469417,630,8107305,69043,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16326,16.665000,16.567774,8.109668,0.000000,8.824125,8.721195,0.102847,0.039042,0.009125,0.951292,630,8107281,66965,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16327,16.580459,16.469287,8.154752,0.000000,8.762917,8.745777,0.017056,0.032708,0.007667,0.626834,638,8107122,64948,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_1,16328,16.811916,16.705097,8.322906,0.000000,8.820333,8.714778,0.105472,0.053250,0.011750,0.804000,632,8107261,69115,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16329,16.716959,16.610991,8.285978,0.000000,8.766458,8.642403,0.123972,0.038291,0.009250,0.289792,630,8107296,66889,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16330,16.533583,16.423526,8.004765,0.000000,8.838459,8.690361,0.148014,0.034000,0.006958,1.283833,640,8107100,64947,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_1,16331,16.782750,16.676515,8.210913,0.000000,8.871374,8.771777,0.099514,0.034833,0.010042,0.598750,631,8107286,69043,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16332,16.666417,16.554779,8.043535,0.000000,8.933999,8.778278,0.155638,0.035291,0.007209,1.253666,628,8107291,66966,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16333,16.653791,16.556345,8.046948,0.000000,8.909334,8.783278,0.126014,0.036625,0.009167,1.293416,638,8107095,64949,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_1,16334,16.681625,16.568541,9.069365,0.000000,8.623041,8.622777,0.000181,0.034125,0.013292,0.469084,629,8107305,69045,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16335,16.704417,16.591420,8.181412,0.000000,8.819666,8.687987,0.131638,0.038583,0.022959,0.926125,632,8107363,66966,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16336,16.619500,16.515926,8.019183,0.000000,8.897208,8.762527,0.134598,0.033375,0.009292,0.628125,638,8107059,64941,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_1,16337,16.590667,16.473756,8.737451,0.000000,8.664333,8.663778,0.000472,0.042000,0.011500,0.936583,631,8107257,69050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16338,16.836750,16.731129,7.990162,0.000000,9.133625,9.001486,0.132055,0.035166,0.008750,0.298375,631,8107261,67047,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16339,16.660333,16.558599,7.981033,0.000000,8.950292,8.824694,0.125514,0.037708,0.007834,0.988292,639,8107008,64841,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_1,16340,16.582458,16.472387,8.590542,0.000000,8.656583,8.656236,0.000264,0.033417,0.045292,1.029792,631,8107295,69051,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16341,16.836042,16.747031,8.176844,0.000000,8.950084,8.825195,0.124805,0.042583,0.017584,0.607584,631,8111830,67136,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16342,16.592500,16.470515,7.975555,0.000000,8.899958,8.773194,0.126681,0.033083,0.017292,1.265124,638,8102559,65285,0,2,0,2,0,0,0,0,0,0,7209,0,4680,2529,0
foreground_1,16343,16.690583,16.581238,8.177143,0.000000,8.790166,8.715611,0.074430,0.034875,0.012334,0.292083,632,8107293,68670,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16344,16.750834,16.646054,8.030745,0.000000,9.025710,8.888695,0.136931,0.036583,0.018542,1.248208,633,8107273,66881,0,2,0,2,0,0,0,0,0,0,5918,0,3510,2408,0
foreground_1,16345,16.762833,16.651094,8.277815,0.000000,8.794125,8.656194,0.137848,0.032042,0.008541,0.293375,648,8106988,67250,0,2,0,2,0,0,0,0,0,0,8232,0,4680,3552,0
foreground_1,16346,16.657333,16.551690,8.132935,0.000000,8.838250,8.725986,0.112181,0.038584,0.013250,0.925499,637,8107093,67406,0,2,0,2,0,0,0,0,0,0,5906,0,3510,2396,0
foreground_1,16347,16.726000,16.622872,8.418151,0.000000,8.576000,8.497736,0.078181,0.047917,0.016292,1.262833,632,8107273,66957,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16348,16.596459,16.484576,8.280499,0.000000,8.645249,8.519610,0.125556,0.037291,0.021750,0.632375,640,8107084,67109,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_1,16349,16.570500,16.464780,8.000654,0.000000,8.865833,8.764861,0.100847,0.043125,0.014458,1.244291,629,8107327,66878,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16350,16.737500,16.665101,8.477942,0.000000,8.941417,8.937695,0.003680,0.044000,0.019583,0.611792,636,8112647,66602,0,2,0,2,0,0,0,0,0,0,7004,0,4536,2468,0
foreground_1,16351,16.866833,16.728629,8.386425,0.000000,8.789999,8.690777,0.099139,0.037250,0.008250,1.251376,632,8101779,67399,0,2,0,2,0,0,0,0,0,0,5610,0,3654,1956,0
foreground_1,16352,16.556875,16.451253,8.141373,0.000000,8.735624,8.640652,0.094889,0.030667,0.006458,0.291667,631,8107274,66962,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16353,16.760958,16.634587,8.144670,0.000000,8.909709,8.787986,0.121681,0.042125,0.011375,0.937333,636,8107117,64934,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_1,16354,16.601417,16.515218,8.385536,0.000000,8.576125,8.481736,0.094306,0.034042,0.007500,0.345375,631,8107215,69057,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16355,16.701000,16.592334,8.881882,0.000000,8.814793,8.791653,0.023056,0.029292,0.010458,1.157708,630,8107394,66965,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16356,16.604792,16.501911,8.018544,0.000000,8.901500,8.769195,0.132222,0.033541,0.016667,1.261666,638,8106992,64945,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_1,16357,16.719875,16.604296,8.266491,0.000000,8.741250,8.641778,0.099389,0.038500,0.016500,0.630042,631,8107283,69045,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16358,16.617833,16.514995,8.261362,0.000000,8.837666,8.807111,0.030472,0.034083,0.009959,0.771209,629,8107294,67053,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16359,16.830333,16.724407,8.077096,0.000000,9.045041,8.895028,0.149930,0.053000,0.011584,0.617542,636,8107199,64846,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_1,16360,16.808125,16.698340,8.753460,0.000000,8.158209,8.132986,0.025098,0.064084,0.015000,0.588666,633,8107237,69050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16361,16.675125,16.566916,8.453946,0.000000,8.608083,8.513486,0.094514,0.051125,0.013459,0.290125,629,8107258,66955,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16362,16.776625,16.657347,9.403989,0.000000,7.918625,7.841278,0.077222,0.034584,0.010333,0.993666,640,8107184,64951,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_1,16363,16.526500,16.399627,9.588052,0.000000,7.493458,7.490236,0.003139,0.025334,0.016333,1.228292,632,8107253,69050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16364,16.611459,16.484872,9.166602,0.000000,7.901916,7.899069,0.002764,0.020250,0.015875,0.454583,628,8107251,66962,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16365,16.679833,16.565876,9.106031,0.000000,8.046875,8.011570,0.035222,0.025375,0.018500,0.901083,639,8108569,64998,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_1,16366,16.896917,16.764748,9.699377,0.000000,7.695084,7.684111,0.010890,0.027250,0.009708,0.444500,630,8105888,68996,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16367,16.531250,16.358721,9.125339,0.000000,7.845292,7.824486,0.020681,0.022708,0.010667,0.743375,631,8095522,66507,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16368,16.669375,16.594424,9.293056,0.000000,7.920459,7.879278,0.041097,0.026666,0.017875,0.447166,640,8118756,65475,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_1,16369,16.742291,16.613334,9.492554,0.000000,7.738208,7.737902,0.000223,0.023209,0.014916,0.762625,632,8107373,68969,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16370,16.661084,16.472448,9.169379,0.000000,7.884416,7.884152,0.000222,0.023750,0.009666,1.129416,630,8091772,66337,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16371,16.628458,16.571677,9.062718,0.000000,8.124458,8.046945,0.077430,0.026750,0.010625,0.465500,639,8122536,65567,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_1,16372,16.712708,16.592400,9.411710,0.000000,7.794166,7.785610,0.008431,0.022792,0.014958,1.225501,631,8107284,69049,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16373,17.002042,16.871966,9.453216,0.000000,7.995207,7.976027,0.019097,0.046708,0.018625,0.458417,631,8107374,66965,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16374,16.497000,16.386501,9.122285,0.000000,7.923959,7.846653,0.077222,0.029042,0.010250,1.064499,637,8107013,64945,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_1,16375,16.663875,16.540502,9.476868,0.000000,7.731958,7.684527,0.047348,0.027625,0.009583,0.445250,628,8107290,69044,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16376,16.606375,16.486136,9.069289,0.000000,7.983874,7.969194,0.014555,0.023500,0.015250,0.753458,630,8107305,66963,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16377,16.558125,16.431216,9.561117,0.000000,7.820041,7.819778,0.000180,0.026625,0.007583,0.453667,636,8107116,64947,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_1,16378,16.860333,16.734794,9.594710,0.000000,7.754000,7.753694,0.000181,0.026584,0.015833,0.727541,630,8107292,69138,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16379,16.585542,16.419238,10.376022,0.000000,7.805625,7.805403,0.000139,0.024000,0.007833,0.905083,629,8096900,66442,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16380,16.666250,16.521797,8.961376,0.000000,8.167667,8.089112,0.078430,0.024583,0.007750,0.360833,637,8102009,64738,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_1,16381,16.664667,16.602795,9.547843,0.000000,7.691167,7.681111,0.009973,0.024083,0.015750,0.933292,632,8122741,69673,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16382,16.752166,16.626993,9.247823,0.000000,7.972875,7.941944,0.030847,0.023750,0.015584,0.445542,632,8107284,66965,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16383,16.601334,16.476680,9.143288,0.000000,7.949249,7.908778,0.040388,0.025625,0.017791,0.835709,636,8107100,64947,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_1,16384,16.733666,16.596591,9.496296,0.000000,7.722250,7.720944,0.001181,0.026167,0.015167,0.350500,632,8107301,69045,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16385,16.803625,16.614821,9.191500,0.000000,8.030333,7.976819,0.053389,0.025167,0.007708,0.768708,629,8091834,66336,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16386,16.550667,16.479287,9.323147,0.000000,7.798666,7.761861,0.036722,0.023167,0.008208,1.070084,640,8119034,65435,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_1,16387,16.685625,16.505805,9.437007,0.000000,7.697499,7.695610,0.001806,0.021000,0.007042,0.476875,631,8095344,68555,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16388,16.613083,16.550706,9.170734,0.000000,7.980667,7.947027,0.033598,0.025000,0.016834,0.896667,633,8122814,67594,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16389,16.709917,16.582502,9.148586,0.000000,8.018625,7.978320,0.040263,0.022958,0.006959,0.365000,638,8105459,64833,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_1,16390,16.793958,16.672745,9.486418,0.000000,7.786583,7.779986,0.006514,0.027459,0.015250,0.750875,631,8108866,69158,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16391,16.600250,16.474016,9.238261,0.000000,7.861791,7.831152,0.030555,0.060959,0.008666,0.474625,632,8107245,66955,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16392,16.565917,16.377287,9.020164,0.000000,7.962707,7.925986,0.036638,0.020583,0.007417,0.814625,638,8091597,64321,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_1,16393,17.029042,16.967497,9.665573,0.000000,7.881833,7.847194,0.034514,0.040708,0.016417,0.290875,632,8122741,69673,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16394,16.714083,16.607796,9.438285,0.000000,7.784751,7.734945,0.049681,0.044583,0.012709,1.093750,632,8110240,67075,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_1,16395,16.591875,16.455342,9.491556,0.000000,7.633499,7.598444,0.035014,0.041792,0.017416,1.083667,637,8104135,65226,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
