frame,present_frame,present_count,present_reason,emulated_timestamp,intended_offset_ms,output_start_offset_ms,sync_gpu_ms,enqueue_offset_ms,queue_delay_ms,actual_offset_ms,cpu_slices,cpu_throttle_calls,last_throttle_target_offset_ms,last_throttle_end_offset_ms,total_ms,cpu_wall_ms,cpu_thread_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms,static_bursts,static_cycles,static_native_dispatches,static_fallback_steps,static_hook_fallbacks,fallback_mfspr,fallback_mtspr,fallback_cache,fallback_dcbst,fallback_dcbf,fallback_dcbi,fallback_icbi,fallback_other,cache_controls,cache_control_dcbst,cache_control_dcbf,cache_control_dcbi,cache_control_icbi
73,72,243,1,2842545420,-4.767333,-0.062500,0.000209,-0.062291,0.062291,0.048000,613,0,-22.308666,-22.304083,21.546416,21.347199,21.338746,0.000000,0.000250,0.000000,0.000000,0.047709,0.017500,0.943333,644,8040749,134311,0,302,0,302,0,0,0,0,0,0,23128,14400,4680,4048,0
74,73,245,1,2850653520,0.088500,-0.036041,0.000250,-0.035791,0.035791,0.088584,613,1,-1.373278,-1.344375,11.827500,11.756941,6.543557,0.000000,5.218500,5.189472,0.028903,0.039000,0.060584,0.304417,634,8122588,132595,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
75,74,247,1,2858761620,-5.163041,-0.034541,0.000041,-0.034500,0.034500,0.038584,615,0,-23.308153,-23.279250,21.934875,21.779703,21.780464,0.000000,0.000207,0.000000,0.000000,0.038459,0.011375,1.058999,639,8071749,138236,0,302,0,302,0,0,0,0,0,0,21374,14400,3510,3464,0
76,75,249,1,2866869720,0.054875,-0.031500,0.000125,-0.031375,0.031375,0.055042,614,2,-0.803125,-0.803000,11.465417,11.388877,6.634830,0.000000,4.853625,4.853222,0.000361,0.038000,0.038375,0.292042,639,8122532,126722,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
77,76,251,1,2874977820,-5.142917,-0.032333,0.000041,-0.032292,0.032292,0.047458,612,0,-22.684250,-22.684125,21.881125,21.743708,21.719672,0.000000,0.000501,0.000000,0.000000,0.047167,0.013083,1.146125,638,8087165,138271,0,302,0,302,0,0,0,0,0,0,20602,14400,3510,2692,0
78,77,253,1,2883085920,0.105334,-0.054541,0.000041,-0.054500,0.054500,0.105500,616,2,-0.752666,-0.752500,11.435083,11.393676,6.628928,0.000000,4.905332,4.904931,0.000360,0.029959,0.090166,1.354875,636,8156385,132858,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
79,78,255,1,2891194020,-5.433042,-0.034250,0.000083,-0.034167,0.034167,0.037625,614,0,-22.974375,-22.974209,22.221709,22.036199,21.961880,0.000000,0.000250,0.000000,0.000000,0.037333,0.009833,1.022709,645,8053339,129491,0,302,0,302,0,0,0,0,0,0,22262,14400,4680,3182,0
80,79,257,1,2899302120,0.128250,-0.035250,0.000042,-0.035208,0.035208,0.128292,614,2,-0.729750,-0.729708,11.122041,11.093916,7.119468,0.000000,4.571125,4.570596,0.000237,0.036667,0.102750,0.779584,634,8153576,134112,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
81,80,259,1,2907410220,-5.430916,-0.039416,0.000041,-0.039375,0.039375,0.036042,610,0,-22.972250,-22.972208,22.242500,22.064031,22.009795,0.000000,0.000208,0.000000,0.000000,0.035875,0.016084,1.329208,635,8056282,133979,0,302,0,302,0,0,0,0,0,0,20422,14400,3510,2512,0
82,81,261,1,2915518320,0.093583,-0.052167,0.000042,-0.052125,0.052125,0.093666,619,2,-0.764417,-0.764334,11.158834,11.102367,6.706693,0.000000,4.654083,4.653638,0.000236,0.021791,0.102792,0.613583,645,8153438,125422,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
83,82,263,1,2923626420,-4.799167,-0.048333,0.000041,-0.048292,0.048292,0.026083,609,0,-22.340500,-22.340417,21.576083,21.373782,21.344130,0.000000,0.000166,0.000000,0.000000,0.025958,0.008209,1.217917,635,8040805,130388,0,302,0,302,0,0,0,0,0,0,20251,14400,3510,2341,0
84,83,265,1,2931734520,0.116875,-0.037542,0.000000,-0.037542,0.037542,0.116916,618,2,-0.741125,-0.741084,11.767292,11.814142,6.323257,0.000000,5.514500,5.434098,0.080319,0.020500,0.139541,0.624292,638,8184464,131320,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
85,84,267,1,2939842620,-4.496792,-0.043667,0.000042,-0.043625,0.043625,0.026416,612,0,-22.038125,-22.038084,21.297000,21.063460,21.051953,0.000000,0.000207,0.000000,0.000000,0.026291,0.011125,1.267125,643,8025241,123193,0,302,0,302,0,0,0,0,0,0,22707,14400,4680,3627,0
86,85,269,1,2947950720,0.073791,-0.055917,0.000125,-0.055792,0.055792,0.073916,616,2,-1.387987,-1.289042,12.112750,12.051969,6.409922,0.000000,5.741958,5.637833,0.104042,0.035125,0.049958,0.616792,637,8153549,127400,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
87,86,271,1,2956058820,-4.719958,-0.042083,0.000041,-0.042042,0.042042,0.023875,613,0,-22.865070,-22.766125,21.477083,21.301169,21.263795,0.000000,0.000165,0.000000,0.000000,0.023792,0.019833,1.291500,638,8056311,130240,0,302,0,302,0,0,0,0,0,0,21090,14400,3510,3180,0
88,87,273,1,2964166920,0.030167,-0.068875,0.000042,-0.068833,0.068833,0.030209,615,2,-0.827833,-0.827666,11.933208,11.861623,6.295954,0.000000,5.589376,5.492764,0.096570,0.024375,0.030750,0.659166,641,8137967,120197,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
89,88,275,1,2972275020,-4.559500,-0.056583,0.000042,-0.056541,0.056541,0.027792,615,0,-22.100833,-22.100666,21.273000,21.144505,21.113209,0.000000,0.000167,0.000000,0.000000,0.027625,0.017250,1.163583,641,8087178,130399,0,302,0,302,0,0,0,0,0,0,21093,14400,3510,3183,0
90,89,277,1,2980383120,0.067250,-0.069292,0.000042,-0.069250,0.069250,0.067291,613,2,-1.394528,-1.284459,12.056584,11.997556,6.346565,0.000000,5.783916,5.673708,0.110125,0.020458,0.063542,0.320708,633,8138125,124074,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
91,90,279,1,2988491220,-4.513125,-0.056667,0.000042,-0.056625,0.056625,0.025375,613,0,-22.658236,-22.548167,21.263708,21.111530,21.109215,0.000000,0.000167,0.000000,0.000000,0.025208,0.018000,0.785126,644,8071579,124427,0,302,0,302,0,0,0,0,0,0,22857,14400,4680,3777,0
92,91,281,1,2996599320,0.120208,-0.037000,0.000208,-0.036792,0.036792,0.120458,619,3,-0.737792,-0.737667,12.050000,12.068734,6.968633,0.000000,5.814832,5.813999,0.000833,0.025000,0.131750,0.625916,640,8168992,125446,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
93,92,283,1,3004707420,-4.499666,-0.056375,0.000042,-0.056333,0.056333,0.024834,610,0,-22.041000,-22.040875,21.303208,21.071749,21.049120,0.000000,0.000125,0.000000,0.000000,0.024625,0.018834,0.659750,635,8040867,123878,0,302,0,302,0,0,0,0,0,0,21081,14400,3510,3171,0
94,93,285,1,3012815520,0.046250,-0.058375,0.000083,-0.058292,0.058292,0.046333,615,2,-1.415528,-1.282833,12.137417,12.060417,6.289172,0.000000,5.896500,5.763707,0.132751,0.028083,0.028542,1.081083,641,8122547,114956,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
95,94,287,1,3020923620,-5.252500,-0.070625,0.000125,-0.070500,0.070500,0.060625,617,0,-23.397611,-23.264916,21.982083,21.883700,21.732686,0.000000,0.000541,0.000000,0.000000,0.059959,0.014000,0.899249,643,8118029,131706,0,302,0,302,0,0,0,0,0,0,21280,14400,3510,3370,0
96,95,289,1,3029031720,0.105000,-0.065417,0.000083,-0.065334,0.065334,0.105125,615,2,-0.753000,-0.751417,11.325834,11.278994,6.401335,0.000000,4.928626,4.912098,0.016444,0.027583,0.095875,0.485166,634,8138147,119556,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
97,96,291,1,3037139820,-4.554417,-0.066125,0.000041,-0.066084,0.066084,0.031666,614,0,-22.095750,-22.094167,21.342750,21.156653,21.147140,0.000000,0.000166,0.000000,0.000000,0.031500,0.020833,1.129750,646,8056122,117953,0,302,0,302,0,0,0,0,0,0,23087,14400,4680,4007,0
98,97,293,1,3045247920,0.108416,-0.056875,0.000083,-0.056792,0.056792,0.108500,612,3,-0.749584,-0.749584,12.020500,11.943106,6.344979,0.000000,5.842917,5.747541,0.095376,0.025166,0.095709,0.615458,632,8138112,118274,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
99,98,295,1,3053356020,-4.575541,-0.070916,0.000000,-0.070916,0.070916,0.028667,613,0,-22.116875,-22.116875,21.367291,21.187286,21.186254,0.000000,0.000208,0.000000,0.000000,0.028542,0.026208,1.219958,637,8071749,122559,0,302,0,302,0,0,0,0,0,0,21287,14400,3510,3377,0
100,99,297,1,3061464120,0.042792,-0.038333,0.000042,-0.038291,0.038291,0.044167,613,2,-1.418986,-1.295375,12.065000,12.019417,6.281584,0.000000,5.831376,5.707500,0.123792,0.020125,0.084375,0.450666,639,8122527,111048,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
101,100,299,1,3069572220,-4.482042,-0.066042,0.000000,-0.066042,0.066042,0.026000,614,0,-22.627153,-22.503542,21.208167,21.008696,21.014837,0.000000,0.000250,0.000000,0.000000,0.025833,0.008042,1.126624,640,8071720,121243,0,302,0,302,0,0,0,0,0,0,21292,14400,3510,3382,0
102,101,301,1,3077680320,0.091042,-0.054292,0.000042,-0.054250,0.054250,0.150042,617,2,-1.370736,-1.254458,12.110250,12.144545,6.400479,0.000000,5.969999,5.853041,0.116875,0.020708,0.145875,0.298584,637,8184473,119562,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
103,102,303,1,3085788420,-5.184083,-0.057166,0.000041,-0.057125,0.057125,0.028042,605,0,-23.329194,-23.212916,21.958458,21.669883,21.665935,0.000000,0.000249,0.000000,0.000000,0.027750,0.023917,0.791250,633,7994830,55485,0,282,0,292,0,0,0,0,0,0,7208,0,4680,2528,0
104,103,305,1,3093896520,0.108916,-0.031750,0.000083,-0.031667,0.031667,0.113333,623,2,-0.749084,-0.748750,11.390334,11.425696,7.165307,0.000000,4.433376,4.431013,0.002321,0.041583,0.120583,0.612208,647,8183968,98994,0,22,0,12,0,0,0,0,0,0,21276,14400,3510,3366,0
105,104,307,1,3102004620,-5.653375,-0.037042,0.000042,-0.037000,0.037000,0.035875,606,0,-23.194709,-23.194375,22.445625,22.227901,22.212693,0.000000,0.000167,0.000000,0.000000,0.035708,0.007167,1.088792,627,8025549,57162,0,302,0,302,0,0,0,0,0,0,11004,5598,3510,1896,0
106,105,309,1,3110112720,0.105042,-0.036666,0.000041,-0.036625,0.036625,0.111125,624,2,-0.752958,-0.752916,10.924916,10.915377,6.867783,0.000000,4.236917,4.233264,0.003528,0.031500,0.095000,0.289500,655,8184144,112297,0,2,0,2,0,0,0,0,0,0,17495,8802,4680,4013,0
107,106,311,1,3118220820,-6.193417,-0.186458,0.000041,-0.186417,0.186417,0.030708,615,0,-23.734750,-23.734708,22.981792,22.770644,22.768444,0.000000,0.000125,0.000000,0.000000,0.030292,0.010416,1.412376,641,8133556,69151,0,302,0,302,0,0,0,0,0,0,21405,14400,3510,3495,0
108,107,313,1,3126328920,0.110042,-0.063875,0.000042,-0.063833,0.063833,0.110125,614,2,-0.747958,-0.747833,10.379875,10.369386,6.217812,0.000000,4.381293,4.380723,0.000528,0.023625,0.120750,0.291459,634,8092702,110322,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
109,108,315,1,3134437020,-5.770375,-0.035792,0.000000,-0.035792,0.035792,0.029958,605,0,-23.311708,-23.311583,22.563750,22.322842,22.324837,0.000000,0.000208,0.000000,0.000000,0.029792,0.014000,1.107125,636,7999238,52818,0,302,0,302,0,0,0,0,0,0,23177,14400,4680,4097,0
110,109,317,1,3142545120,0.067000,-0.033083,0.000042,-0.033041,0.033041,0.067042,621,1,-1.394778,-1.385958,10.845958,10.824834,6.877078,0.000000,4.439208,4.430263,0.008820,0.029750,0.060959,0.290084,642,8163155,118892,0,2,0,2,0,0,0,0,0,0,5407,0,3510,1897,0
111,110,319,1,3150653220,-6.155625,-0.079042,0.000042,-0.079000,0.079000,0.030500,610,0,-24.300737,-24.291917,22.905959,22.732079,22.700426,0.000000,0.000210,0.000000,0.000000,0.030208,0.012542,1.080208,635,8102710,70208,0,302,0,302,0,0,0,0,0,0,19806,14400,3510,1896,0
112,111,321,1,3158761320,0.024833,-0.062875,0.000041,-0.062834,0.062834,0.034208,614,2,-0.833167,-0.819959,10.502875,10.418312,6.404151,0.000000,4.191750,4.177430,0.014236,0.023000,0.039500,0.608541,641,8107002,107079,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
113,112,323,1,3166869420,-5.971542,-0.161625,0.000042,-0.161583,0.161583,0.021792,615,0,-23.512875,-23.499667,22.679708,22.540483,22.518371,0.000000,0.000250,0.000000,0.000000,0.021292,0.010750,1.254958,641,8149029,77879,0,302,0,302,0,0,0,0,0,0,19806,14400,3510,1896,0
114,113,325,1,3174977520,0.066667,-0.039625,0.000042,-0.039583,0.039583,0.066833,611,2,-0.791333,-0.790542,10.645125,10.588709,6.062585,0.000000,4.695500,4.682889,0.012569,0.020333,0.074959,0.612500,631,8060869,107517,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
115,114,327,1,3183085620,-5.926625,-0.070417,0.000000,-0.070417,0.070417,0.023583,611,0,-23.467958,-23.467167,22.676625,22.505163,22.501884,0.000000,0.000251,0.000000,0.000000,0.023458,0.008167,1.260208,643,8087035,78091,0,302,0,302,0,0,0,0,0,0,21608,14400,4680,2528,0
116,115,329,1,3191193720,0.063000,-0.055625,0.000042,-0.055583,0.055583,0.073250,618,2,-0.795000,-0.789208,10.693708,10.683628,6.278077,0.000000,4.572334,4.566096,0.006154,0.023209,0.110833,0.617000,638,8153618,118744,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
117,116,331,1,3199301820,-6.390000,-0.027625,0.000125,-0.027500,0.027500,0.028583,619,0,-23.931334,-23.925542,23.136334,22.933711,22.925118,0.000000,0.000250,0.000000,0.000000,0.028333,0.013208,1.252291,644,8046030,92050,0,302,0,302,0,0,0,0,0,0,20830,14400,3510,2920,0
118,117,333,1,3207409920,0.102417,-0.033625,0.000042,-0.033583,0.033583,0.135875,625,2,-0.755583,-0.755541,10.190916,10.177297,6.449237,0.000000,3.972418,3.972139,0.000195,0.023209,0.121791,0.290833,652,8163420,108069,0,2,0,2,0,0,0,0,0,0,8232,0,4680,3552,0
119,118,335,1,3215518020,-6.100084,-0.062792,0.000125,-0.062667,0.062667,0.036500,614,0,-23.641417,-23.641375,22.885834,22.684295,22.665639,0.000000,0.000290,0.000000,0.000000,0.036250,0.026625,1.086750,638,8071677,92025,0,302,0,302,0,0,0,0,0,0,21372,14400,3510,3462,0
120,119,337,1,3223626120,0.076042,-0.056833,0.000041,-0.056792,0.056792,0.084042,613,2,-0.781958,-0.778500,10.507208,10.438727,6.801371,0.000000,4.427792,4.424181,0.003569,0.025250,0.103333,0.291417,633,8122714,109119,0,2,0,2,0,0,0,0,0,0,6558,0,4150,2408,0
121,120,339,1,3231734220,-5.857417,-0.032459,0.000042,-0.032417,0.032417,0.032625,609,0,-23.398750,-23.395292,22.616792,22.447465,22.435595,0.000000,0.000209,0.000000,0.000000,0.032458,0.020875,0.901458,640,8056119,95838,0,302,0,302,0,0,0,0,0,0,20456,14400,4040,2016,0
122,121,341,1,3239842320,0.043666,-0.056792,0.000125,-0.056667,0.056667,0.043791,616,1,-1.418112,-1.417292,10.782250,10.667413,6.821177,0.000000,3.834625,3.832430,0.000820,0.041291,0.014459,0.300792,636,8138192,108807,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
123,122,343,1,3247950420,-6.411833,-0.036667,0.000209,-0.036458,0.036458,0.043542,611,0,-24.556945,-24.556125,23.138833,22.989766,22.991507,0.000000,0.000209,0.000000,0.000000,0.043250,0.022417,1.550083,635,8071760,117045,0,302,0,302,0,0,0,0,0,0,20800,14400,3992,2408,0
124,123,345,1,3256058520,0.080208,-0.064084,0.000042,-0.064042,0.064042,0.080291,617,2,-0.777792,-0.777667,10.191292,10.137178,6.325108,0.000000,4.090124,4.089847,0.000236,0.023166,0.078625,0.293375,643,8153359,103786,0,2,0,2,0,0,0,0,0,0,6214,0,4198,2016,0
125,124,347,1,3264166620,-5.996500,-0.056000,0.000042,-0.055958,0.055958,0.023667,609,0,-23.537833,-23.537708,22.760041,22.598262,22.567243,0.000000,0.000126,0.000000,0.000000,0.023500,0.012459,0.961083,634,8071785,109151,0,302,0,302,0,0,0,0,0,0,19806,14400,3510,1896,0
126,125,349,1,3272274720,0.003625,-0.033000,0.000041,-0.032959,0.032959,0.046708,614,1,-1.458153,-1.457959,10.683209,10.599937,6.245819,0.000000,4.422708,4.422264,0.000194,0.046375,0.019416,0.611209,640,8091681,96722,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
127,126,351,1,3280382820,-6.420125,-0.057042,0.000042,-0.057000,0.057000,0.042875,619,0,-24.565236,-24.565042,23.107083,22.988936,22.995322,0.000000,0.000209,0.000000,0.000000,0.042458,0.014959,1.261959,644,8133454,113415,0,302,0,302,0,0,0,0,0,0,21361,14400,3510,3451,0
128,127,353,1,3288490920,0.094250,-0.049958,0.000167,-0.049791,0.049791,0.108750,620,2,-0.763750,-0.759541,10.168958,10.157019,6.288122,0.000000,4.128708,4.101804,0.026821,0.024834,0.131958,0.609166,640,8154613,106170,0,2,0,2,0,0,0,0,0,0,6959,0,3510,3449,0
129,128,355,1,3296599020,-6.780250,-0.049834,0.000084,-0.049750,0.049750,0.041208,614,0,-24.321584,-24.317375,23.557834,23.330151,23.207625,0.000000,0.000250,0.000000,0.000000,0.040916,0.015834,0.942792,645,8039618,101061,0,302,0,302,0,0,0,0,0,0,23154,14400,4680,4074,0
130,129,357,1,3304707120,0.071500,-0.038583,0.000041,-0.038542,0.038542,0.081708,615,2,-0.786500,-0.781458,9.831583,9.793391,6.305479,0.000000,3.837166,3.831930,0.005153,0.020667,0.093583,0.653708,636,8138112,103123,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
131,130,359,1,3312815220,-6.275750,-0.059750,0.000042,-0.059708,0.059708,0.028417,618,0,-23.817083,-23.812041,23.030583,22.845003,22.845165,0.000000,0.000209,0.000000,0.000000,0.028250,0.010000,1.053459,643,8071724,106372,0,302,0,302,0,0,0,0,0,0,22917,14400,3510,5007,0
132,131,361,1,3320923320,0.050375,-0.044875,0.000041,-0.044834,0.044834,0.051625,615,2,-0.807625,-0.807500,10.357209,10.263417,6.122585,0.000000,4.310917,4.301056,0.009778,0.020291,0.039459,0.668083,641,8107071,93828,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
133,132,363,1,3329031420,-6.085792,-0.069292,0.000208,-0.069084,0.069084,0.032833,621,0,-23.627125,-23.627000,22.819500,22.706043,22.678329,0.000000,0.000248,0.000000,0.000000,0.032750,0.012166,1.130041,647,8118024,107836,0,302,0,302,0,0,0,0,0,0,22982,14400,3510,5072,0
134,133,365,1,3337139520,0.097166,-0.041292,0.000125,-0.041167,0.041167,0.097541,615,2,-0.760834,-0.760667,10.500375,10.434267,6.245050,0.000000,4.209292,4.207221,0.002029,0.035750,0.099250,0.315375,635,8107197,98125,0,3,0,3,0,0,0,0,0,0,5406,0,3510,1896,0
135,134,367,1,3345247620,-6.401291,-0.051541,0.000041,-0.051500,0.051500,0.046667,620,0,-23.942625,-23.942458,23.181791,23.042017,23.007573,0.000000,0.000207,0.000000,0.000000,0.046500,0.014292,1.319834,651,8102475,100136,0,301,0,301,0,0,0,0,0,0,24644,14400,4680,5564,0
136,135,369,1,3353355720,0.026167,-0.042708,0.000042,-0.042666,0.042666,0.026500,613,2,-0.831833,-0.823500,10.255875,10.135329,6.104409,0.000000,4.235667,4.226889,0.008736,0.026292,0.013167,0.302500,634,8089677,95159,0,2,0,2,0,0,0,0,0,0,7018,0,3510,3508,0
137,136,371,1,3361463820,-6.075042,-0.045542,0.000042,-0.045500,0.045500,0.027500,619,0,-23.616375,-23.608042,22.784542,22.655259,22.665655,0.000000,0.000249,0.000000,0.000000,0.027417,0.030791,1.369668,644,8095409,102740,0,303,0,303,0,0,0,0,0,0,21397,14400,3510,3487,0
138,137,373,1,3369571920,-0.007583,-0.035042,0.000042,-0.035000,0.035000,0.022167,616,2,-0.865583,-0.865208,10.615875,10.507483,6.028215,0.000000,4.580917,4.571639,0.009194,0.022000,0.014458,0.301792,642,8098929,87776,0,2,0,2,0,0,0,0,0,0,8801,0,4680,4121,0
139,138,375,1,3377680020,-4.719583,-0.039833,0.000000,-0.039833,0.039833,0.025334,617,0,-22.260916,-22.260541,21.395333,21.288917,21.289874,0.000000,0.000250,0.000000,0.000000,0.025167,0.011375,0.767834,643,8105330,102841,0,302,0,302,0,0,0,0,0,0,21423,14400,3510,3513,0
140,139,377,1,3385788120,-0.079167,-0.035708,0.000041,-0.035667,0.035667,0.069750,616,2,-1.540945,-1.452292,12.042917,11.943479,6.315987,0.000000,5.917500,5.825833,0.091500,0.069458,0.015750,0.587166,635,8107213,93040,0,2,0,2,0,0,0,0,0,0,6969,0,3510,3459,0
141,140,379,1,3393896220,-5.720708,-0.055625,0.000167,-0.055458,0.055458,0.052083,615,0,-23.865820,-23.777167,22.324875,22.139496,22.010702,0.000000,0.000418,0.000000,0.000000,0.051792,0.030750,0.587666,645,8075412,95501,0,302,0,302,0,0,0,0,0,0,23197,14400,4680,4117,0
142,141,381,1,3402004320,0.094292,-0.039250,0.000167,-0.039083,0.039083,0.094292,617,2,-0.763708,-0.763583,10.868333,10.888210,6.069561,0.000000,4.969917,4.969597,0.000278,0.033834,0.071000,0.621750,638,8118096,86878,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
143,142,383,1,3410112420,-4.027125,-0.027500,0.000084,-0.027416,0.027416,0.022959,610,0,-21.568458,-21.568333,20.804750,20.582283,20.578534,0.000000,0.000250,0.000000,0.000000,0.022792,0.011042,1.239750,634,8087134,98624,0,302,0,302,0,0,0,0,0,0,21429,14400,3510,3519,0
144,143,385,1,3418220520,-0.071250,-0.029084,0.000042,-0.029042,0.029042,0.021083,616,2,-1.533028,-1.391417,12.727459,12.664624,6.661945,0.000000,6.979125,6.837250,0.141750,0.020916,0.005334,0.624292,643,8122669,81057,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
145,144,387,1,3426328620,-4.021833,-0.026500,0.000042,-0.026458,0.026458,0.025917,618,0,-22.166944,-22.025333,20.633916,20.549341,20.555376,0.000000,0.000166,0.000000,0.000000,0.025750,0.017459,1.232626,641,8133340,94660,0,303,0,303,0,0,0,0,0,0,21432,14400,3510,3522,0
146,145,389,1,3434436720,0.069000,-0.027333,0.000083,-0.027250,0.027250,0.069125,609,3,-0.789000,-0.788916,12.592500,12.508747,6.449838,0.000000,7.004250,6.896207,0.108043,0.018875,0.061459,0.630167,629,8076383,82623,0,1,0,1,0,0,0,0,0,0,5406,0,3510,1896,0
147,146,391,1,3442544820,-5.271208,-0.026708,0.000083,-0.026625,0.026625,0.026875,624,0,-22.812542,-22.812458,22.023542,21.886419,21.888016,0.000000,0.000168,0.000000,0.000000,0.026708,0.010042,1.216959,656,8179652,87934,0,303,0,303,0,0,0,0,0,0,23231,14400,4680,4151,0
148,147,393,1,3450652920,-0.058875,-0.029458,0.000041,-0.029417,0.029417,0.019500,604,2,-1.520653,-1.402542,11.471000,11.308982,5.632540,0.000000,5.834374,5.716124,0.118167,0.019333,0.005334,0.622125,624,8014828,81152,0,1,0,1,0,0,0,0,0,0,5406,0,3510,1896,0
149,148,395,1,3458761020,-5.701000,-0.026166,0.000041,-0.026125,0.026125,0.019417,624,0,-23.846111,-23.728000,22.325458,22.269654,22.279589,0.000000,0.000166,0.000000,0.000000,0.019292,0.016833,1.215875,649,8203429,91098,0,303,0,303,0,0,0,0,0,0,21425,14400,3510,3515,0
150,149,397,1,3466869120,-0.050375,-0.027709,0.000042,-0.027667,0.027667,0.017625,605,2,-0.908375,-0.908292,11.032709,10.872797,5.540170,0.000000,5.417916,5.365222,0.052652,0.017458,0.004750,0.293208,632,8005876,75303,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
151,150,399,1,3474977220,-5.466917,-0.026459,0.000000,-0.026459,0.026459,0.019541,626,0,-23.008250,-23.008167,22.099875,22.052131,22.062706,0.000000,0.000166,0.000000,0.000000,0.019375,0.023916,0.737333,650,8226171,89735,0,302,0,302,0,0,0,0,0,0,21405,14400,3510,3495,0
152,151,401,1,3483085320,-0.163167,-0.029750,0.000083,-0.029667,0.029667,0.018750,602,1,-1.624945,-1.519333,11.379583,11.208801,5.608815,0.000000,5.605666,5.499888,0.105612,0.018625,0.007708,0.614791,622,7983808,78569,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
153,152,403,1,3491193420,-5.449541,-0.031125,0.000084,-0.031041,0.031041,0.024459,626,0,-23.594653,-23.489041,21.969708,21.907297,21.921620,0.000000,0.000125,0.000000,0.000000,0.024292,0.009625,0.741208,658,8210418,83803,0,302,0,302,0,0,0,0,0,0,23229,14400,4680,4149,0
154,153,405,1,3499301520,-0.094625,-0.027208,0.000000,-0.027208,0.027208,0.017125,606,2,-0.952625,-0.952458,11.328417,11.173966,5.498184,0.000000,5.687333,5.567555,0.119737,0.016958,0.004292,0.290208,626,7999455,77365,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
155,154,407,1,3507409620,-5.939292,-0.027917,0.000042,-0.027875,0.027875,0.037750,626,0,-23.480625,-23.480458,22.528000,22.477145,22.396670,0.000000,0.000250,0.000000,0.000000,0.037542,0.012500,1.117041,651,8226003,87037,0,302,0,302,0,0,0,0,0,0,21406,14400,3510,3496,0
156,155,409,1,3515517720,-0.245458,-0.029625,0.000042,-0.029583,0.029583,0.021750,604,2,-1.103458,-1.103375,10.989500,10.818925,5.847462,0.000000,5.032208,5.031931,0.000194,0.021583,0.005292,0.461917,631,7983416,71446,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
157,156,411,1,3523625820,-5.505167,-0.026334,0.000042,-0.026292,0.026292,0.021166,625,0,-23.046500,-23.046417,21.943042,21.885160,21.899270,0.000000,0.000208,0.000000,0.000000,0.021041,0.017917,1.068875,650,8210940,87387,0,302,0,302,0,0,0,0,0,0,21375,14400,3510,3465,0
158,157,413,1,3531733920,-0.258459,-0.029417,0.000000,-0.029417,0.029417,0.018625,603,1,-1.720237,-1.615542,11.436625,11.275284,5.680401,0.000000,5.599458,5.494638,0.104695,0.018458,0.004792,0.454417,623,7998954,74846,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
159,158,415,1,3539842020,-5.663750,-0.026375,0.000291,-0.026084,0.026084,0.023375,625,0,-23.808862,-23.704167,22.088625,22.024287,22.036361,0.000000,0.000168,0.000000,0.000000,0.023250,0.008875,1.060000,657,8195300,81428,0,302,0,302,0,0,0,0,0,0,23208,14400,4680,4128,0
160,159,417,1,3547950120,-0.275250,-0.029417,0.000042,-0.029375,0.029375,0.018625,605,2,-1.133250,-1.133125,11.294833,11.141914,5.735617,0.000000,5.462499,5.395222,0.067236,0.018458,0.005292,0.459917,625,8014488,73842,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
