frame,presented_time_s
5695,538197.800038792
5696,538197.816705250
5697,538197.833371833
5698,538197.850038208
5699,538197.866704667
5700,538197.883371125
5701,538197.900037583
5702,538197.916704083
5703,538197.933370500
5704,538197.950037000
5705,538197.966703458
5706,538197.983369917
5707,538198.000036375
5708,538198.016702792
5709,538198.033369333
5710,538198.050035792
5711,538198.066702208
5712,538198.083368708
5713,538198.100035167
5714,538198.116701625
5715,538198.133368084
5716,538198.150034500
5717,538198.166701000
5718,538198.183367500
5719,538198.200033958
5720,538198.216700417
5721,538198.233366875
5722,538198.250033375
5723,538198.266699833
5724,538198.283366292
5725,538198.300032792
5726,538198.316699208
5727,538198.333365667
5728,538198.350032208
5729,538198.366698625
5730,538198.383365083
5731,538198.400031542
5732,538198.416698000
5733,538198.433364458
5734,538198.450030917
5735,538198.466697417
5736,538198.483363833
5737,538198.500030375
5738,538198.516696792
5739,538198.533363250
5740,538198.550029750
5741,538198.566696208
5742,538198.583362625
5743,538198.600029167
5744,538198.616695583
5745,538198.633362083
5746,538198.650028458
5747,538198.666695000
5748,538198.683361458
5749,538198.700027917
5750,538198.716694417
5751,538198.733360875
5752,538198.750027292
5753,538198.766693792
5754,538198.783360292
5755,538198.800026750
5756,538198.816693208
5757,538198.833359625
5758,538198.850026042
5759,538198.866692542
5760,538198.883359042
5761,538198.900025458
5762,538198.916691958
5763,538198.933358417
5764,538198.950024875
5765,538198.966691333
5766,538198.983357792
5767,538199.000024333
5768,538199.016690750
5769,538199.033357250
5770,538199.050023667
5771,538199.066690125
5772,538199.083356625
5773,538199.100023042
5774,538199.116689500
5775,538199.133356000
5776,538199.150022458
5777,538199.166688958
5778,538199.183355417
5779,538199.200021833
5780,538199.216688292
5781,538199.233354792
5782,538199.250021292
5783,538199.266687667
5784,538199.283354125
5785,538199.300020625
5786,538199.316687083
5787,538199.333353542
5788,538199.350020000
5789,538199.366686458
5790,538199.383352917
5791,538199.400019375
5792,538199.416685833
5793,538199.433352250
5794,538199.450018750
5795,538199.466685208
5796,538199.483351709
5797,538199.500018250
5798,538199.516684625
5799,538199.533351083
5800,538199.550017583
5801,538199.566684083
5802,538199.583350500
5803,538199.600016958
5804,538199.616683375
5805,538199.633349917
5806,538199.650016292
5807,538199.666682708
5808,538199.683349208
5809,538199.700015708
5810,538199.716682167
5811,538199.733348625
5812,538199.750015083
5813,538199.766681542
5814,538199.783347958
5815,538199.800014500
5816,538199.816680958
5817,538199.833347375
5818,538199.850013833
5819,538199.866680292
5820,538199.883346792
5821,538199.900013209
5822,538199.916679708
5823,538199.933346208
5824,538199.950012625
5825,538199.966679125
5826,538199.983345583
5827,538200.000012042
5828,538200.016678458
5829,538200.033345000
5830,538200.050011458
5831,538200.066677917
5832,538200.083344375
5833,538200.100010750
5834,538200.116677208
5835,538200.133343750
5836,538200.150010167
5837,538200.166676625
5838,538200.183343125
5839,538200.200009583
5840,538200.216676083
5841,538200.233342417
5842,538200.250008959
5843,538200.266675375
5844,538200.283341875
5845,538200.300008292
5846,538200.316674750
5847,538200.333341292
5848,538200.350007708
5849,538200.366674167
5850,538200.383340667
5851,538200.400007125
5852,538200.416673542
5853,538200.433340000
5854,538200.450006500
5855,538200.466672875
5856,538200.483339375
5857,538200.500005917
5858,538200.516672292
5859,538200.533338750
5860,538200.550005250
5861,538200.566671667
5862,538200.583338125
5863,538200.600004625
5864,538200.616671042
5865,538200.633337500
5866,538200.650004042
5867,538200.666670375
5868,538200.683336958
5869,538200.700003334
5870,538200.716669792
5871,538200.733336292
5872,538200.750002792
5873,538200.766669208
5874,538200.783335583
5875,538200.800002083
5876,538200.816668542
5877,538200.833335042
5878,538200.850001500
5879,538200.866668000
5880,538200.883334417
5881,538200.900000875
5882,538200.916667292
5883,538200.933333750
5884,538200.950000208
5885,538200.966666667
5886,538200.983333167
5887,538200.999999583
5888,538201.016666042
5889,538201.033332500
5890,538201.049999000
5891,538201.066665375
5892,538201.083331875
5893,538201.099998292
5894,538201.116664792
5895,538201.133331250
5896,538201.149997709
5897,538201.166664125
5898,538201.183330708
5899,538201.199997083
5900,538201.216663542
5901,538201.233330000
5902,538201.249996417
5903,538201.266662958
5904,538201.283329333
5905,538201.299995875
5906,538201.316662333
5907,538201.333328708
5908,538201.349995208
5909,538201.366661583
5910,538201.383328083
5911,538201.399994542
5912,538201.416661000
5913,538201.433327458
5914,538201.449993917
5915,538201.466660333
5916,538201.483326833
5917,538201.499993250
5918,538201.516659750
5919,538201.533326167
5920,538201.549992708
5921,538201.566659125
5922,538201.583325583
5923,538201.599992084
5924,538201.616658500
5925,538201.633324959
5926,538201.649991458
5927,538201.666657875
5928,538201.683324375
5929,538201.699990750
5930,538201.716657250
5931,538201.733323708
5932,538201.749990167
5933,538201.766656583
5934,538201.783323083
5935,538201.799989500
5936,538201.816655958
5937,538201.833322417
5938,538201.849988875
5939,538201.866655333
5940,538201.883321750
5941,538201.899988250
5942,538201.916654708
5943,538201.933321167
5944,538201.949987625
5945,538201.966654083
5946,538201.983320542
5947,538201.999987000
5948,538202.016653500
5949,538202.033319917
5950,538202.049986375
5951,538202.066652875
5952,538202.083319292
5953,538202.099985750
5954,538202.116652208
5955,538202.133318667
5956,538202.149985083
5957,538202.166651584
5958,538202.183317958
5959,538202.199984375
5960,538202.216650833
5961,538202.233317375
5962,538202.249983792
5963,538202.266650209
5964,538202.283316708
5965,538202.299983125
5966,538202.316649625
5967,538202.333316083
5968,538202.349982583
5969,538202.366648958
5970,538202.383315458
5971,538202.399981875
5972,538202.416648333
5973,538202.433314833
5974,538202.449981292
5975,538202.466647667
5976,538202.483314250
5977,538202.499980667
5978,538202.516647083
5979,538202.533313583
5980,538202.549979958
5981,538202.566646417
5982,538202.583312917
5983,538202.599979375
5984,538202.616645792
5985,538202.633312250
5986,538202.649978667
5987,538202.666645125
5988,538202.683311542
5989,538202.699978083
5990,538202.716644500
5991,538202.733310958
5992,538202.749977459
5993,538202.766643875
5994,538202.783310333
5995,538202.799976792
5996,538202.816643250
5997,538202.833309708
5998,538202.849976208
5999,538202.866642583
6000,538202.883309042
6001,538202.899975542
6002,538202.916641917
6003,538202.933308417
6004,538202.949974875
6005,538202.966641333
6006,538202.983307792
6007,538202.999974292
6008,538203.016640667
6009,538203.033307125
6010,538203.049973583
6011,538203.066640000
6012,538203.083306458
6013,538203.099972958
6014,538203.116639375
6015,538203.133305833
6016,538203.149972333
6017,538203.166638708
6018,538203.183305208
6019,538203.199971667
6020,538203.216638083
6021,538203.233304583
6022,538203.249971042
6023,538203.266637458
6024,538203.283303958
6025,538203.299970375
6026,538203.316636833
6027,538203.333303333
6028,538203.349969750
6029,538203.366636208
6030,538203.383302625
6031,538203.399969125
6032,538203.416635500
6033,538203.433301958
6034,538203.449968417
6035,538203.466634875
6036,538203.483301292
6037,538203.499967833
6038,538203.516634292
6039,538203.533300750
6040,538203.549967167
6041,538203.566633583
6042,538203.583300083
6043,538203.599966542
6044,538203.616632958
6045,538203.633299458
6046,538203.649965917
6047,538203.666632333
6048,538203.683298792
6049,538203.699965250
6050,538203.716631708
6051,538203.733298125
6052,538203.749964667
6053,538203.766631083
6054,538203.783297542
6055,538203.799963958
6056,538203.816630458
6057,538203.833296917
6058,538203.849963333
6059,538203.866629750
6060,538203.883296167
6061,538203.899962667
6062,538203.916629083
6063,538203.933295542
6064,538203.949962000
6065,538203.966628458
6066,538203.983294875
6067,538203.999961417
6068,538204.016627833
6069,538204.033294292
6070,538204.049960750
6071,538204.066627208
6072,538204.083293667
6073,538204.099960083
6074,538204.116626542
6075,538204.133293042
6076,538204.149959417
6077,538204.166625958
6078,538204.183292417
6079,538204.199958875
6080,538204.216625292
6081,538204.233291750
6082,538204.249958250
6083,538204.266624625
6084,538204.283291083
6085,538204.299957542
6086,538204.316623958
6087,538204.333290458
6088,538204.349956917
6089,538204.366623333
6090,538204.383289833
6091,538204.399956250
6092,538204.416622750
6093,538204.433289208
6094,538204.449955667
6095,538204.466622083
6096,538204.483288542
6097,538204.499955000
6098,538204.516621417
6099,538204.533287917
6100,538204.549954375
6101,538204.566620792
6102,538204.583287292
6103,538204.599953750
6104,538204.616620167
6105,538204.633286625
6106,538204.649953125
6107,538204.666619542
6108,538204.683286042
6109,538204.699952417
6110,538204.716618875
6111,538204.733285375
6112,538204.749951833
6113,538204.766618250
6114,538204.783284709
6115,538204.799951208
6116,538204.816617667
6117,538204.833284083
6118,538204.849950583
6119,538204.866617000
6120,538204.883283500
6121,538204.899949958
6122,538204.916616375
6123,538204.933282917
6124,538204.949949250
6125,538204.966615792
6126,538204.983282292
6127,538204.999948708
6128,538205.016615125
6129,538205.033281625
6130,538205.049948083
6131,538205.066614542
6132,538205.083280958
6133,538205.099947417
6134,538205.116613833
6135,538205.133280375
6136,538205.149946792
6137,538205.166613250
6138,538205.183279708
6139,538205.199946083
6140,538205.216612583
6141,538205.233279042
6142,538205.249945500
6143,538205.266612000
6144,538205.283278417
6145,538205.299944958
6146,538205.316611375
6147,538205.333277750
6148,538205.349944292
6149,538205.366610667
6150,538205.383277167
6151,538205.399943583
6152,538205.416610125
6153,538205.433276542
6154,538205.449943042
6155,538205.466609458
6156,538205.483275917
6157,538205.499942417
6158,538205.516608750
6159,538205.533275208
6160,538205.549941750
6161,538205.566608208
6162,538205.583274583
6163,538205.599941125
6164,538205.616607583
6165,538205.633274000
6166,538205.649940458
6167,538205.666606958
6168,538205.683273333
6169,538205.699939833
6170,538205.716606292
6171,538205.733272750
6172,538205.749939167
6173,538205.766605583
6174,538205.783272042
6175,538205.799938583
6176,538205.816604958
6177,538205.833271458
6178,538205.849937875
6179,538205.866604333
6180,538205.883270875
6181,538205.899937292
6182,538205.916603708
6183,538205.933270208
6184,538205.949936542
6185,538205.966603042
6186,538205.983269458
6187,538205.999935958
6188,538206.016602417
6189,538206.033268833
6190,538206.049935333
6191,538206.066601792
6192,538206.083268208
6193,538206.099934708
6194,538206.116601125
6195,538206.133267542
6196,538206.149934000
6197,538206.166600458
6198,538206.183266958
6199,538206.199933333
6200,538206.216599833
6201,538206.233266292
6202,538206.249932750
6203,538206.266599208
6204,538206.283265583
6205,538206.299932125
6206,538206.316598500
6207,538206.333264958
6208,538206.349931417
6209,538206.366597875
6210,538206.383264292
6211,538206.399930792
6212,538206.416597250
6213,538206.433263625
6214,538206.449930083
6215,538206.466596583
6216,538206.483263042
6217,538206.499929417
6218,538206.516595875
6219,538206.533262375
6220,538206.549928833
6221,538206.566595250
6222,538206.583261667
6223,538206.599928167
6224,538206.616594583
6225,538206.633261042
6226,538206.649927458
6227,538206.666593917
6228,538206.683260375
6229,538206.699926834
6230,538206.716593333
6231,538206.733259750
6232,538206.749926083
6233,538206.766592625
6234,538206.783259042
6235,538206.799925500
6236,538206.816591958
6237,538206.833258375
6238,538206.849924833
6239,538206.866591250
6240,538206.883257667
6241,538206.899924167
6242,538206.916590625
6243,538206.933257083
6244,538206.949923459
6245,538206.966590000
6246,538206.983256458
6247,538206.999922833
6248,538207.016589333
6249,538207.033255750
6250,538207.049922208
6251,538207.066588667
6252,538207.083255083
6253,538207.099921583
6254,538207.116588000
6255,538207.133254458
6256,538207.149920875
6257,538207.166587333
6258,538207.183253750
6259,538207.199920208
6260,538207.216586667
6261,538207.233253083
6262,538207.249919542
6263,538207.266586000
6264,538207.283252417
6265,538207.299918833
6266,538207.316585333
6267,538207.333251750
6268,538207.349918250
6269,538207.366584667
6270,538207.383251125
6271,538207.399917583
6272,538207.416584000
6273,538207.433250458
6274,538207.449916875
6275,538207.466583333
6276,538207.483249833
6277,538207.499916250
6278,538207.516582708
6279,538207.533249083
6280,538207.549915583
6281,538207.566582042
6282,538207.583248500
6283,538207.599914917
6284,538207.616581375
6285,538207.633247750
6286,538207.649914208
6287,538207.666580667
6288,538207.683247083
6289,538207.699913583
6290,538207.716580000
6291,538207.733246458
6292,538207.749912917
6293,538207.766579417
6294,538207.783245792
6295,538207.799912250
6296,538207.816578708
6297,538207.833245125
6298,538207.849911583
6299,538207.866578042
6300,538207.883244500
6301,538207.899910958
6302,538207.916577417
6303,538207.933243792
6304,538207.949910333
6305,538207.966576750
6306,538207.983243167
6307,538207.999909583
6308,538208.016576083
6309,538208.033242542
6310,538208.049908917
6311,538208.066575375
6312,538208.083241875
6313,538208.099908292
6314,538208.116574750
6315,538208.133241125
6316,538208.149907625
6317,538208.166574084
6318,538208.183240583
6319,538208.199907000
6320,538208.216573458
6321,538208.233239875
6322,538208.249906292
6323,538208.266572833
6324,538208.283239250
6325,538208.299905750
6326,538208.316572167
6327,538208.333238583
6328,538208.349905083
6329,538208.366571500
6330,538208.383238000
6331,538208.399904417
6332,538208.416570833
6333,538208.433237333
6334,538208.449903750
6335,538208.466570167
6336,538208.483236542
6337,538208.499903125
6338,538208.516569542
6339,538208.533236000
6340,538208.549902417
6341,538208.566568875
6342,538208.583235333
6343,538208.599901750
6344,538208.616568292
6345,538208.633234667
6346,538208.649901083
6347,538208.666567542
6348,538208.683234000
6349,538208.699900500
6350,538208.716566917
6351,538208.733233375
6352,538208.749899833
6353,538208.766566292
6354,538208.783232708
6355,538208.799899167
6356,538208.816565583
6357,538208.833232083
6358,538208.849898500
6359,538208.866564958
6360,538208.883231375
6361,538208.899897792
6362,538208.916564292
6363,538208.933230667
6364,538208.949897167
6365,538208.966563583
6366,538208.983230042
6367,538208.999896542
6368,538209.016563000
6369,538209.033229417
6370,538209.049895875
6371,538209.066562333
6372,538209.083228750
6373,538209.099895250
6374,538209.116561667
6375,538209.133228167
6376,538209.149894584
6377,538209.166561125
6378,538209.183227500
6379,538209.199893958
6380,538209.216560375
6381,538209.233226875
6382,538209.249893292
6383,538209.266559708
6384,538209.283226167
6385,538209.299892625
6386,538209.316559042
6387,538209.333225500
6388,538209.349891875
6389,538209.366558417
6390,538209.383224792
6391,538209.399891292
6392,538209.416557792
6393,538209.433224208
6394,538209.449890667
6395,538209.466557083
6396,538209.483223500
6397,538209.499890000
6398,538209.516556417
6399,538209.533222875
6400,538209.549889333
6401,538209.566555792
6402,538209.583222250
6403,538209.599888625
6404,538209.616555167
6405,538209.633221583
6406,538209.649888000
6407,538209.666554458
6408,538209.683220875
6409,538209.699887375
6410,538209.716553833
6411,538209.733220167
6412,538209.749886708
6413,538209.766553083
6414,538209.783219667
6415,538209.799886083
6416,538209.816552458
6417,538209.833218958
6418,538209.849885375
6419,538209.866551833
6420,538209.883218292
6421,538209.899884667
6422,538209.916551208
6423,538209.933217583
6424,538209.949884083
6425,538209.966550500
6426,538209.983216958
6427,538209.999883375
6428,538210.016549875
6429,538210.033216292
6430,538210.049882792
6431,538210.066549208
6432,538210.083215667
6433,538210.099882083
6434,538210.116548542
6435,538210.133214958
6436,538210.149881417
6437,538210.166547875
6438,538210.183214292
6439,538210.199880750
6440,538210.216547208
6441,538210.233213625
6442,538210.249880083
6443,538210.266546542
6444,538210.283213000
6445,538210.299879459
6446,538210.316545875
6447,538210.333212333
6448,538210.349878833
6449,538210.366545250
6450,538210.383211667
6451,538210.399878125
6452,538210.416544583
6453,538210.433211042
6454,538210.449877500
6455,538210.466543917
6456,538210.483210375
6457,538210.499876792
6458,538210.516543250
6459,538210.533209708
6460,538210.549876125
6461,538210.566542542
6462,538210.583208959
6463,538210.599875458
6464,538210.616541917
6465,538210.633208375
6466,538210.649874792
6467,538210.666541292
6468,538210.683207667
6469,538210.699874125
6470,538210.716540542
6471,538210.733207000
6472,538210.749873458
6473,538210.766539875
6474,538210.783206375
6475,538210.799872833
6476,538210.816539250
6477,538210.833205750
6478,538210.849872125
6479,538210.866538583
6480,538210.883205083
6481,538210.899871500
6482,538210.916537958
6483,538210.933204333
6484,538210.949870833
6485,538210.966537208
6486,538210.983203667
6487,538210.999870083
6488,538211.016536583
6489,538211.033203083
6490,538211.049869458
6491,538211.066535958
6492,538211.083202333
6493,538211.099868792
6494,538211.116535250
6495,538211.133201667
6496,538211.149868167
6497,538211.166534583
6498,538211.183201042
6499,538211.199867500
6500,538211.216533917
6501,538211.233200375
6502,538211.249866833
6503,538211.266533333
6504,538211.283199750
6505,538211.299866208
6506,538211.316532625
6507,538211.333199042
6508,538211.349865542
6509,538211.366532000
6510,538211.383198417
6511,538211.399864833
6512,538211.416531250
6513,538211.433197708
6514,538211.449864167
6515,538211.466530625
6516,538211.483197083
6517,538211.499863500
6518,538211.516530042
6519,538211.533196417
6520,538211.549862792
6521,538211.566529333
6522,538211.583195792
6523,538211.599862167
6524,538211.616528625
6525,538211.633195083
6526,538211.649861542
6527,538211.666528000
6528,538211.683194500
6529,538211.699860833
6530,538211.716527417
6531,538211.733193792
6532,538211.749860250
6533,538211.766526667
6534,538211.783193083
6535,538211.799859542
6536,538211.816526000
6537,538211.833192458
6538,538211.849858875
6539,538211.866525292
6540,538211.883191834
6541,538211.899858250
6542,538211.916524667
6543,538211.933191208
6544,538211.949857584
6545,538211.966524083
6546,538211.983190459
6547,538211.999856917
6548,538212.016523417
6549,538212.033189833
6550,538212.049856292
6551,538212.066522708
6552,538212.083189250
6553,538212.099855625
6554,538212.116522083
6555,538212.133188583
6556,538212.149855000
6557,538212.166521417
6558,538212.183187917
6559,538212.199854375
6560,538212.216520750
6561,538212.233187208
6562,538212.249853625
6563,538212.266520125
6564,538212.283186500
6565,538212.299852958
6566,538212.316519458
6567,538212.333185875
6568,538212.349852333
6569,538212.366518792
6570,538212.383185250
6571,538212.399851625
6572,538212.416518083
6573,538212.433184583
6574,538212.449851000
6575,538212.466517417
6576,538212.483183958
6577,538212.499850375
6578,538212.516516792
6579,538212.533183292
6580,538212.549849667
6581,538212.566516125
6582,538212.583182625
6583,538212.599849000
6584,538212.616515542
6585,538212.633181917
6586,538212.649848417
6587,538212.666514833
6588,538212.683181292
6589,538212.699847708
6590,538212.716514167
6591,538212.733180625
6592,538212.749847083
6593,538212.766513542
6594,538212.783179958
6595,538212.799846375
6596,538212.816512875
6597,538212.833179250
6598,538212.849845750
6599,538212.866512208
6600,538212.883178625
6601,538212.899845083
6602,538212.916511542
6603,538212.933178000
6604,538212.949844458
6605,538212.966510875
6606,538212.983177333
6607,538212.999843750
6608,538213.016510250
6609,538213.033176625
6610,538213.049843083
6611,538213.066509542
6612,538213.083175917
6613,538213.099842417
6614,538213.116508833
6615,538213.133175333
6616,538213.149841792
6617,538213.166508208
6618,538213.183174667
6619,538213.199841125
6620,538213.216507584
6621,538213.233174000
6622,538213.249840459
6623,538213.266506875
6624,538213.283173292
6625,538213.299839792
6626,538213.316506209
6627,538213.333172667
6628,538213.349839125
6629,538213.366505583
6630,538213.383172042
6631,538213.399838458
6632,538213.416504875
6633,538213.433171375
6634,538213.449837875
6635,538213.466504208
6636,538213.483170667
6637,538213.499837084
6638,538213.516503542
6639,538213.533170000
6640,538213.549836458
6641,538213.566502917
6642,538213.583169333
6643,538213.599835750
6644,538213.616502292
6645,538213.633168708
6646,538213.649835125
6647,538213.666501583
6648,538213.683168000
6649,538213.699834500
6650,538213.716500958
6651,538213.733167375
6652,538213.749833833
6653,538213.766500250
6654,538213.783166708
6655,538213.799833125
6656,538213.816499583
6657,538213.833166000
6658,538213.849832542
6659,538213.866498875
6660,538213.883165333
6661,538213.899831792
6662,538213.916498250
6663,538213.933164667
6664,538213.949831167
6665,538213.966497583
6666,538213.983164042
6667,538213.999830417
6668,538214.016496917
6669,538214.033163333
6670,538214.049829792
6671,538214.066496292
6672,538214.083162667
6673,538214.099829125
6674,538214.116495583
6675,538214.133162000
6676,538214.149828458
6677,538214.166494917
6678,538214.183161333
6679,538214.199827833
6680,538214.216494250
6681,538214.233160708
6682,538214.249827125
6683,538214.266493542
6684,538214.283159958
6685,538214.299826417
6686,538214.316492833
6687,538214.333159375
6688,538214.349825708
6689,538214.366492208
6690,538214.383158625
6691,538214.399825000
6692,538214.416491542
6693,538214.433157958
6694,538214.449824417
6695,538214.466490792
6696,538214.483157292
6697,538214.499823708
6698,538214.516490208
6699,538214.533156625
6700,538214.549823042
6701,538214.566489458
6702,538214.583155917
6703,538214.599822375
6704,538214.616488833
6705,538214.633155250
6706,538214.649821667
6707,538214.666488083
6708,538214.683154625
6709,538214.699821042
6710,538214.716487417
6711,538214.733153875
6712,538214.749820292
6713,538214.766486667
6714,538214.783153250
6715,538214.799819625
6716,538214.816486042
6717,538214.833152500
6718,538214.849818958
6719,538214.866485333
6720,538214.883151792
6721,538214.899818208
6722,538214.916484708
6723,538214.933151125
6724,538214.949817583
6725,538214.966484042
6726,538214.983150458
6727,538214.999816917
6728,538215.016483333
6729,538215.033149792
6730,538215.049816250
6731,538215.066482625
6732,538215.083149083
6733,538215.099815542
6734,538215.116481958
6735,538215.133148417
6736,538215.149814833
6737,538215.166481292
6738,538215.183147708
6739,538215.199814208
6740,538215.216480583
6741,538215.233147042
6742,538215.249813500
6743,538215.266479875
6744,538215.283146375
6745,538215.299812792
6746,538215.316479208
6747,538215.333145667
6748,538215.349812125
6749,538215.366478542
6750,538215.383145042
6751,538215.399811375
6752,538215.416477917
6753,538215.433144333
6754,538215.449810792
6755,538215.466477250
6756,538215.483143708
6757,538215.499810167
6758,538215.516476542
6759,538215.533143000
6760,538215.549809417
6761,538215.566475833
6762,538215.583142250
6763,538215.599808750
6764,538215.616475125
6765,538215.633141625
6766,538215.649808000
6767,538215.666474500
6768,538215.683140917
6769,538215.699807417
6770,538215.716473833
6771,538215.733140250
6772,538215.749806708
6773,538215.766473167
6774,538215.783139583
6775,538215.799806042
6776,538215.816472458
6777,538215.833138917
6778,538215.849805375
6779,538215.866471792
6780,538215.883138250
6781,538215.899804708
6782,538215.916471083
6783,538215.933137542
6784,538215.949804000
6785,538215.966470458
6786,0.000000000
6787,538216.566462333
6788,538216.583128750
6789,538216.599795208
6790,538216.616461625
6791,538216.633128125
6792,538216.649794542
6793,538216.666460958
6794,538216.683127417
6795,538216.699793833
6796,538216.716460250
6797,538216.733126750
6798,538216.749793167
6799,538216.766459625
6800,538216.783126000
6801,538216.799792500
6802,538216.816458875
6803,538216.833125375
6804,538216.849791792
6805,538216.866458167
6806,538216.883124667
6807,538216.899791125
6808,538216.916457500
6809,538216.933124000
