frame,total_ms,cpu_wall_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms
12233,16.571708,16.545544,0.000000,5.845999,5.842875,0.002874,0.053834,0.020125,1.244125
12234,16.742542,16.679913,0.000000,5.663416,5.662791,0.000417,0.055958,0.019375,0.627416
12235,16.687208,16.692498,0.000000,5.614958,5.506069,0.108514,0.045459,0.016958,1.246791
12236,16.835667,16.860917,0.000000,5.552251,5.457195,0.094764,0.059125,0.037000,0.289958
12237,16.486583,16.441048,0.000000,5.670834,5.543986,0.126556,0.050375,0.012792,0.937584
12238,16.694125,16.714705,0.000000,5.596459,5.595624,0.000626,0.060084,0.011375,0.946208
12239,17.027625,17.060144,0.000000,5.990873,5.788486,0.201930,0.071417,0.048167,0.611750
12240,16.319792,16.242457,0.000000,5.137083,5.127083,0.009708,0.053167,0.013500,0.583375
12241,16.760833,16.749671,0.000000,5.588168,5.480361,0.107223,0.050000,0.012334,0.463083
12242,16.687542,16.689540,0.000000,5.768457,5.629486,0.138597,0.043708,0.042667,1.092958
12243,16.587458,16.517661,0.000000,5.747000,5.740000,0.006666,0.056334,0.012500,0.638667
12244,16.806709,16.851953,0.000000,5.735708,5.596777,0.138473,0.041041,0.033542,1.094416
12245,16.616916,16.594155,0.000000,5.787667,5.640528,0.147014,0.045917,0.021375,0.447333
12246,16.618417,16.573335,0.000000,5.718334,5.708500,0.009500,0.047667,0.012083,0.860459
12247,16.828917,16.854207,0.000000,5.869624,5.710819,0.158556,0.062083,0.016375,1.078833
12248,16.578000,16.510492,0.000000,5.639917,5.526209,0.113291,0.046666,0.010042,0.478375
12249,16.648375,16.646289,0.000000,5.366209,5.308403,0.057514,0.072708,0.054458,1.068542
12250,16.832166,16.863370,0.000000,5.192209,5.181874,0.010001,0.059209,0.026791,0.638542
12251,16.625959,16.595663,0.000000,5.386292,5.324751,0.061249,0.053791,0.012084,0.970625
12252,16.914333,16.939791,0.000000,5.719750,5.566611,0.152764,0.078500,0.018583,0.612791
12253,16.740667,16.692140,0.000000,4.902833,4.899277,0.000181,0.054583,0.011750,0.917125
12254,16.373916,16.324507,0.000000,5.197209,5.147959,0.048958,0.050125,0.012709,0.944709
12255,16.566250,16.567506,0.000000,5.775250,5.739541,0.035459,0.049584,0.019041,0.444416
12256,16.770959,16.777286,0.000000,5.707000,5.578694,0.128098,0.056125,0.036708,1.255000
12257,16.894458,16.888005,0.000000,5.774792,5.626070,0.148472,0.057958,0.014167,0.307417
12258,16.411417,16.372037,0.000000,5.302626,5.254403,0.047806,0.050375,0.013583,0.929624
12259,16.793291,16.793787,0.000000,5.553792,5.455402,0.098181,0.052000,0.016792,0.290958
12260,16.797375,16.814090,0.000000,5.668917,5.661709,0.006874,0.072959,0.021541,0.746292
12261,16.457834,16.419046,0.000000,5.354625,5.285167,0.069250,0.046375,0.012291,0.607917
12262,16.856541,16.861452,0.000000,5.865876,5.688444,0.176973,0.055417,0.040792,1.248875
12263,16.654625,16.574460,0.000000,5.771417,5.633361,0.137722,0.047084,0.011916,1.239542
12264,16.521917,16.502170,0.000000,5.850333,5.816375,0.033750,0.057583,0.012625,0.633042
12265,16.872042,16.908131,0.000000,5.794207,5.648194,0.145514,0.056833,0.028167,1.289668
12266,16.694000,16.671633,0.000000,5.618417,5.508528,0.109389,0.050875,0.023041,0.640167
12267,16.541708,16.528994,0.000000,5.746166,5.607819,0.137847,0.052458,0.012709,0.965667
12268,16.732583,16.695672,0.000000,5.631166,5.517527,0.113181,0.050584,0.011791,0.633584
12269,16.738792,16.746336,0.000000,5.868166,5.709111,0.158722,0.041417,0.040958,0.886001
12270,16.537333,16.496620,0.000000,5.701291,5.576653,0.124264,0.049417,0.017625,0.982875
12271,16.876917,16.893882,0.000000,5.742333,5.597569,0.144473,0.046667,0.012458,0.640166
12272,16.593667,16.595960,0.000000,5.654625,5.520709,0.133750,0.052166,0.013292,1.170792
12273,16.326500,16.287904,0.000000,5.937834,5.765819,0.171722,0.040750,0.010041,0.635041
12274,16.980625,16.929535,0.000000,5.426041,5.365416,0.060542,0.044750,0.012000,1.245458
12275,16.460375,16.480285,0.000000,6.236500,6.031111,0.205306,0.045500,0.027958,0.508833
12276,16.537250,16.522428,0.000000,5.660709,5.543944,0.116431,0.040208,0.009708,0.907125
12277,16.967375,16.979094,0.000000,5.545750,5.451583,0.093834,0.045500,0.017083,1.222124
12278,16.670416,16.611207,0.000000,5.847000,5.692945,0.153722,0.052834,0.013541,0.609083
12279,16.709000,16.662544,0.000000,5.953625,5.941750,0.011625,0.052917,0.014792,0.586167
12280,16.633625,16.683504,0.000000,5.970875,5.789527,0.180973,0.048167,0.011500,0.608834
12281,16.652584,16.638014,0.000000,5.863458,5.700778,0.162472,0.046250,0.010666,0.949959
12282,16.766166,16.761054,0.000000,5.929834,5.920208,0.009626,0.042750,0.013334,0.288375
12283,16.719250,16.716663,0.000000,6.137625,5.940194,0.197347,0.046292,0.019917,1.166792
12284,16.900667,16.868213,0.000000,6.048418,5.855820,0.192514,0.050458,0.015750,0.611125
12285,16.112292,16.079539,0.000000,5.809749,5.663069,0.146347,0.042375,0.031083,1.154667
12286,17.127958,17.158625,0.000000,5.479791,5.378402,0.101181,0.055417,0.035958,1.239666
12287,16.218042,16.209755,0.000000,5.985626,5.797695,0.187597,0.056291,0.033000,0.608958
12288,17.122583,17.032718,0.000000,5.081915,5.059444,0.021972,0.054250,0.021500,0.942833
12289,16.272125,16.278704,0.000000,5.771668,5.770250,0.001209,0.048500,0.017542,0.593125
12290,17.185042,17.190172,0.000000,4.919333,4.905792,0.013249,0.070708,0.032333,1.032833
12291,16.654291,16.654969,0.000000,5.588750,5.588208,0.000333,0.058500,0.032459,0.370625
12292,17.039834,17.079460,0.000000,5.927251,5.754777,0.172098,0.080000,0.027500,0.916418
12293,16.138791,16.104744,0.000000,5.507000,5.415653,0.090722,0.071709,0.023250,1.099792
12294,16.934292,16.894451,0.000000,3.998624,3.994416,0.003916,0.052292,0.044958,0.338584
12295,16.673292,16.681167,0.000000,5.547125,5.544583,0.002125,0.060416,0.059834,1.052041
12296,16.695208,16.668167,0.000000,5.900959,5.731945,0.168680,0.054250,0.024083,0.336708
12297,16.190708,16.172750,0.000000,5.692583,5.568403,0.123847,0.053167,0.027917,0.922083
12298,17.015084,16.991252,0.000000,5.550708,5.458249,0.092084,0.051625,0.019625,0.610250
12299,16.739958,16.794704,0.000000,6.002834,5.998251,0.004583,0.087958,0.067125,0.924458
12300,16.459750,16.378990,0.000000,5.079000,5.074944,0.003722,0.052500,0.021125,0.291584
12301,16.635917,16.626955,0.000000,5.862833,5.706152,0.156306,0.042250,0.028583,1.117625
12302,16.869375,16.861825,0.000000,5.699875,5.574653,0.124805,0.058375,0.052375,1.289583
12303,16.737583,16.701418,0.000000,5.968168,5.787653,0.179972,0.054625,0.021083,0.612166
12304,16.723625,16.754468,0.000000,5.645750,5.531694,0.113848,0.057375,0.058833,0.924750
12305,16.610958,16.517074,0.000000,5.941334,5.767070,0.174014,0.044417,0.010542,0.649375
12306,16.803375,16.818376,0.000000,5.871541,5.692069,0.179014,0.054459,0.052666,1.293334
12307,16.656292,16.692583,0.000000,5.637751,5.520486,0.116598,0.064333,0.035750,0.607000
12308,16.481667,16.428213,0.000000,5.437875,5.363709,0.073874,0.051625,0.014000,0.958417
12309,16.817000,16.774166,0.000000,5.142708,5.128694,0.013639,0.053666,0.013542,0.925417
12310,16.734083,16.746626,0.000000,5.913583,5.745902,0.167431,0.044750,0.013542,0.638416
12311,16.573875,16.520960,0.000000,5.883626,5.883084,0.000333,0.061875,0.021250,0.723958
12312,16.861667,16.919370,0.000000,6.006917,5.820403,0.186097,0.060958,0.042542,0.638209
12313,16.516416,16.467498,0.000000,5.183125,5.177375,0.005459,0.049792,0.026000,0.910458
12314,16.834584,16.774421,0.000000,6.079125,5.874611,0.203930,0.055833,0.012792,0.610583
12315,16.506250,16.556744,0.000000,5.666501,5.548111,0.118056,0.062750,0.013166,0.752667
12316,16.696583,16.629279,0.000000,6.043874,5.832194,0.211389,0.044833,0.011500,1.082542
12317,16.762667,16.771378,0.000000,5.966875,5.788278,0.177847,0.058041,0.035209,0.537125
12318,16.693875,16.700619,0.000000,5.605292,5.493944,0.111014,0.049833,0.047458,0.927042
12319,16.721750,16.738503,0.000000,5.451958,5.451166,0.000209,0.079333,0.015458,0.290500
12320,16.225041,16.187960,0.000000,4.843541,4.835584,0.007707,0.054292,0.014750,0.593291
12321,17.255375,17.234872,0.000000,5.640666,5.518694,0.121472,0.050667,0.022042,0.620459
12322,16.614917,16.593760,0.000000,5.105918,5.096361,0.009098,0.067708,0.014584,0.912000
12323,16.796708,16.739090,0.000000,6.166959,5.965695,0.201139,0.039250,0.011542,0.609750
12324,16.497209,16.505540,0.000000,5.468375,5.384736,0.083264,0.035000,0.009750,1.245791
12325,16.960250,16.970404,0.000000,5.697667,5.568986,0.128431,0.044125,0.026666,1.222250
12326,16.448875,16.444001,0.000000,5.155042,5.132486,0.022264,0.044250,0.030708,0.627958
12327,16.718708,16.690622,0.000000,5.309792,5.309125,0.000375,0.045750,0.012708,1.288624
12328,16.726292,16.740323,0.000000,5.399917,5.334083,0.065584,0.062708,0.021875,0.645791
12329,16.744958,16.761072,0.000000,5.938333,5.759153,0.178805,0.103708,0.018917,0.932584
12330,16.445625,16.324779,0.000000,5.011416,5.010986,0.000097,0.040583,0.032667,0.619125
12331,16.342792,16.398336,0.000000,5.080125,5.079666,0.000125,0.076041,0.022042,0.907917
12332,17.104875,17.070463,0.000000,5.414459,5.344778,0.069514,0.055458,0.024375,1.233125
12333,16.732041,16.667282,0.000000,5.837500,5.678111,0.159097,0.037000,0.009459,0.617667
12334,16.555167,16.600116,0.000000,5.243916,5.229124,0.014626,0.041750,0.042042,1.235083
12335,16.703250,16.634538,0.000000,5.208416,5.180611,0.027472,0.044333,0.011459,0.609583
12336,16.705667,16.775291,0.000000,5.218791,5.186611,0.031889,0.041166,0.075375,1.170125
12337,16.668041,16.594999,0.000000,5.242666,5.226416,0.016000,0.044875,0.020792,0.607041
12338,16.716792,16.719414,0.000000,5.130416,5.129959,0.000207,0.044833,0.017667,0.906292
12339,16.691792,16.674694,0.000000,5.395792,5.331236,0.064181,0.040791,0.027084,0.610666
12340,16.520250,16.485023,0.000000,5.235875,5.202527,0.033056,0.044166,0.018125,1.252542
12341,16.624125,16.589950,0.000000,5.381417,5.319486,0.061555,0.041833,0.016458,1.065250
12342,16.746041,16.761383,0.000000,5.217875,5.187361,0.030264,0.038500,0.019542,0.446584
12343,16.550875,16.516069,0.000000,5.222667,5.194750,0.027625,0.038000,0.011000,1.067709
12344,16.524292,16.557957,0.000000,5.306625,5.271918,0.034499,0.037583,0.048917,0.609417
12345,16.771500,16.710018,0.000000,5.001542,5.001208,0.000167,0.041333,0.011000,0.918041
12346,16.865083,16.871128,0.000000,5.333708,5.279694,0.053723,0.049917,0.032292,0.608500
12347,16.574292,16.520338,0.000000,5.116041,5.108084,0.007791,0.037208,0.029584,0.770250
12348,16.697375,16.714981,0.000000,5.325750,5.259153,0.066514,0.033958,0.015875,0.888000
12349,16.676375,16.641213,0.000000,5.232249,5.197902,0.034056,0.032250,0.008458,0.473875
12350,16.442042,16.523250,0.000000,5.064999,5.064542,0.000207,0.035500,0.092833,0.749626
12351,16.932000,16.869322,0.000000,4.725416,4.724875,0.000291,0.040875,0.033416,0.348125
12352,16.841750,16.835666,0.000000,5.121333,5.112236,0.008598,0.062958,0.021583,0.636958
12353,16.561333,16.546881,0.000000,4.680667,4.679959,0.000291,0.061292,0.024625,0.288917
12354,16.790542,16.703573,0.000000,5.344875,5.254333,0.090334,0.049291,0.012584,0.931500
12355,16.607500,16.642952,0.000000,5.144001,5.141583,0.002168,0.051125,0.014208,0.913001
12356,16.690000,16.658001,0.000000,5.078958,5.067917,0.010833,0.049625,0.011416,0.626917
12357,16.641541,16.629791,0.000000,5.413084,5.412250,0.000542,0.046584,0.012208,0.589417
12358,16.816417,16.802867,0.000000,6.107333,5.902277,0.204973,0.050583,0.013834,0.607834
12359,16.593958,16.581832,0.000000,5.830542,5.659486,0.170639,0.049959,0.017916,0.950207
12360,16.716500,16.705666,0.000000,6.132625,5.938486,0.194014,0.053959,0.017125,0.303833
12361,16.480875,16.487814,0.000000,6.128249,5.912611,0.215555,0.056875,0.015792,0.938792
12362,16.768500,16.746200,0.000000,3.730416,3.717542,0.012416,0.050917,0.015458,0.644209
12363,16.856125,16.837387,0.000000,6.053291,5.840152,0.213056,0.052084,0.013500,0.930458
12364,16.536125,16.511455,0.000000,5.971874,5.792694,0.178889,0.048334,0.025958,1.238083
12365,16.512042,16.492300,0.000000,5.798751,5.654028,0.144389,0.047792,0.010166,0.617708
12366,16.770667,16.767622,0.000000,5.082166,5.081708,0.000208,0.059000,0.014125,0.945334
12367,16.716833,16.687581,0.000000,6.068540,5.866027,0.202139,0.052417,0.011833,0.637334
12368,16.764750,16.712088,0.000000,5.513000,5.414334,0.098374,0.048625,0.047958,0.944125
12369,16.778750,16.853086,0.000000,4.677458,4.676861,0.000139,0.071333,0.021959,0.302167
12370,16.388375,16.306872,0.000000,5.662750,5.661958,0.000459,0.044500,0.016333,0.938375
12371,16.919458,16.898716,0.000000,5.747750,5.594153,0.153222,0.051959,0.028250,1.284583
12372,16.256875,16.428421,0.000000,5.993000,5.987583,0.005417,0.061667,0.194625,0.642333
12373,17.099125,16.933911,0.000000,4.621874,4.590541,0.030917,0.058000,0.012875,0.857333
12374,16.858500,16.832157,0.000000,5.817042,5.666945,0.149847,0.059167,0.012625,0.451666
12375,16.648625,16.625209,0.000000,6.013167,5.822861,0.189931,0.060542,0.012625,1.246251
12376,16.610875,16.592139,0.000000,5.931459,5.760652,0.170556,0.046875,0.011042,0.639417
12377,16.771459,16.782658,0.000000,5.952000,5.774528,0.177014,0.062166,0.013584,0.930832
12378,16.605041,16.639262,0.000000,5.606417,5.494736,0.111556,0.062709,0.043750,0.293458
12379,16.827292,16.759473,0.000000,6.024334,5.832986,0.190931,0.053833,0.012792,1.173583
12380,16.989833,16.916576,0.000000,5.678209,5.557611,0.120264,0.052334,0.014416,1.250207
12381,16.242000,16.278397,0.000000,4.187000,4.154834,0.031750,0.062042,0.046583,0.635458
12382,16.839542,16.840169,0.000000,5.455376,5.378944,0.075973,0.106292,0.044000,1.143458
12383,16.000292,16.140614,0.000000,4.410209,4.402376,0.007666,0.071666,0.186417,0.611000
12384,17.160208,17.008116,0.000000,5.095168,5.094584,0.000209,0.050708,0.018584,1.120125
12385,16.754917,16.731742,0.000000,5.668541,5.550194,0.118056,0.046833,0.018708,0.611792
12386,16.757416,16.738162,0.000000,5.645249,5.527153,0.117680,0.059209,0.026083,0.782041
12387,16.587125,16.570074,0.000000,5.409750,5.401708,0.007625,0.060042,0.018583,0.746541
12388,16.647625,16.647202,0.000000,5.709126,5.564986,0.143806,0.052209,0.012791,0.458166
12389,16.845417,16.833768,0.000000,5.856291,5.679486,0.176264,0.065917,0.011916,0.760250
12390,16.569458,16.546327,0.000000,5.061791,5.053166,0.008417,0.066542,0.031958,0.299875
12391,16.584834,16.563587,0.000000,5.746124,5.606444,0.139264,0.051958,0.017708,1.088958
12392,16.881583,16.811583,0.000000,6.118333,5.910278,0.207972,0.046792,0.010625,0.473417
12393,16.140750,16.266472,0.000000,5.878875,5.700528,0.178097,0.047875,0.121875,0.775041
12394,17.072583,16.955414,0.000000,5.273834,5.236000,0.037543,0.048417,0.018333,0.650375
12395,16.901334,16.909376,0.000000,6.071042,5.852320,0.218638,0.054916,0.020167,0.942167
12396,16.435708,16.406503,0.000000,5.897125,5.896750,0.000208,0.044500,0.035042,0.974834
12397,16.790125,16.781870,0.000000,5.985000,5.803277,0.181556,0.040292,0.008333,0.627375
12398,16.371417,16.391919,0.000000,5.656333,5.535861,0.120180,0.055375,0.022166,0.953874
12399,16.769916,16.720830,0.000000,5.499376,5.413334,0.085834,0.044459,0.019541,0.609750
12400,16.839542,16.835420,0.000000,5.592459,5.465527,0.126348,0.061833,0.023250,0.938125
12401,16.618083,16.599211,0.000000,5.766917,5.627278,0.139389,0.044375,0.026125,0.608125
12402,16.663834,16.692258,0.000000,5.897750,5.713611,0.183847,0.049291,0.048792,0.988541
12403,16.658166,16.581033,0.000000,5.612459,5.484694,0.127431,0.044792,0.051458,1.262750
12404,16.941167,16.905964,0.000000,5.906625,5.736778,0.169555,0.044750,0.012833,0.629666
12405,16.591000,16.619260,0.000000,5.796125,5.650903,0.144972,0.043625,0.016833,0.929333
12406,16.683500,16.669752,0.000000,5.477250,5.377527,0.099306,0.057042,0.013583,0.465042
12407,16.608500,16.573576,0.000000,5.653041,5.528653,0.123930,0.052375,0.034417,0.762042
12408,16.717917,16.745659,0.000000,5.757375,5.620528,0.136514,0.050375,0.011375,0.486750
12409,16.711416,16.663831,0.000000,5.789959,5.646694,0.142931,0.056292,0.010125,0.770791
12410,16.678584,16.671157,0.000000,5.825500,5.675361,0.149972,0.048208,0.018000,1.071666
12411,16.746083,16.726277,0.000000,5.901666,5.730944,0.170431,0.046542,0.009708,0.361583
12412,16.233375,16.277813,0.000000,5.651625,5.535944,0.115473,0.043083,0.058709,1.083042
12413,17.061958,17.020294,0.000000,5.521918,5.428945,0.092847,0.055209,0.012708,0.639291
12414,16.608250,16.576662,0.000000,6.090417,5.886778,0.203389,0.049459,0.015458,1.231167
12415,16.778834,16.794869,0.000000,6.001375,5.815986,0.185306,0.046916,0.018417,0.608750
12416,16.597583,16.579523,0.000000,6.004083,5.790903,0.213097,0.060000,0.022458,0.923416
12417,16.847042,16.823510,0.000000,5.437042,5.364694,0.072056,0.052791,0.013292,0.615500
12418,16.528250,16.465145,0.000000,5.760792,5.624069,0.136431,0.053500,0.017000,1.285375
12419,16.699541,16.684463,0.000000,6.184834,5.987278,0.197472,0.052000,0.020084,1.254625
12420,16.715709,16.736825,0.000000,6.172500,5.971194,0.201223,0.049041,0.009709,0.477583
12421,16.628958,16.624910,0.000000,5.843458,5.842916,0.000542,0.045250,0.011333,1.248793
12422,16.787708,16.744082,0.000000,6.163291,5.930403,0.232805,0.044625,0.019542,0.311292
12423,16.539334,16.539088,0.000000,6.046875,5.951111,0.095723,0.049666,0.013875,1.304250
12424,16.912500,16.952881,0.000000,6.008625,5.822778,0.185764,0.071000,0.036750,0.608292
12425,16.457291,16.452135,0.000000,5.676959,5.554403,0.122305,0.096084,0.013958,0.935959
12426,16.656875,16.612293,0.000000,6.095459,6.088458,0.007001,0.049000,0.012125,0.898417
12427,16.768500,16.724115,0.000000,6.196917,6.014111,0.182722,0.050417,0.012708,0.641292
12428,16.708792,16.627530,0.000000,6.231584,6.021653,0.209847,0.057583,0.032125,1.229457
12429,16.765875,16.814292,0.000000,5.349500,5.274361,0.074681,0.057083,0.024209,0.650875
12430,16.254542,16.288765,0.000000,5.622207,5.614457,0.007584,0.064541,0.036375,0.922333
12431,17.054666,16.995256,0.000000,5.312292,5.275959,0.036041,0.051875,0.016792,0.611916
12432,16.869250,16.920578,0.000000,5.649875,5.533028,0.116472,0.066584,0.030083,1.288334
12433,16.391417,16.342736,0.000000,5.115291,5.087486,0.027514,0.052417,0.012750,0.301334
12434,16.830417,16.767576,0.000000,5.925333,5.736611,0.188430,0.057041,0.020209,1.301791
12435,16.768458,16.794283,0.000000,5.728499,5.720319,0.004847,0.080083,0.028792,0.930875
12436,16.506208,16.447716,0.000000,5.767125,5.610319,0.156389,0.047292,0.012375,0.610708
12437,16.789792,16.774087,0.000000,6.064834,5.843028,0.221514,0.047625,0.012167,1.302792
12438,16.716833,16.728754,0.000000,5.683042,5.544903,0.137681,0.058000,0.015459,0.577625
12439,16.749875,16.736870,0.000000,6.004500,5.815444,0.188723,0.050834,0.012750,0.940625
12440,16.585542,16.619468,0.000000,5.794584,5.629570,0.164389,0.048542,0.019625,0.633292
12441,16.554167,16.499374,0.000000,5.826542,5.825792,0.000292,0.047333,0.011292,1.166043
12442,16.828500,16.794179,0.000000,6.019542,5.835403,0.184056,0.065500,0.014666,0.942500
12443,16.630416,16.671794,0.000000,5.896959,5.732195,0.164389,0.051000,0.011125,0.611000
12444,16.580959,16.565424,0.000000,5.879708,5.879125,0.000333,0.050125,0.034166,1.269875
12445,16.688583,16.685074,0.000000,5.936042,5.930791,0.005251,0.050500,0.018583,0.289042
12446,16.752792,16.720455,0.000000,6.119083,5.911361,0.207639,0.052458,0.011125,0.929792
12447,16.643750,16.607589,0.000000,5.800292,5.655486,0.144306,0.052625,0.013708,0.289666
12448,16.492541,16.489003,0.000000,6.085667,5.899777,0.185806,0.050667,0.011333,0.928208
12449,16.425625,16.581667,0.000000,5.635749,5.523361,0.112055,0.045750,0.198792,0.962709
12450,17.104000,16.953249,0.000000,5.303667,5.300000,0.003333,0.058042,0.017083,0.640083
12451,16.615750,16.561249,0.000000,5.894917,5.767111,0.127556,0.046584,0.009833,1.242958
12452,16.771375,16.775418,0.000000,6.018459,5.828570,0.189555,0.050334,0.014708,0.630084
12453,16.719334,16.756415,0.000000,5.190957,5.144583,0.046166,0.060958,0.038917,1.248042
12454,16.595333,16.519527,0.000000,5.397043,5.315625,0.081126,0.047083,0.035584,0.610375
