frame,total_ms,cpu_wall_ms,cpu_thread_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms,static_bursts,static_cycles,static_native_dispatches,static_fallback_steps,static_hook_fallbacks
73510,16.798083,16.627460,10.528870,0.000000,6.302166,6.076862,0.225221,0.053167,0.012917,0.658667,639,8070969,134991,0,7210
73511,16.699834,16.623383,10.718266,0.000000,5.939042,5.748196,0.190763,0.048416,0.014959,1.228792,633,8080271,138928,0,5408
73512,16.834291,16.707464,10.644103,0.000000,6.197708,5.990655,0.206970,0.042834,0.010958,0.303792,630,8064745,134832,0,5408
73513,16.395292,16.268331,10.338878,0.000000,5.930792,5.760778,0.169805,0.052250,0.012125,1.349500,639,8071054,136990,0,7210
73514,16.767500,16.661394,10.708665,0.000000,6.158749,5.973237,0.185429,0.060125,0.011667,0.301542,633,8080239,136704,0,5408
73515,16.775125,16.658914,10.638707,0.000000,6.114083,5.903279,0.210721,0.049625,0.033000,0.982084,635,8095650,137151,0,5408
73516,16.464625,16.359348,11.311599,0.000000,5.872417,5.852294,0.020123,0.049792,0.020041,0.653959,641,8101965,137911,0,7210
73517,16.602375,16.488248,11.135254,0.000000,5.367624,5.309028,0.058430,0.051292,0.023750,0.968958,630,8049347,151457,0,5408
73518,16.961208,16.842204,10.786368,0.000000,6.227292,6.049238,0.177929,0.054875,0.026084,0.592792,631,8080185,136073,0,5408
73519,16.685375,16.558214,10.645511,0.000000,6.045709,5.867654,0.177930,0.051709,0.014708,0.653042,639,8055620,136629,0,7210
73520,16.507500,16.384035,11.179876,0.000000,5.937917,5.930169,0.007748,0.057334,0.011625,0.860458,634,8095682,137286,0,5408
73521,16.771750,16.655645,10.568532,0.000000,6.353416,6.168196,0.185137,0.043250,0.011375,0.642125,640,8087085,135515,0,7126
73522,16.733542,16.628454,10.765245,0.000000,5.947792,5.791904,0.155805,0.067875,0.019458,1.269917,633,8064133,138412,0,5492
73523,16.602792,16.464839,10.577948,0.000000,6.056624,5.901612,0.154929,0.049666,0.014459,0.566208,630,8064961,134476,0,5408
73524,16.599833,16.438892,10.468458,0.000000,6.013625,5.847029,0.166513,0.046375,0.010917,0.956625,640,8070922,136512,0,7210
73525,16.728500,16.658043,10.817493,0.000000,6.056666,5.910070,0.146471,0.049833,0.011959,0.949416,632,8080123,137424,0,5408
73526,16.732000,16.616290,10.718743,0.000000,6.125208,5.950654,0.174471,0.046042,0.012083,0.460792,632,8095684,137538,0,5408
73527,16.613167,16.445040,10.519828,0.000000,6.238291,6.050071,0.188179,0.042666,0.010000,0.941125,641,8071002,134183,0,7210
73528,16.790791,16.713477,10.849667,0.000000,6.017250,5.869571,0.147596,0.052625,0.013834,0.654584,631,8080228,139064,0,5408
73529,16.665834,16.553867,10.652333,0.000000,6.065834,5.905862,0.159888,0.051875,0.011750,0.937583,630,8080242,134703,0,5408
73530,16.969250,16.797963,10.725052,0.000000,6.155501,5.974405,0.180929,0.075250,0.035583,0.292958,639,8055691,135113,0,7210
73531,16.322791,16.239791,10.653869,0.000000,5.576792,5.476778,0.099722,0.051459,0.021833,0.947083,634,8095517,137891,0,5408
73532,16.756000,16.647956,10.728217,0.000000,6.156792,6.001862,0.154805,0.047792,0.013458,0.611333,629,8076778,135716,0,5408
73533,16.696375,16.538340,10.583864,0.000000,6.247001,6.068655,0.178263,0.047042,0.011417,1.296334,640,8074493,134111,0,7210
73534,16.593875,16.513060,10.636713,0.000000,5.976708,5.825112,0.151513,0.051292,0.038708,1.260625,633,8080193,138462,0,5408
73535,16.737959,16.617039,10.717927,0.000000,6.217750,6.053779,0.163846,0.051000,0.012791,0.302708,630,8080229,134690,0,5408
73536,16.570333,16.395030,10.409444,0.000000,6.078374,5.951362,0.126970,0.051542,0.012375,1.297167,641,8055621,134769,0,7210
73537,16.847792,16.777721,10.856449,0.000000,6.199792,6.044446,0.155263,0.043333,0.009125,0.290208,633,8096643,137800,0,5408
73538,16.592750,16.501491,10.607617,0.000000,6.148250,5.991071,0.157096,0.046916,0.037209,0.943458,632,8079208,136025,0,5408
73539,16.121708,16.040945,10.223873,0.000000,6.169208,6.108988,0.060137,0.039333,0.145125,0.563959,648,8163737,141528,0,7210
73540,17.150167,16.971705,11.351400,0.000000,5.627375,5.513028,0.114013,0.054041,0.012959,0.954417,626,7987518,145839,0,5408
73541,16.714500,16.546843,10.680083,0.000000,6.275000,6.124529,0.150346,0.047625,0.022000,1.263708,629,8064789,136090,0,5408
73542,16.732291,16.617782,10.598938,0.000000,6.156042,5.985821,0.170137,0.046750,0.010959,0.659333,643,8101921,138941,0,7210
73543,16.974375,16.906094,11.205433,0.000000,5.554084,5.458987,0.094847,0.091000,0.046084,0.772542,630,8064952,137872,0,5408
73544,16.456500,16.311716,11.229532,0.000000,5.406291,5.404875,0.001166,0.068750,0.029334,0.320250,630,8080147,138595,0,5408
73545,16.719375,16.568195,10.633189,0.000000,6.018125,5.863446,0.154596,0.054167,0.016542,1.369750,639,8070854,135219,0,7210
73546,16.690209,16.599912,10.805178,0.000000,5.820541,5.661695,0.158763,0.047666,0.009417,0.701750,631,8080243,139558,0,5408
73547,16.639208,16.524545,10.607906,0.000000,6.162084,6.014279,0.147721,0.050875,0.012833,0.957541,629,8064792,134859,0,5408
73548,16.723167,16.592500,10.627458,0.000000,6.058125,5.895988,0.162012,0.055791,0.021292,1.335959,642,8086426,137116,0,7210
73549,16.600750,16.508682,10.886615,0.000000,5.767249,5.746459,0.020790,0.059708,0.042583,0.659834,632,8064798,137490,0,5408
73550,16.660625,16.520346,10.791763,0.000000,5.972917,5.916252,0.056665,0.045125,0.011375,0.781000,632,8095846,137671,0,5408
73551,16.534750,16.375581,10.629635,0.000000,6.217041,6.211794,0.005247,0.055208,0.030500,0.661959,641,8070882,134813,0,7210
73552,16.803583,16.719788,10.851238,0.000000,6.126542,5.976362,0.150055,0.048167,0.013708,1.333000,631,8080348,138938,0,5408
73553,16.748000,16.614924,11.074258,0.000000,6.153501,6.143585,0.009916,0.059833,0.018209,0.618542,632,8064615,134803,0,5408
73554,16.338875,16.242447,11.143237,0.000000,5.970458,5.960211,0.010247,0.052667,0.011458,1.101834,643,8101434,137568,0,7339
73555,17.026833,16.888864,11.056437,0.000000,6.262833,6.118612,0.144138,0.045584,0.041958,0.445250,632,8064773,137261,0,5408
73556,16.377667,16.252448,10.574962,0.000000,6.303791,6.303376,0.000415,0.055792,0.011458,1.018876,634,8110862,130599,0,5408
73557,16.570958,16.468775,11.011270,0.000000,6.071668,6.071045,0.000623,0.048125,0.017709,0.952333,644,8101059,141921,0,7364
73558,16.950917,16.802693,11.277308,0.000000,6.061125,6.052418,0.008707,0.054583,0.046334,0.666167,627,8018508,137589,0,5408
73559,16.785167,16.674673,10.718753,0.000000,6.358792,6.183821,0.174888,0.054333,0.012000,0.965500,631,8080158,131985,0,5408
73560,16.528583,16.425587,10.798162,0.000000,6.259958,6.256752,0.003206,0.058083,0.015167,0.303959,642,8086447,132286,0,7210
73561,16.643250,16.504537,11.008251,0.000000,6.460749,6.449168,0.011581,0.047125,0.016417,1.027500,630,8064793,130965,0,5408
73562,16.722375,16.624123,11.466295,0.000000,6.353042,6.345418,0.007624,0.050542,0.015750,0.556333,634,8103336,133196,0,5408
73563,16.685708,16.544781,11.042086,0.000000,6.394833,6.378794,0.016039,0.046500,0.017750,0.954000,637,8047887,130521,0,7210
73564,16.677167,16.526827,10.551612,0.000000,6.459459,6.299779,0.159555,0.041292,0.009291,1.273374,633,8064812,131507,0,5408
73565,16.724458,16.633429,11.045814,0.000000,6.511208,6.509835,0.001373,0.047250,0.012834,0.316375,657,8095657,129691,0,5408
73566,16.663959,16.536576,10.457863,0.000000,6.539584,6.364321,0.175221,0.040583,0.011208,1.303083,639,8073404,130957,0,7210
73567,16.759125,16.668964,10.739049,0.000000,6.471334,6.320737,0.150513,0.053958,0.012125,0.303042,631,8077880,132514,0,5408
73568,16.536708,16.480928,10.532122,0.000000,6.316417,6.140612,0.175638,0.059958,0.047250,0.969125,636,8110475,134937,0,5541
73569,16.727250,16.550647,11.832499,0.000000,5.023167,5.021293,0.001582,0.062125,0.014125,0.292166,638,8045318,138472,0,7210
73570,16.541958,16.420872,10.952879,0.000000,6.239209,6.228169,0.011040,0.048375,0.012000,0.943458,636,8104747,137562,0,5602
73571,16.843959,16.686885,11.396085,0.000000,6.033917,6.025210,0.008707,0.047500,0.012250,0.616667,626,8033943,137075,0,5408
73572,16.722250,16.587874,11.636696,0.000000,6.282500,6.277169,0.005331,0.054625,0.017833,0.970209,641,8071036,133789,0,7210
73573,16.675208,16.806361,10.990303,0.000000,6.355042,6.216071,0.138888,0.047333,0.220459,0.927500,638,8157433,134804,0,5408
73574,16.490750,16.169792,10.247372,0.000000,6.244917,6.086071,0.158763,0.057125,0.015958,0.790167,636,8024490,130471,0,7267
73575,16.998083,16.884640,11.796979,0.000000,5.063375,5.062904,0.000055,0.052917,0.020000,1.303125,636,8063090,150403,0,5714
73576,16.657042,16.553379,11.260114,0.000000,5.988376,5.984877,0.003499,0.052458,0.013500,0.609625,630,8080126,132090,0,5408
73577,17.363667,17.250137,11.498666,0.000000,6.341000,6.165529,0.175138,0.074666,0.023709,0.586666,639,8070996,132106,0,7210
73578,15.671666,15.507992,11.798289,0.000000,3.565541,3.565127,0.000164,0.070084,0.019541,0.291666,633,8079208,135255,0,5611
73579,17.125000,17.024367,11.938627,0.000000,6.079293,6.078877,0.000416,0.054334,0.013458,0.917916,631,8080410,142008,0,5408
73580,16.520250,16.390191,11.381289,0.000000,5.788834,5.788376,0.000374,0.044209,0.011625,1.245626,640,8071034,133220,0,7210
73581,17.499917,17.364858,10.980161,0.000000,5.623500,5.512154,0.111096,0.042083,0.011667,0.633958,635,8094378,133886,0,5656
73582,16.024583,15.916178,12.641507,0.000000,3.812501,3.811835,0.000416,0.052584,0.017500,1.240833,630,8064630,144306,0,5408
73583,16.605875,16.429133,10.557465,0.000000,5.945376,5.781154,0.164138,0.035542,0.010500,0.626458,640,8055483,132707,0,7210
73584,16.682584,16.558012,11.350154,0.000000,5.210792,5.181570,0.029055,0.043416,0.017625,1.267917,633,8080246,137635,0,5408
73585,16.845083,16.762453,11.080056,0.000000,5.877167,5.746529,0.130555,0.047417,0.030166,0.607541,633,8095666,132293,0,5408
73586,16.447500,16.300902,11.886039,0.000000,5.303959,5.303542,0.000208,0.044167,0.027958,0.920375,638,8070996,135434,0,7210
73587,16.781958,16.665076,11.911024,0.000000,5.689625,5.689252,0.000373,0.040459,0.033375,0.899750,634,8080234,135411,0,5408
73588,16.601917,16.432880,11.620815,0.000000,5.892459,5.891919,0.000540,0.034833,0.013834,0.619500,630,8064799,133521,0,5408
73589,16.679000,16.571766,10.829958,0.000000,5.748291,5.613112,0.135096,0.038500,0.011625,1.240167,639,8071066,133530,0,7210
73590,16.808958,16.698815,12.170043,0.000000,5.471375,5.470960,0.000248,0.044709,0.018833,0.612250,634,8095595,136941,0,5408
73591,16.714792,16.555263,10.949079,0.000000,5.807918,5.694029,0.113805,0.032250,0.008333,0.931500,631,8069346,132488,0,5408
73592,16.496167,16.368714,11.686947,0.000000,5.732417,5.732044,0.000373,0.038541,0.039875,0.613750,640,8066451,133024,0,7210
73593,16.804875,16.656311,11.067909,0.000000,5.673625,5.567862,0.105679,0.035750,0.011333,1.075376,632,8080220,132980,0,5408
73594,16.474291,16.370994,11.699836,0.000000,5.809458,5.809085,0.000373,0.031959,0.032291,0.613208,633,8080259,129808,0,5408
73595,16.867542,16.765946,10.902086,0.000000,6.039833,5.879862,0.159846,0.035000,0.031167,0.766542,639,8090200,129884,0,7210
73596,16.612583,16.490037,11.135007,0.000000,5.380625,5.317404,0.063013,0.036625,0.046459,1.058875,631,8076466,136141,0,5408
73597,16.686750,16.507044,10.928716,0.000000,5.824542,5.715071,0.109388,0.028792,0.008875,0.492333,631,8064770,132487,0,5408
73598,16.562750,16.435470,10.760128,0.000000,5.882792,5.756571,0.126096,0.035125,0.016792,0.911334,639,8071001,132627,0,7210
73599,16.837750,16.711350,11.246581,0.000000,5.462874,5.382862,0.079846,0.032917,0.016750,0.450125,632,8080226,135549,0,5408
73600,16.513834,16.415426,10.815627,0.000000,5.689249,5.578445,0.110679,0.035666,0.010334,0.752083,635,8094764,133030,0,5575
73601,16.665416,16.566484,11.247874,0.000000,5.342083,5.284361,0.057555,0.038792,0.041333,0.461667,639,8071008,140358,0,7210
73602,16.904917,16.731963,11.160323,0.000000,5.841751,5.734988,0.106679,0.051125,0.010292,0.744833,631,8064776,134803,0,5408
73603,16.667167,16.547911,10.849786,0.000000,5.705708,5.577945,0.127513,0.043875,0.017750,1.227875,633,8080252,131557,0,5408
73604,16.622083,16.491049,10.828739,0.000000,5.694792,5.571946,0.122804,0.033083,0.016125,0.467042,639,8073917,131393,0,7210
73605,16.626083,16.488042,10.914535,0.000000,5.747666,5.642696,0.104845,0.030417,0.009333,1.246584,633,8077302,132260,0,5408
73606,16.794625,16.660153,11.121092,0.000000,5.707250,5.608154,0.099013,0.045792,0.015583,0.621667,654,8069768,133820,0,7449
73607,16.657250,16.499838,10.811955,0.000000,5.925293,5.799863,0.125346,0.037375,0.011084,1.257666,638,8070913,128897,0,7210
73608,16.948000,16.891322,11.451202,0.000000,5.442375,5.366070,0.076138,0.050750,0.016917,0.607584,634,8095686,135401,0,5408
73609,16.403792,16.254498,10.826800,0.000000,5.444625,5.372293,0.072207,0.037625,0.031292,0.903876,633,8080249,131837,0,5408
73610,16.241542,16.305183,11.529757,0.000000,5.743376,5.743044,0.000332,0.043541,0.196500,0.430708,653,8176019,136849,0,7811
73611,16.936708,16.620463,12.349199,0.000000,4.430583,4.430043,0.000248,0.055583,0.022292,0.922500,630,8001390,150700,0,5666
73612,16.807000,16.674104,11.325069,0.000000,5.378751,5.322377,0.055999,0.052917,0.023625,1.236083,630,8049599,137304,0,5408
73613,16.849042,16.698839,11.019915,0.000000,5.677708,5.557154,0.120429,0.041291,0.012167,0.608542,639,8070768,131709,0,7210
73614,16.628208,16.502165,11.456334,0.000000,5.117834,5.090586,0.027165,0.061000,0.019792,1.060041,630,8080219,134650,0,5408
73615,16.631083,16.454469,10.760855,0.000000,5.693583,5.568403,0.124930,0.044959,0.009833,0.508375,632,8080416,131960,0,5408
73616,16.415625,16.348707,10.400704,0.000000,6.281000,6.110821,0.170096,0.039875,0.011584,1.298166,647,8115966,137410,0,7487
73617,16.913459,16.813531,11.346448,0.000000,5.887167,5.880670,0.006497,0.049875,0.024833,0.670125,627,8033585,140891,0,5408
73618,16.757416,16.635277,10.618630,0.000000,6.389626,6.215404,0.174138,0.056542,0.023292,0.904792,654,8080212,132378,0,5408
73619,16.640084,16.512386,10.500910,0.000000,6.457210,6.280988,0.176138,0.041708,0.012958,1.223207,635,8055602,131441,0,7210
73620,16.750250,16.587130,10.674238,0.000000,6.324417,6.173404,0.150888,0.046375,0.009375,0.661875,633,8080230,133414,0,5408
73621,16.766166,16.689759,10.694773,0.000000,6.458166,6.288653,0.169430,0.051125,0.014292,0.917708,632,8095670,132391,0,5408
73622,16.569084,16.454282,10.564761,0.000000,6.266876,6.112238,0.154554,0.053083,0.019667,0.303500,639,8071074,131550,0,7210
73623,16.683666,16.556083,11.518543,0.000000,6.528751,6.514628,0.014123,0.048209,0.015875,1.267626,632,8080274,129605,0,5408
73624,16.741167,16.593171,10.638732,0.000000,6.553249,6.382070,0.171096,0.042542,0.015541,0.289875,631,8064738,129612,0,5408
73625,16.734583,16.647617,10.677358,0.000000,6.368582,6.212362,0.156137,0.063542,0.020667,0.958875,639,8071016,130716,0,7210
73626,16.612584,16.462319,10.558546,0.000000,6.162667,6.014488,0.148096,0.044500,0.012833,1.261582,633,8080264,132867,0,5408
73627,16.695750,16.611419,10.617166,0.000000,6.405085,6.230446,0.174555,0.045625,0.012416,0.310125,639,8087757,131773,0,7006
73628,16.861583,16.774545,10.879252,0.000000,6.258333,6.121154,0.137096,0.082792,0.035416,1.262958,633,8078936,133722,0,5612
73629,16.476792,16.371948,10.972293,0.000000,5.291209,5.230154,0.060596,0.063416,0.043750,0.617208,633,8095691,131741,0,5408
73630,16.551166,16.354261,10.620813,0.000000,6.333541,6.330793,0.002748,0.056917,0.049125,0.981250,636,8040147,130219,0,7210
73631,16.927084,16.822881,10.923411,0.000000,6.424207,6.251695,0.172429,0.054208,0.012208,0.303958,629,8080216,133451,0,5408
73632,16.291833,16.188287,10.323567,0.000000,6.210667,6.060863,0.149679,0.046125,0.020125,0.965334,638,8109847,131171,0,5647
73633,17.083250,16.973465,11.071662,0.000000,6.077501,5.915820,0.161597,0.049250,0.013542,0.634042,640,8055593,137439,0,7210
73634,16.542792,16.375042,10.501208,0.000000,6.200041,6.047529,0.152429,0.044625,0.012541,1.075917,627,8064870,131959,0,5408
73635,16.702625,16.618373,10.729501,0.000000,6.573877,6.417905,0.155888,0.052416,0.034542,1.260876,634,8095587,130818,0,5408
73636,16.730541,16.620668,10.648808,0.000000,6.281167,6.113446,0.167638,0.051917,0.013000,0.319958,639,8071053,131947,0,7210
73637,16.651167,16.536509,10.611338,0.000000,6.157709,6.003321,0.154304,0.051292,0.021625,1.308541,632,8080177,134844,0,5408
73638,16.742667,16.632032,10.751164,0.000000,6.075958,5.932613,0.143262,0.054625,0.020041,0.305125,632,8080319,132582,0,5408
73639,16.644625,16.477992,10.480477,0.000000,6.332876,6.163612,0.169180,0.058375,0.037250,0.964917,639,8055488,130625,0,7210
73640,16.654583,16.537299,10.642132,0.000000,6.179500,6.025529,0.153888,0.042083,0.014875,0.485500,631,8080207,134755,0,5408
73641,16.677333,16.588541,10.877491,0.000000,6.400792,6.399711,0.001081,0.051750,0.010834,0.939958,634,8095771,132106,0,5408
73642,16.531834,16.377073,10.871928,0.000000,6.330792,6.325669,0.005123,0.049500,0.009875,0.916541,638,8055534,130911,0,7210
73643,16.837375,16.746025,10.768420,0.000000,6.474833,6.318529,0.156221,0.045791,0.022959,0.664958,633,8095603,132814,0,5408
73644,16.653875,16.527832,10.589492,0.000000,6.419167,6.266863,0.152221,0.043375,0.036083,1.265792,632,8080367,129912,0,5408
73645,16.818500,16.676497,10.746054,0.000000,6.421791,6.259153,0.162554,0.047625,0.013833,0.304250,641,8070867,129089,0,7210
73646,16.628333,16.542195,10.632974,0.000000,6.188959,6.034279,0.154596,0.042208,0.010709,1.273499,631,8080231,132995,0,5408
73647,16.660167,16.542914,10.662185,0.000000,6.382541,6.234279,0.148179,0.050125,0.011958,0.301708,633,8080392,132065,0,5408
73648,16.576500,16.428882,10.459221,0.000000,6.469291,6.289945,0.179221,0.047541,0.009250,0.941375,639,8055450,130676,0,7210
73649,16.681625,16.598913,11.400544,0.000000,6.290082,6.289751,0.000331,0.040708,0.012583,0.972125,633,8095707,134380,0,5408
73650,16.758041,16.644292,11.417491,0.000000,6.302083,6.296211,0.005872,0.044500,0.015375,0.660959,634,8080140,132126,0,5408
73651,16.614167,16.459548,10.425996,0.000000,6.505375,6.337695,0.167555,0.042125,0.010417,1.259374,640,8060104,130123,0,7210
73652,16.309542,16.302455,10.360083,0.000000,6.299626,6.133821,0.165721,0.041791,0.088375,0.623750,644,8190563,137734,0,6068
73653,17.159166,16.974132,11.172672,0.000000,6.059417,5.906946,0.152388,0.048459,0.013791,1.317291,625,7977290,140317,0,5408
73654,16.627292,16.460014,10.469226,0.000000,6.446291,6.253278,0.192971,0.055667,0.016625,0.303959,640,8055550,129294,0,7210
73655,16.381250,16.293170,10.356128,0.000000,6.444833,6.290404,0.154346,0.039542,0.013791,1.316416,634,8110363,130915,0,5593
73656,16.698167,16.584156,10.590006,0.000000,6.139958,5.957238,0.182637,0.042833,0.010000,0.484208,635,8094362,139889,0,5602
73657,16.927833,16.811427,11.272879,0.000000,5.613792,5.599876,0.013791,0.049875,0.028625,0.933376,641,8055704,144941,0,7210
73658,16.649375,16.556162,10.667882,0.000000,6.026917,5.872946,0.153846,0.050125,0.036333,1.227875,631,8064602,137196,0,5408
73659,16.791292,16.644840,10.659374,0.000000,6.245457,6.071904,0.173470,0.046583,0.012250,0.654833,631,8064795,134214,0,5408
73660,16.538833,16.380419,10.417997,0.000000,6.264834,6.091946,0.172805,0.038208,0.010375,1.292250,642,8071134,134661,0,7210
73661,16.753833,16.661041,10.731618,0.000000,6.263125,6.104612,0.158388,0.043917,0.009667,0.640792,631,8080100,136510,0,5408
73662,16.808709,16.740241,11.071579,0.000000,6.232166,6.229279,0.002762,0.063958,0.033167,0.958291,633,8085943,133015,0,5408
73663,16.531416,16.353390,10.933391,0.000000,5.978375,5.977959,0.000416,0.048209,0.010791,0.405333,641,8096182,132983,0,7210
73664,16.384542,16.287540,10.391184,0.000000,6.284668,6.130154,0.154430,0.038500,0.013083,0.997333,633,8079266,135833,0,5593
