frame,total_ms,cpu_wall_ms,cpu_thread_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms,static_bursts,static_cycles,static_native_dispatches,static_fallback_steps,static_hook_fallbacks,fallback_mfspr,fallback_mtspr,fallback_cache,fallback_dcbst,fallback_dcbf,fallback_dcbi,fallback_icbi,fallback_other
20204,16.683333,16.576220,11.606214,0.000000,5.018625,5.018097,0.000236,0.084417,0.046792,0.918958,635,8111088,155036,0,5408,0,2,5406,0,3510,1896,0,0
20205,16.617542,16.495960,11.969974,0.000000,4.865666,4.865263,0.000237,0.075917,0.022208,0.609750,640,8061698,153983,0,7210,0,2,7208,0,4680,2528,0,0
20206,16.752167,16.646190,12.375674,0.000000,4.871084,4.862556,0.008236,0.077083,0.022125,0.935334,633,8089567,155191,0,5408,0,2,5406,0,3510,1896,0,0
20207,16.673416,16.546502,11.677308,0.000000,4.904584,4.898139,0.006028,0.072375,0.014959,0.912708,632,8080189,153893,0,5408,0,2,5406,0,3510,1896,0,0
20208,16.644625,16.508817,11.544288,0.000000,5.073583,5.068846,0.004487,0.066167,0.028417,0.606459,639,8055525,153321,0,7210,0,2,7208,0,4680,2528,0,0
20209,16.688667,16.560992,11.650164,0.000000,5.003958,5.003556,0.000194,0.063208,0.021625,1.251708,632,8080414,155195,0,5408,0,2,5406,0,3510,1896,0,0
20210,16.754500,16.679148,12.646890,0.000000,4.533207,4.532263,0.000611,0.088917,0.070458,0.292750,632,8095508,153866,0,5408,0,2,5406,0,3510,1896,0,0
20211,16.600208,16.443203,11.675166,0.000000,4.828208,4.827721,0.000320,0.068959,0.023833,0.966667,642,8055485,153815,0,7210,0,2,7208,0,4680,2528,0,0
20212,16.790209,16.656952,11.926318,0.000000,4.742334,4.725348,0.016778,0.076250,0.014958,0.613834,631,8082977,155469,0,5408,0,2,5406,0,3510,1896,0,0
20213,16.648500,16.528844,11.706256,0.000000,4.915251,4.914764,0.000320,0.080291,0.013750,0.907666,633,8092920,154049,0,5408,0,2,5406,0,3510,1896,0,0
20214,16.701041,16.570467,11.515446,0.000000,5.077875,5.045305,0.032195,0.070334,0.026666,0.842625,640,8055569,153266,0,7210,0,2,7208,0,4680,2528,0,0
20215,16.582625,16.472999,11.591300,0.000000,4.959999,4.959472,0.000235,0.067125,0.015875,0.622958,630,8064783,155015,0,5408,0,2,5406,0,3510,1896,0,0
20216,16.749209,16.645518,11.611794,0.000000,5.124708,5.096305,0.028069,0.087625,0.034208,0.942042,636,8111075,154517,0,5408,0,2,5406,0,3510,1896,0,0
20217,16.666250,16.566585,11.584535,0.000000,5.069458,5.047805,0.021320,0.075791,0.022584,0.613458,640,8071005,153734,0,7210,0,2,7208,0,4680,2528,0,0
20218,16.704916,16.573322,11.632834,0.000000,5.004333,4.982181,0.021861,0.071750,0.030334,1.249000,631,8080235,154670,0,5408,0,2,5406,0,3510,1896,0,0
20219,16.694834,16.575885,11.750293,0.000000,4.824958,4.805722,0.018861,0.080000,0.013750,0.290833,631,8064839,153114,0,5408,0,2,5406,0,3510,1896,0,0
20220,16.646958,16.524667,11.592997,0.000000,4.971499,4.970929,0.000278,0.075458,0.037875,0.914667,644,8101837,155911,0,7210,0,2,7208,0,4680,2528,0,0
20221,16.632042,16.504709,11.511758,0.000000,5.014000,5.013389,0.000319,0.076250,0.015583,0.291250,630,8049421,153023,0,5408,0,2,5406,0,3510,1896,0,0
20222,16.774541,16.682205,11.745293,0.000000,4.985168,4.984681,0.000237,0.080125,0.023834,0.916834,633,8093170,153885,0,5920,0,2,5918,0,3510,2408,0,0
20223,16.684667,16.544079,11.873334,0.000000,4.728875,4.728222,0.000195,0.073208,0.020417,1.258167,640,8073421,155657,0,6698,0,2,6696,0,4680,2016,0,0
20224,16.651542,16.507732,11.841851,0.000000,4.729000,4.726348,0.002152,0.072958,0.013417,0.641375,631,8064787,153228,0,5408,0,2,5406,0,3510,1896,0,0
20225,16.681666,16.557009,11.618254,0.000000,5.038251,5.030472,0.007570,0.076042,0.026333,0.946792,636,8056702,154638,0,7006,0,2,7004,0,4536,2468,0,0
20226,16.669500,16.549843,11.745527,0.000000,4.896917,4.880763,0.015904,0.068667,0.023417,0.609833,637,8109966,155020,0,5612,0,2,5610,0,3654,1956,0,0
20227,16.630500,16.495247,11.596966,0.000000,5.028042,5.027640,0.000152,0.061000,0.021875,0.955833,630,8064980,153674,0,5408,0,2,5406,0,3510,1896,0,0
20228,16.776917,16.678703,11.534865,0.000000,5.197458,5.183097,0.014111,0.078375,0.018625,0.647375,642,8086276,154064,0,7210,0,2,7208,0,4680,2528,0,0
20229,16.645500,16.521477,11.660228,0.000000,5.002208,5.001804,0.000154,0.065667,0.012416,1.120458,633,8064765,154960,0,5408,0,2,5406,0,3510,1896,0,0
20230,16.681417,16.567996,11.644336,0.000000,5.025583,5.025056,0.000277,0.072625,0.023375,0.935208,632,8095687,153860,0,5408,0,2,5406,0,3510,1896,0,0
20231,16.706208,16.582137,11.426300,0.000000,5.197791,5.164972,0.032528,0.083667,0.022250,0.612291,638,8071008,153762,0,7210,0,2,7208,0,4680,2528,0,0
20232,16.668417,16.565447,11.637390,0.000000,5.027916,5.000721,0.026820,0.075666,0.016792,0.979417,630,8064910,154642,0,5408,0,2,5406,0,3510,1896,0,0
20233,16.696125,16.567543,11.634228,0.000000,5.000333,4.995764,0.004319,0.069750,0.020416,0.497291,633,8095522,154336,0,5408,0,2,5406,0,3510,1896,0,0
20234,16.660250,16.508882,11.453955,0.000000,5.080750,5.069472,0.011028,0.065500,0.019291,0.764584,638,8055721,153049,0,7210,0,2,7208,0,4680,2528,0,0
20235,16.661333,16.565044,11.753861,0.000000,4.855126,4.854472,0.000195,0.062208,0.059917,0.465625,632,8080262,155282,0,5408,0,2,5406,0,3510,1896,0,0
20236,16.665250,16.520420,11.448786,0.000000,5.138667,5.117556,0.020903,0.063667,0.019375,0.782000,632,8080109,153826,0,5408,0,2,5406,0,3510,1896,0,0
20237,16.726292,16.630007,12.036623,0.000000,4.592542,4.591764,0.000361,0.078166,0.019209,0.298042,639,8086378,154856,0,7210,0,2,7208,0,4680,2528,0,0
20238,16.513416,16.380961,11.501028,0.000000,4.972833,4.968304,0.004321,0.068542,0.013208,0.881166,632,8064894,156825,0,5408,0,2,5406,0,3510,1896,0,0
20239,16.811542,16.687772,12.214364,0.000000,4.758458,4.757972,0.000152,0.077167,0.015541,0.910875,632,8080164,159434,0,5408,0,2,5406,0,3510,1896,0,0
20240,16.655000,16.540466,11.374501,0.000000,5.188667,5.160889,0.027528,0.066583,0.039042,0.615250,640,8086572,156323,0,7210,0,2,7208,0,4680,2528,0,0
20241,16.748917,16.579496,12.345352,0.000000,4.985417,4.984805,0.000320,0.072000,0.023250,1.055584,629,8049293,155670,0,5408,0,2,5406,0,3510,1896,0,0
20242,16.697166,16.612863,11.619490,0.000000,4.992792,4.987931,0.004569,0.064500,0.013084,0.640125,632,8095549,155044,0,5408,0,2,5406,0,3510,1896,0,0
20243,16.299875,16.131881,11.243989,0.000000,4.924042,4.923514,0.000070,0.067167,0.014458,0.769750,643,8070056,157015,0,7387,0,2,7385,0,4680,2705,0,0
20244,17.052334,16.995503,12.544216,0.000000,4.584042,4.568138,0.015446,0.064250,0.046791,0.640583,633,8080236,160597,0,5408,0,2,5406,0,3510,1896,0,0
20245,16.640208,16.521937,11.421588,0.000000,5.113374,5.103597,0.009569,0.068292,0.019416,0.786541,634,8095761,152089,0,5408,0,2,5406,0,3510,1896,0,0
20246,16.346000,16.206570,11.035078,0.000000,5.173416,5.153597,0.019445,0.057583,0.010209,1.118291,646,8115070,155277,0,7614,0,2,7612,0,4680,2932,0,0
20247,17.020583,16.910057,12.364902,0.000000,4.705499,4.705179,0.000112,0.065750,0.039125,0.464125,627,8034017,157532,0,5408,0,2,5406,0,3510,1896,0,0
20248,16.686750,16.571706,11.516327,0.000000,5.138625,5.138139,0.000194,0.072917,0.021958,1.218750,632,8080142,151038,0,5408,0,2,5406,0,3510,1896,0,0
20249,16.679625,16.570510,11.548783,0.000000,5.080416,5.079972,0.000194,0.070917,0.026583,0.635709,640,8071240,151538,0,7210,0,2,7208,0,4680,2528,0,0
20250,16.701334,16.577430,11.664539,0.000000,4.953291,4.952888,0.000028,0.070625,0.013625,0.830334,632,8079993,151815,0,5408,0,2,5406,0,3510,1896,0,0
20251,16.246083,16.180240,11.179065,0.000000,5.022624,5.004556,0.017694,0.073083,0.068542,0.608333,632,8047836,153971,0,5677,0,2,5675,0,3510,2165,0,0
20252,17.136500,16.938635,12.307523,0.000000,4.782958,4.782013,0.000737,0.073250,0.033875,0.744000,643,8086434,156482,0,7210,0,2,7208,0,4680,2528,0,0
20253,16.687250,16.581762,11.561004,0.000000,5.086583,5.068429,0.017737,0.066042,0.018458,0.581167,631,8080211,150007,0,5408,0,2,5406,0,3510,1896,0,0
20254,16.814750,16.713123,11.373176,0.000000,5.355168,5.297639,0.057278,0.081667,0.016458,0.446541,634,8095791,146253,0,5408,0,2,5406,0,3510,1896,0,0
20255,16.614083,16.475039,11.270129,0.000000,5.224459,5.194597,0.029570,0.069042,0.032917,0.858250,639,8055465,146654,0,7210,0,2,7208,0,4680,2528,0,0
20256,15.960917,16.100171,11.436848,0.000000,4.931834,4.927930,0.003487,0.062000,0.279042,0.447583,634,8126585,150647,0,5408,0,2,5406,0,3510,1896,0,0
20257,17.511708,17.105919,12.718119,0.000000,5.056542,5.008722,0.047403,0.067125,0.011584,1.098959,627,8003048,156510,0,5408,0,2,5406,0,3510,1896,0,0
20258,16.670292,16.543029,11.175866,0.000000,5.381917,5.320472,0.061070,0.073292,0.037041,0.611292,643,8101845,148118,0,7210,0,2,7208,0,4680,2528,0,0
20259,16.669000,16.570997,11.410279,0.000000,5.144792,5.128888,0.015612,0.072750,0.015042,1.076042,631,8064787,149224,0,5408,0,2,5406,0,3510,1896,0,0
20260,16.652333,16.476329,11.483887,0.000000,5.022375,5.021931,0.000111,0.065417,0.013625,0.607584,629,8064744,148488,0,5408,0,2,5406,0,3510,1896,0,0
20261,16.463042,16.412244,11.038376,0.000000,5.377249,5.297430,0.079278,0.071292,0.020958,0.766124,645,8100412,149348,0,7491,0,2,7489,0,4680,2809,0,0
20262,16.876167,16.697923,12.031627,0.000000,4.767499,4.766930,0.000278,0.063833,0.037125,0.909334,638,8059478,154032,0,6433,0,2,6431,0,3510,2921,0,0
20263,16.714250,16.659292,12.284544,0.000000,4.370917,4.368806,0.001861,0.084166,0.024875,0.293250,645,8090355,148971,0,6424,0,2,6422,0,3510,2912,0,0
20264,16.646166,16.571284,11.425210,0.000000,5.128208,5.118347,0.009611,0.074375,0.060709,0.905251,642,8101889,147623,0,7210,0,2,7208,0,4680,2528,0,0
20265,16.734292,16.562824,11.350286,0.000000,5.218417,5.169347,0.048737,0.073250,0.014458,0.609708,627,8033872,147529,0,5408,0,2,5406,0,3510,1896,0,0
20266,16.644917,16.512250,11.254877,0.000000,5.273126,5.232556,0.040319,0.074875,0.013750,0.997625,633,8080213,147366,0,5408,0,2,5406,0,3510,1896,0,0
20267,16.648833,16.536160,11.233203,0.000000,5.295874,5.250597,0.044861,0.067625,0.017750,0.609417,642,8086514,148447,0,7210,0,2,7208,0,4680,2528,0,0
20268,16.786792,16.604232,11.347040,0.000000,5.268167,5.222472,0.045320,0.068333,0.013667,1.229292,631,8064687,149108,0,5408,0,2,5406,0,3510,1896,0,0
20269,16.554583,16.447208,11.360999,0.000000,5.122249,5.120972,0.001027,0.065542,0.037625,0.637167,633,8080240,147972,0,5408,0,2,5406,0,3510,1896,0,0
20270,16.683667,16.590666,11.185572,0.000000,5.422209,5.349722,0.072070,0.057083,0.016333,1.275750,641,8091725,148228,0,7210,0,2,7208,0,4680,2528,0,0
20271,16.737000,16.595740,11.434294,0.000000,5.185709,5.164971,0.020446,0.073583,0.047458,1.260833,632,8059544,148555,0,5408,0,2,5406,0,3510,1896,0,0
20272,16.678708,16.570263,11.220535,0.000000,5.352542,5.279097,0.073153,0.071208,0.037542,0.634583,633,8064733,147645,0,5408,0,2,5406,0,3510,1896,0,0
20273,16.794833,16.650291,11.202738,0.000000,5.442875,5.365847,0.076736,0.065750,0.042417,0.786500,639,8071058,147266,0,7210,0,2,7208,0,4680,2528,0,0
20274,16.540750,16.448886,11.237611,0.000000,5.220000,5.193304,0.026404,0.071209,0.025208,0.640292,634,8095663,145343,0,5408,0,2,5406,0,3510,1896,0,0
20275,16.639167,16.515502,12.304669,0.000000,4.405417,4.404723,0.000319,0.061167,0.012416,0.771376,632,8080166,164641,0,5408,0,2,5406,0,3510,1896,0,0
20276,16.722625,16.580540,11.283409,0.000000,5.307041,5.263889,0.042819,0.068000,0.014708,0.635208,638,8055545,148749,0,7210,0,2,7208,0,4680,2528,0,0
20277,16.787042,16.686616,11.264972,0.000000,5.394875,5.331263,0.063278,0.067500,0.015708,1.006083,632,8080231,147037,0,5408,0,2,5406,0,3510,1896,0,0
20278,16.571750,16.488560,11.205633,0.000000,5.297042,5.256347,0.040403,0.071916,0.026917,1.040833,642,8117840,148255,0,7126,0,2,7208,0,4680,2528,0,0
20279,16.720000,16.620403,11.245835,0.000000,5.363208,5.304847,0.058111,0.063583,0.045792,0.658958,631,8048860,148942,0,5492,0,2,5406,0,3510,1896,0,0
20280,16.585125,16.416985,11.058877,0.000000,5.356458,5.297805,0.058237,0.062166,0.044042,1.320833,636,8111103,147665,0,5408,0,2,5406,0,3510,1896,0,0
20281,16.756083,16.621121,11.167249,0.000000,5.437417,5.364931,0.072153,0.065792,0.012791,0.665166,637,8040143,148312,0,7210,0,2,7208,0,4680,2528,0,0
20282,16.730542,16.633785,11.197085,0.000000,5.424708,5.355097,0.069361,0.067291,0.012792,0.782333,629,8064747,147568,0,5408,0,2,5406,0,3510,1896,0,0
20283,16.701166,16.590909,11.092827,0.000000,5.516167,5.407222,0.108528,0.083209,0.024958,0.666375,632,8080254,144636,0,5408,0,2,5406,0,3510,1896,0,0
20284,16.659250,16.571133,11.015227,0.000000,5.557624,5.461889,0.095236,0.075959,0.034125,0.736375,642,8095319,145069,0,7210,0,2,7208,0,4680,2528,0,0
20285,16.646625,16.521349,11.010628,0.000000,5.502084,5.418806,0.083111,0.071084,0.039416,1.082751,631,8071347,145878,0,5408,0,2,5406,0,3510,1896,0,0
20286,16.743000,16.622135,10.918080,0.000000,5.710875,5.583472,0.127070,0.064042,0.040792,0.446500,634,8080217,144426,0,5408,0,2,5406,0,3510,1896,0,0
20287,16.642417,16.480583,11.039883,0.000000,5.484458,5.396264,0.087944,0.070708,0.024792,1.136209,640,8076320,146098,0,7210,0,2,7208,0,4680,2528,0,0
20288,16.733875,16.629345,11.132673,0.000000,5.532417,5.450097,0.082153,0.065875,0.026208,0.608375,632,8075100,148222,0,5408,0,2,5406,0,3510,1896,0,0
20289,16.599833,16.466809,10.980750,0.000000,5.500626,5.405097,0.095195,0.062459,0.036041,1.089749,631,8064625,144713,0,5408,0,2,5406,0,3510,1896,0,0
20290,16.644542,16.557292,11.030130,0.000000,5.529417,5.437347,0.091528,0.068375,0.024333,0.608625,644,8102017,146336,0,7210,0,2,7208,0,4680,2528,0,0
20291,16.671375,16.492333,11.031984,0.000000,5.504333,5.422347,0.081736,0.061875,0.012250,0.754375,630,8049198,146865,0,5408,0,2,5406,0,3510,1896,0,0
20292,16.678875,16.627771,11.085171,0.000000,5.508624,5.420763,0.087570,0.069292,0.043958,0.447250,634,8111109,146938,0,5408,0,2,5406,0,3510,1896,0,0
20293,16.386000,16.253268,10.900166,0.000000,5.384458,5.324889,0.059277,0.065458,0.014750,0.884666,647,8131721,146470,0,7432,0,2,7430,0,4680,2750,0,0
20294,16.907333,16.764793,11.651344,0.000000,5.158041,5.149764,0.008069,0.062250,0.019667,1.117917,625,8002906,150236,0,5408,0,2,5406,0,3510,1896,0,0
20295,16.791125,16.649038,11.116473,0.000000,5.540251,5.427847,0.112028,0.064084,0.040958,0.646917,632,8064764,146967,0,5408,0,2,5406,0,3510,1896,0,0
20296,16.728000,16.624310,11.011743,0.000000,5.604500,5.493014,0.111111,0.066167,0.042708,0.921291,642,8101908,145226,0,7210,0,2,7208,0,4680,2528,0,0
20297,16.652750,16.607518,11.715244,0.000000,4.913208,4.912639,0.000278,0.090000,0.049625,0.482875,631,8064769,148161,0,5408,0,2,5406,0,3510,1896,0,0
20298,16.737584,16.575032,11.138678,0.000000,5.452124,5.377055,0.074653,0.068041,0.033584,0.963750,631,8077199,145788,0,5408,0,2,5406,0,3510,1896,0,0
20299,16.574750,16.443843,11.192843,0.000000,5.249082,5.210722,0.037944,0.068000,0.012875,0.643333,643,8089510,147772,0,7210,0,2,7208,0,4680,2528,0,0
20300,16.071291,16.153630,10.823508,0.000000,5.514499,5.513847,0.000444,0.056084,0.267875,0.785042,640,8156735,152546,0,5584,0,2,5582,0,3510,2072,0,0
20301,16.741042,16.614993,11.465292,0.000000,5.237208,5.216346,0.020612,0.062042,0.232958,0.901251,635,8109879,159871,0,5584,0,2,5582,0,3510,2072,0,0
20302,17.132458,16.804890,11.951689,0.000000,4.967291,4.966764,0.000235,0.074834,0.028333,0.500583,633,7962898,156940,0,7210,0,2,7208,0,4680,2528,0,0
20303,16.711834,16.595111,11.304041,0.000000,5.340750,5.293055,0.047403,0.064708,0.034458,0.770500,631,8066183,152794,0,5408,0,2,5406,0,3510,1896,0,0
20304,16.477041,16.359247,10.974510,0.000000,5.406500,5.343638,0.062529,0.060542,0.036375,0.610875,628,8078850,147552,0,5408,0,2,5406,0,3510,1896,0,0
20305,16.760209,16.616326,11.386632,0.000000,5.245209,5.218223,0.026652,0.065791,0.037000,0.963625,643,8070908,150933,0,7210,0,2,7208,0,4680,2528,0,0
20306,16.721666,16.599965,11.340826,0.000000,5.274916,5.234930,0.039611,0.058375,0.012167,0.643875,631,8080234,151413,0,5408,0,2,5406,0,3510,1896,0,0
20307,16.670542,16.533279,11.101372,0.000000,5.423333,5.353138,0.069695,0.060125,0.012458,0.930418,630,8064783,149304,0,5408,0,2,5406,0,3510,1896,0,0
20308,16.615042,16.562914,11.071699,0.000000,5.496792,5.412306,0.084278,0.059541,0.041959,0.606875,648,8163838,151941,0,7210,0,2,7208,0,4680,2528,0,0
20309,16.857916,16.720915,12.590288,0.000000,4.370041,4.365097,0.004653,0.074042,0.035875,1.085876,630,8016077,170418,0,5812,0,2,5810,0,3510,2300,0,0
20310,16.464709,16.362214,10.938465,0.000000,5.464000,5.379388,0.084404,0.067875,0.027291,1.113125,635,8094948,149446,0,5541,0,2,5539,0,3510,2029,0,0
20311,16.841250,16.682430,11.653754,0.000000,5.129208,5.127556,0.001361,0.067208,0.013167,0.608959,640,8040068,153263,0,7210,0,2,7208,0,4680,2528,0,0
20312,16.758250,16.668080,11.279948,0.000000,5.435583,5.370763,0.064528,0.073333,0.028917,1.109500,632,8080259,151330,0,5408,0,2,5406,0,3510,1896,0,0
20313,16.708291,16.583766,11.189214,0.000000,5.406458,5.330388,0.075862,0.079584,0.012958,0.376916,631,8090448,148617,0,5408,0,2,5406,0,3510,1896,0,0
20314,16.856292,16.745044,11.296658,0.000000,5.441001,5.366431,0.074194,0.072375,0.020500,0.948041,643,8096167,147636,0,7210,0,2,7208,0,4680,2528,0,0
20315,16.482500,16.298957,11.162046,0.000000,5.170040,5.148388,0.021236,0.061833,0.013625,0.570417,628,8044980,146822,0,5408,0,2,5406,0,3510,1896,0,0
20316,16.304208,16.289385,10.883251,0.000000,5.398376,5.333972,0.064153,0.070000,0.076709,0.941959,636,8078578,147919,0,5687,0,2,5685,0,3510,2175,0,0
20317,17.090417,16.927330,12.135790,0.000000,4.852209,4.834223,0.017694,0.077083,0.044084,0.580083,646,8101126,162621,0,7339,0,2,7337,0,4680,2657,0,0
20318,16.684833,16.556746,11.202839,0.000000,5.366625,5.301347,0.064986,0.062417,0.040958,0.615125,631,8064755,149753,0,5408,0,2,5406,0,3510,1896,0,0
20319,16.312709,16.221551,10.671026,0.000000,5.550709,5.455763,0.094528,0.058625,0.062791,1.287083,642,8155573,149798,0,5753,0,2,5751,0,3510,2241,0,0
20320,16.989291,16.861452,12.603262,0.000000,4.480041,4.479639,0.000110,0.066792,0.046167,0.291208,634,8009229,166496,0,7210,0,2,7208,0,4680,2528,0,0
20321,16.688417,16.553348,11.558077,0.000000,5.108710,5.108264,0.000237,0.077250,0.025500,1.266250,632,8064753,151906,0,5408,0,2,5406,0,3510,1896,0,0
20322,16.788167,16.660245,11.221790,0.000000,5.495333,5.389013,0.106070,0.071625,0.028166,0.610917,629,8058793,148023,0,5408,0,2,5406,0,3510,1896,0,0
20323,16.526208,16.417370,11.834091,0.000000,4.502125,4.501640,0.000277,0.076750,0.035042,0.593374,643,8107877,143208,0,7210,0,2,7208,0,4680,2528,0,0
20324,16.668917,16.520092,11.322756,0.000000,5.236917,5.222889,0.013778,0.070875,0.040250,0.848959,631,8064784,144150,0,5408,0,2,5406,0,3510,1896,0,0
20325,16.859416,16.727832,11.794590,0.000000,5.047249,5.038429,0.008612,0.070875,0.012042,0.317625,630,8064882,150605,0,5408,0,2,5406,0,3510,1896,0,0
20326,16.639500,16.529013,11.658238,0.000000,4.865333,4.851097,0.013861,0.076209,0.019291,1.142291,642,8086356,151261,0,7210,0,2,7208,0,4680,2528,0,0
20327,16.641042,16.517548,11.449794,0.000000,5.133667,5.133222,0.000070,0.058458,0.011167,0.608958,632,8080235,150499,0,5408,0,2,5406,0,3510,1896,0,0
20328,16.189083,16.301569,11.275710,0.000000,5.058708,5.024721,0.033737,0.068084,0.217500,1.286749,661,8268317,158129,0,7858,0,2,7856,0,4680,3176,0,0
20329,16.972000,16.647374,12.043701,0.000000,4.785958,4.771847,0.013819,0.077417,0.018042,0.375333,626,7955438,164390,0,5639,0,2,5637,0,3510,2127,0,0
20330,16.921250,16.803171,12.407048,0.000000,4.582999,4.572388,0.010403,0.067667,0.041875,1.324084,625,8003102,159471,0,5408,0,2,5406,0,3510,1896,0,0
20331,16.601500,16.448498,11.402328,0.000000,5.131500,5.119430,0.011820,0.057084,0.012291,0.636875,638,8056694,151715,0,7006,0,2,7004,0,4536,2468,0,0
20332,16.769334,16.690833,12.451884,0.000000,5.146124,5.145306,0.000652,0.077958,0.022042,0.962000,634,8110016,152714,0,5612,0,2,5610,0,3654,1956,0,0
20333,16.720041,16.583966,11.688292,0.000000,5.021208,4.984180,0.036778,0.070625,0.019042,0.965749,631,8077234,152175,0,5408,0,2,5406,0,3510,1896,0,0
20334,16.641125,16.495256,11.355377,0.000000,5.190626,5.170847,0.019404,0.061292,0.016208,0.475750,640,8058430,149701,0,7210,0,2,7208,0,4680,2528,0,0
20335,16.753042,16.693141,12.181541,0.000000,5.188958,5.188389,0.000319,0.090583,0.035792,0.879584,634,8111155,150852,0,5408,0,2,5406,0,3510,1896,0,0
20336,16.661542,16.474137,11.436856,0.000000,5.160875,5.160222,0.000403,0.068041,0.017917,0.633459,630,8049308,148386,0,5408,0,2,5406,0,3510,1896,0,0
20337,16.642208,16.521499,11.419434,0.000000,5.171916,5.170305,0.001278,0.062542,0.016500,1.023625,639,8071049,149943,0,7210,0,2,7208,0,4680,2528,0,0
20338,16.701958,16.585078,11.557747,0.000000,5.152332,5.146264,0.005777,0.068584,0.029416,0.643750,632,8080211,151936,0,5408,0,2,5406,0,3510,1896,0,0
20339,16.593292,16.525948,11.460871,0.000000,5.141917,5.140930,0.000695,0.069167,0.036333,0.918750,632,8095632,150554,0,5408,0,2,5406,0,3510,1896,0,0
20340,16.254000,16.269002,11.192053,0.000000,5.237124,5.233471,0.003487,0.054208,0.189000,0.942625,657,8206771,157945,0,7858,0,2,7856,0,4680,3176,0,0
20341,17.172458,16.901917,12.168296,0.000000,4.901543,4.887348,0.013903,0.062667,0.031708,0.303542,621,7941091,159091,0,5408,0,2,5406,0,3510,1896,0,0
20342,16.712542,16.583162,11.390465,0.000000,5.265084,5.215347,0.049528,0.071500,0.011792,1.143791,632,8064819,150211,0,5408,0,2,5406,0,3510,1896,0,0
