frame,total_ms,cpu_wall_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms,static_bursts,static_cycles,static_native_dispatches,static_fallback_steps,static_hook_fallbacks
12902,16.881916,16.870447,0.000000,6.342625,6.189790,0.152752,0.054292,0.019833,0.450208,633,8080209,137580,0,5408
12903,16.365209,16.317491,0.000000,5.677041,5.555596,0.121154,0.050375,0.012833,0.788833,637,8055629,143369,0,7210
12904,16.821916,16.800675,0.000000,5.982040,5.822873,0.159126,0.043334,0.011750,0.291958,632,8080274,145392,0,5408
12905,16.747375,16.761654,0.000000,6.364917,6.211082,0.153793,0.051792,0.019917,1.102459,634,8095616,139778,0,5408
12906,16.488292,16.477192,0.000000,5.899916,5.736055,0.163570,0.048792,0.011791,0.607541,639,8055537,142021,0,7210
12907,16.858000,16.836129,0.000000,5.949499,5.767456,0.181960,0.046125,0.010875,1.250000,634,8095664,146785,0,5408
12908,16.733375,16.726407,0.000000,6.382668,6.209957,0.172627,0.057000,0.013750,0.607792,632,8082588,137433,0,5408
12909,16.494375,16.506504,0.000000,5.756417,5.756054,0.000279,0.061542,0.038500,1.065917,638,8053263,143695,0,7210
12910,16.805000,16.749497,0.000000,5.923541,5.737179,0.185987,0.049125,0.014000,1.069083,634,8095588,146182,0,5408
12911,16.420250,16.377931,0.000000,6.536959,6.341374,0.195502,0.048625,0.013292,0.447708,634,8079671,138271,0,5511
12912,16.789500,16.824454,0.000000,5.712291,5.581680,0.130320,0.054375,0.035917,0.760624,643,8086558,152198,0,7210
12913,16.856167,16.830916,0.000000,5.780000,5.639596,0.140029,0.049583,0.021708,0.650541,630,8071521,148681,0,5408
12914,16.741458,16.712742,0.000000,6.446167,6.278248,0.167835,0.062417,0.016000,1.116708,632,8073471,138509,0,5408
12915,16.569083,16.533253,0.000000,5.887668,5.725263,0.162154,0.056417,0.014250,0.608334,639,8055489,144524,0,7210
12916,16.668167,16.701126,0.000000,5.776750,5.634721,0.141654,0.056875,0.048250,0.758959,632,8111108,148017,0,5408
12917,16.678708,16.632204,0.000000,6.375624,6.366748,0.008876,0.062584,0.014250,0.943750,631,8064821,138385,0,5408
12918,16.672917,16.675298,0.000000,6.158793,5.965373,0.193336,0.054833,0.019292,0.541167,639,8071040,144231,0,7210
12919,16.804375,16.763043,0.000000,6.050916,5.873707,0.177126,0.063375,0.018875,1.312542,633,8080187,146613,0,5408
12920,16.162042,16.165832,0.000000,6.225001,6.022416,0.202502,0.054833,0.019375,0.660625,645,8186554,140024,0,5734
12921,16.976791,16.952327,0.000000,5.487250,5.407887,0.079154,0.062209,0.043916,0.946625,632,7947452,153192,0,7210
12922,16.891209,16.867861,0.000000,6.142334,5.942082,0.200168,0.059791,0.019042,0.649042,633,8095603,144516,0,5408
12923,16.787291,16.769080,0.000000,6.416792,6.245666,0.171043,0.060500,0.015959,0.939666,632,8080296,136820,0,5408
12924,16.313292,16.261830,0.000000,5.921668,5.921331,0.000337,0.052875,0.043333,0.945750,640,8055586,140655,0,7210
12925,16.945708,16.961367,0.000000,5.937500,5.755165,0.182251,0.051042,0.024750,0.299084,633,8095634,146647,0,5408
12926,16.670667,16.655957,0.000000,6.340459,6.339749,0.000710,0.055083,0.018584,0.902791,632,8080181,136405,0,5408
12927,16.655542,16.669783,0.000000,5.962666,5.794998,0.167585,0.064875,0.043750,0.291583,640,8055599,141678,0,7210
12928,16.732708,16.686870,0.000000,5.959501,5.771165,0.188252,0.051458,0.011917,1.246958,633,8095743,144431,0,5408
12929,16.621542,16.607414,0.000000,6.235999,6.149248,0.086751,0.050666,0.012084,0.364875,632,8080114,137295,0,5408
12930,16.799458,16.778080,0.000000,6.128416,5.915706,0.212544,0.077333,0.015667,0.928708,639,8055559,141558,0,7210
12931,16.569625,16.551710,0.000000,5.418125,5.348929,0.068946,0.049208,0.014209,0.606834,633,8095680,144924,0,5408
12932,16.820458,16.806758,0.000000,6.712000,6.499499,0.212376,0.061459,0.015041,1.087041,630,8080227,135681,0,5408
12933,16.115709,16.081293,0.000000,5.497291,5.496845,0.000196,0.067916,0.016875,0.915000,644,8101250,144229,0,7362
12934,17.127791,17.104165,0.000000,5.056333,5.038261,0.017822,0.058542,0.020000,0.297542,633,8047859,159900,0,5661
12935,16.754125,16.729042,0.000000,6.231542,6.053207,0.178251,0.062292,0.021042,1.242875,630,8080222,138467,0,5408
12936,16.561167,16.542952,0.000000,5.682584,5.561263,0.121154,0.067167,0.020791,0.344708,639,8055582,145575,0,7210
12937,16.324375,16.287630,0.000000,5.905126,5.738346,0.166529,0.051750,0.019083,1.253625,633,8099467,145317,0,5408
12938,17.087542,17.106037,0.000000,4.403790,4.389346,0.014278,0.061041,0.020709,0.291458,631,8076422,146901,0,5408
12939,16.693875,16.666625,0.000000,5.540999,5.445971,0.094904,0.053458,0.014333,0.760000,639,8071006,147089,0,7210
12940,16.792291,16.812588,0.000000,5.955501,5.768624,0.186793,0.075542,0.026958,0.897375,632,8080217,144515,0,5408
12941,16.644834,16.606130,0.000000,5.902043,5.736847,0.164820,0.057625,0.028208,0.459584,635,8072476,140759,0,7006
12942,16.618916,16.589556,0.000000,5.701708,5.559805,0.141654,0.054750,0.011750,0.982749,635,8078744,145539,0,5612
12943,16.622042,16.600783,0.000000,5.859668,5.850665,0.009003,0.047833,0.019625,0.619000,633,8080248,145081,0,5408
12944,16.741500,16.689948,0.000000,6.309999,6.117373,0.192585,0.059208,0.013542,1.285792,639,8071079,137463,0,7210
12945,16.705667,16.719579,0.000000,5.619500,5.509846,0.109320,0.061291,0.018167,0.610459,633,8080181,148548,0,5408
12946,16.616583,16.605578,0.000000,5.878085,5.717138,0.160779,0.052625,0.012458,1.243834,632,8080188,144514,0,5408
12947,16.527208,16.481455,0.000000,6.365792,6.339374,0.026418,0.061500,0.014125,0.610041,636,8055580,137496,0,7210
12948,16.900209,16.925423,0.000000,5.704834,5.574513,0.130029,0.061958,0.020375,0.903791,634,8095670,147359,0,5408
12949,16.635416,16.599613,0.000000,5.924959,5.754138,0.170696,0.050584,0.014000,1.287166,632,8080207,145879,0,5408
12950,16.661750,16.650260,0.000000,6.387332,6.195165,0.192084,0.056375,0.041834,0.624166,640,8055563,137351,0,7210
12951,16.956875,16.936289,0.000000,5.834333,5.662513,0.171654,0.075834,0.012625,0.949250,634,8095703,146420,0,5408
12952,16.409959,16.390954,0.000000,5.146459,5.140512,0.005655,0.065250,0.017166,0.628208,653,8069706,145594,0,7449
12953,16.711333,16.712748,0.000000,6.571333,6.380832,0.190418,0.053375,0.036625,0.783209,640,8070973,138277,0,7210
12954,17.000000,16.965357,0.000000,5.984623,5.812664,0.171793,0.076667,0.015708,0.563167,631,8080358,144871,0,5408
12955,16.373667,16.362322,0.000000,5.284375,5.241721,0.042196,0.057916,0.040375,0.976083,633,8080087,143406,0,5408
12956,16.609666,16.541589,0.000000,6.326833,6.153582,0.173168,0.051167,0.051333,1.330458,638,8055599,135283,0,7210
12957,16.756459,16.782045,0.000000,5.740000,5.603221,0.136487,0.056791,0.012292,0.679917,633,8095681,146655,0,5408
12958,16.921625,16.906122,0.000000,6.139874,5.962498,0.177210,0.050666,0.012584,0.954083,633,8080200,143078,0,5408
12959,16.379625,16.378002,0.000000,6.079917,5.917415,0.162418,0.054916,0.020625,0.638791,637,8055546,136077,0,7210
12960,16.834291,16.794759,0.000000,5.896459,5.731555,0.164404,0.055375,0.023167,0.774292,634,8095679,144853,0,5408
12961,16.617750,16.608331,0.000000,5.793083,5.645429,0.147446,0.052334,0.017708,0.291208,632,8081018,144154,0,5408
12962,16.658667,16.557504,0.000000,6.415959,6.240291,0.175543,0.053250,0.012042,0.765958,637,8039354,135593,0,7210
12963,16.756583,16.822044,0.000000,5.796209,5.650763,0.145237,0.053334,0.014833,1.066334,633,8111224,146327,0,5408
12964,16.685542,16.669151,0.000000,6.019625,5.846540,0.173043,0.052875,0.010583,0.466416,633,8080079,142567,0,5408
12965,16.617542,16.604007,0.000000,6.368458,6.154707,0.213668,0.056625,0.014541,1.102208,638,8051032,137335,0,7210
12966,16.718666,16.711957,0.000000,5.877875,5.716763,0.160945,0.055000,0.034084,0.446583,633,8105386,145549,0,5408
12967,16.778667,16.749831,0.000000,6.151708,5.977540,0.174085,0.054167,0.012541,1.262667,633,8075045,142452,0,5408
12968,16.580792,16.534344,0.000000,6.465209,6.277832,0.187335,0.057750,0.013875,0.292875,642,8071116,135544,0,7210
12969,16.713666,16.729711,0.000000,5.664667,5.525388,0.138862,0.061459,0.012708,0.757292,633,8080116,146819,0,5408
12970,17.241792,17.365362,0.000000,5.876209,5.873789,0.002420,0.180042,0.041250,0.917041,633,8080325,142722,0,5408
12971,16.251583,15.994456,0.000000,0.000750,0.000000,0.000000,0.072584,0.019250,0.319875,637,8040015,135646,0,7210
12972,16.548875,16.625121,0.000000,4.911458,4.910762,0.000071,0.069542,0.014292,0.925667,635,8111117,145682,0,5408
12973,16.287167,16.303576,0.000000,4.964708,4.959221,0.005112,0.082542,0.027041,0.298375,633,8094437,142216,0,5644
12974,17.160292,17.000445,0.000000,4.963875,4.953222,0.010278,0.151958,0.020375,0.594833,636,8024685,142991,0,7210
12975,30.971750,31.090829,0.000000,0.001750,0.000000,0.000000,0.100291,0.035625,0.882167,636,8126527,147121,0,5408
12976,11.748750,11.726218,0.000000,0.000584,0.000000,0.000000,0.084458,0.014375,0.306334,632,8080227,143062,0,5408
12977,15.946500,15.792000,0.000000,0.000666,0.000000,0.000000,0.087833,0.036750,0.300375,637,8024734,135730,0,7210
12978,17.842041,17.942838,0.000000,0.000958,0.000000,0.000000,0.087167,0.022417,0.682084,636,8126505,146510,0,5408
12979,11.473334,11.413963,0.000000,0.000292,0.000000,0.000000,0.055500,0.019916,0.289250,631,8064811,141985,0,5408
12980,11.869333,11.847160,0.000000,1.752501,1.752222,0.000154,0.059292,0.013666,0.643833,640,8064289,135500,0,7210
12981,16.861917,16.856470,0.000000,5.936416,5.754498,0.181835,0.050875,0.014000,1.272833,631,8086925,145584,0,5408
12982,16.651541,16.628796,0.000000,5.836582,5.684054,0.152154,0.053334,0.014083,0.631833,631,8080220,142705,0,5408
12983,16.604667,16.590284,0.000000,6.110957,5.933373,0.177501,0.059333,0.017334,1.008375,638,8055559,135925,0,7210
12984,16.768625,16.755577,0.000000,5.932500,5.761263,0.170904,0.043500,0.027792,0.650792,634,8095723,145076,0,5408
12985,16.738583,16.734950,0.000000,5.523375,5.501887,0.020947,0.056292,0.014333,1.082666,631,8080190,143664,0,5408
12986,16.481750,16.481293,0.000000,5.757084,5.755665,0.001419,0.070625,0.030334,0.302542,637,8055594,135578,0,7210
12987,16.814625,16.763388,0.000000,5.689625,5.689263,0.000196,0.053959,0.014000,1.225666,633,8095691,145248,0,5408
12988,16.741375,16.727514,0.000000,6.053792,5.848499,0.205210,0.060250,0.023250,1.307333,633,8080306,142755,0,5408
12989,16.661084,16.640052,0.000000,6.192708,6.104249,0.088376,0.055708,0.030458,0.298041,639,8070977,139017,0,7210
12990,16.694458,16.684498,0.000000,4.860000,4.859596,0.000154,0.057208,0.015125,0.663083,633,8082367,143344,0,5408
12991,16.613333,16.590377,0.000000,5.825083,5.675096,0.149612,0.050459,0.013500,0.650792,632,8078172,142410,0,5408
12992,16.312750,16.294037,0.000000,6.261000,6.260582,0.000418,0.055542,0.015250,0.947874,637,8070960,139396,0,7210
12993,17.216125,17.241457,0.000000,5.330667,5.279180,0.051112,0.095667,0.020292,0.628584,633,8095653,150964,0,5408
12994,16.585709,16.541585,0.000000,5.470834,5.391513,0.078904,0.055958,0.012958,0.957250,637,8056921,145282,0,7006
12995,16.812125,16.773921,0.000000,6.349668,6.184916,0.164668,0.047708,0.011917,1.313249,632,8078926,139158,0,5612
12996,16.595375,16.608326,0.000000,5.959124,5.786081,0.172960,0.050291,0.050792,0.628958,633,8080197,142841,0,5408
12997,16.764625,16.702031,0.000000,5.468793,5.358263,0.110071,0.058875,0.017583,0.947875,641,8071066,143603,0,7210
12998,16.607291,16.600242,0.000000,5.914999,5.746138,0.168528,0.043167,0.011083,0.638875,632,8080201,144707,0,5408
12999,16.628459,16.619342,0.000000,6.063667,6.063289,0.000378,0.044333,0.013708,0.935084,631,8080189,142685,0,5408
13000,16.768791,16.757051,0.000000,6.150958,5.969123,0.181751,0.052959,0.015625,0.608250,641,8071028,142291,0,7210
13001,16.590542,16.565916,0.000000,5.916458,5.748138,0.168070,0.035542,0.015750,0.918207,631,8080206,145747,0,5408
13002,16.781833,16.759262,0.000000,6.276876,6.100540,0.176252,0.039084,0.009875,1.261041,633,8080256,142394,0,5408
13003,16.253375,16.244084,0.000000,6.223666,6.025498,0.198085,0.042875,0.014417,0.607625,642,8070328,141069,0,7339
13004,17.158417,17.151919,0.000000,5.625543,5.514347,0.110820,0.056000,0.017167,1.299375,630,8070448,151267,0,5408
13005,16.655958,16.626948,0.000000,6.006624,5.826581,0.179960,0.044459,0.026208,0.616875,633,8090016,144149,0,5408
13006,16.711834,16.725003,0.000000,5.667333,5.548471,0.118404,0.061375,0.015875,0.762749,639,8070938,142490,0,7210
13007,16.575625,16.541293,0.000000,4.364416,4.361221,0.000195,0.058583,0.013833,0.290416,630,8080216,143907,0,5408
13008,16.660625,16.644630,0.000000,5.993668,5.844873,0.148711,0.039208,0.025833,0.919750,633,8080259,138858,0,5408
13009,16.581000,16.547794,0.000000,5.663209,5.544096,0.118987,0.032041,0.017125,0.610542,639,8065771,139923,0,7210
13010,16.712541,16.666967,0.000000,5.867500,5.734082,0.133335,0.033625,0.016417,1.117208,631,8070030,140478,0,5408
13011,16.524792,16.543423,0.000000,5.920875,5.789289,0.131586,0.049708,0.026959,1.218875,633,8095676,137998,0,5408
13012,16.758000,16.702254,0.000000,6.019167,5.869415,0.149669,0.043375,0.012583,0.641750,640,8055532,140309,0,7210
13013,16.771792,16.751968,0.000000,5.671750,5.554179,0.117404,0.032125,0.016458,0.666958,632,8080215,142520,0,5408
13014,16.686791,16.706222,0.000000,5.888458,5.759165,0.129210,0.033125,0.020250,0.627334,631,8094897,139710,0,5408
13015,16.853750,16.841067,0.000000,5.709125,5.581513,0.127237,0.055584,0.017083,1.226959,641,8071819,138710,0,7210
13016,16.497209,16.479397,0.000000,5.254792,5.254513,0.000196,0.042250,0.021875,0.610834,630,8080218,140519,0,5408
13017,16.271416,16.254782,0.000000,5.747916,5.747455,0.000461,0.036542,0.032208,0.910000,632,8079526,136535,0,5536
13018,17.315542,17.285110,0.000000,5.528292,5.435388,0.092529,0.079917,0.018375,0.899292,642,8086463,146319,0,7210
13019,16.356708,16.325879,0.000000,5.675625,5.558054,0.117404,0.050500,0.012875,0.613708,629,8049327,142473,0,5408
13020,16.728042,16.686586,0.000000,5.850959,5.695430,0.155279,0.043583,0.011750,1.062875,629,8080230,142627,0,5408
13021,16.328125,16.329533,0.000000,5.675376,5.675054,0.000155,0.036792,0.013416,0.349708,645,8101220,142975,0,7337
13022,16.909917,16.890917,0.000000,5.262000,5.249055,0.012737,0.042250,0.029750,0.811125,630,8049336,153158,0,5408
13023,16.906000,16.901222,0.000000,5.813792,5.681040,0.132710,0.045208,0.018750,0.445083,633,8095676,141541,0,5408
13024,16.537958,16.568076,0.000000,4.960251,4.959762,0.000364,0.056375,0.040875,0.899167,642,8102127,147292,0,7210
13025,16.734750,16.672568,0.000000,5.165166,5.164596,0.000320,0.036750,0.018167,0.446417,630,8049176,146612,0,5408
13026,16.480708,16.479084,0.000000,5.421417,5.361721,0.059571,0.043167,0.028208,0.923251,639,8141305,143635,0,5557
13027,16.684084,16.650922,0.000000,5.214417,5.206387,0.007863,0.040750,0.018250,1.055834,637,8024461,148684,0,7210
13028,16.498541,16.447313,0.000000,5.314874,5.283304,0.031320,0.047834,0.012166,0.608459,633,8079101,146747,0,5614
13029,16.762667,16.781374,0.000000,5.137209,5.136679,0.000280,0.049708,0.015084,1.259583,631,8064225,152077,0,5512
13030,16.478750,16.521412,0.000000,5.216915,5.210886,0.005821,0.037042,0.128875,0.609042,642,8071104,148532,0,7210
13031,17.023542,16.928401,0.000000,5.214541,5.212930,0.001278,0.043791,0.027042,0.922667,630,8064649,150480,0,5408
13032,16.687166,16.694622,0.000000,5.599418,5.501429,0.097905,0.037750,0.028250,0.609625,635,8111141,144914,0,5408
13033,16.616584,16.572762,0.000000,5.595251,5.493095,0.101947,0.034791,0.016125,0.929249,636,8055602,144641,0,7210
13034,16.680166,16.679633,0.000000,5.535667,5.458388,0.077029,0.041834,0.028833,1.222126,635,8097067,145000,0,5408
13035,16.735709,16.739164,0.000000,5.589749,5.498012,0.091612,0.081291,0.017125,0.471125,633,8094322,145240,0,5408
13036,16.629041,16.551045,0.000000,5.575957,5.474679,0.101112,0.036542,0.016542,1.213709,640,8039981,144249,0,7210
13037,16.761000,16.762611,0.000000,5.356375,5.307638,0.048487,0.060875,0.014167,0.292708,633,8095811,147095,0,5408
13038,16.758042,16.747841,0.000000,5.411333,5.349804,0.061446,0.057167,0.021500,0.767667,630,8049195,144822,0,5408
13039,16.756250,16.755545,0.000000,5.078417,5.074471,0.003571,0.067250,0.015417,0.293375,643,8102144,145205,0,7210
13040,16.841208,16.760941,0.000000,4.515793,4.509472,0.005862,0.086500,0.038459,0.957208,632,8064793,144587,0,5408
13041,16.500625,16.515454,0.000000,4.229874,4.229346,0.000195,0.063417,0.015875,0.604625,634,8064518,144597,0,5408
13042,16.802500,16.791956,0.000000,4.388083,4.361804,0.023029,0.072500,0.021250,0.297958,642,8101895,145009,0,7210
13043,16.346625,16.367060,0.000000,4.196625,4.196096,0.000154,0.071000,0.015917,0.583666,638,8156193,145839,0,5644
13044,16.782709,16.707496,0.000000,4.874459,4.874013,0.000196,0.059750,0.016958,0.300833,625,7972126,149871,0,5408
13045,17.012791,17.040580,0.000000,6.032375,5.870915,0.161376,0.084875,0.020375,1.264500,641,8071000,144871,0,7210
13046,16.565500,16.540457,0.000000,5.803375,5.802888,0.000320,0.056292,0.014375,0.288542,633,8095670,144074,0,5408
13047,16.766875,16.751502,0.000000,6.157833,5.954831,0.202919,0.064084,0.031166,0.929875,640,8072284,142735,0,7006
13048,16.686334,16.675168,0.000000,5.643291,5.523679,0.119237,0.055125,0.046083,0.607500,633,8083924,145412,0,5612
13049,16.650416,16.615175,0.000000,5.723043,5.593847,0.128945,0.064042,0.020042,1.104292,630,8075271,145730,0,5408
13050,16.686459,16.646581,0.000000,6.035708,5.842930,0.192570,0.044583,0.014292,1.283209,639,8071051,144705,0,7210
13051,16.962000,17.009220,0.000000,5.831291,5.677763,0.153237,0.078208,0.051625,0.638958,634,8095614,147125,0,5408
13052,16.150583,16.108579,0.000000,4.588584,4.587930,0.000237,0.070292,0.016000,0.623501,630,8064782,141751,0,5408
13053,16.703625,16.663035,0.000000,5.329334,5.278180,0.050654,0.053000,0.016000,0.302000,638,8071125,146239,0,7210
13054,16.969042,17.011371,0.000000,5.729709,5.729262,0.000197,0.080208,0.020333,1.300000,635,8095582,149158,0,5408
13055,16.670291,16.605040,0.000000,5.803792,5.655472,0.147903,0.059584,0.013500,0.299125,631,8064759,144207,0,5408
13056,16.522334,16.539885,0.000000,5.818084,5.669430,0.148279,0.060625,0.052750,0.941750,641,8071015,144034,0,7210
13057,16.559666,16.807495,0.000000,5.447084,5.357304,0.089321,0.109792,0.289000,0.946833,646,8233770,151402,0,5623
13058,16.999292,16.740248,0.000000,3.852666,3.852305,0.000070,0.070500,0.040083,0.640958,620,7925539,155495,0,5408
13059,16.574917,16.496090,0.000000,5.272168,5.220888,0.051071,0.068583,0.013250,0.898251,661,8060550,148516,0,9251
13060,16.681916,16.630375,0.000000,5.613999,5.503929,0.109862,0.056792,0.012625,0.611292,632,8064679,146687,0,5408
13061,16.884667,16.932515,0.000000,6.012500,5.822915,0.189460,0.066333,0.045459,0.950876,632,8095677,146896,0,5408
13062,16.587167,16.545215,0.000000,5.563249,5.463013,0.099945,0.061208,0.039083,0.608833,641,8071003,145680,0,7210
13063,16.633083,16.605875,0.000000,5.461625,5.394095,0.067405,0.045708,0.029042,1.048833,632,8080255,147417,0,5408
13064,16.704333,16.657712,0.000000,5.757416,5.616763,0.140362,0.045667,0.027375,0.303792,631,8064839,144184,0,5408
13065,16.746875,16.775212,0.000000,5.180709,5.158055,0.022362,0.060792,0.015375,0.891916,642,8086420,146572,0,7210
13066,16.572792,16.552593,0.000000,5.613207,5.506386,0.106571,0.044250,0.029917,1.262041,632,8080168,147273,0,5408
13067,16.832542,16.805917,0.000000,6.007916,5.822915,0.184918,0.043125,0.010625,0.589250,629,8080259,145478,0,5408
13068,16.369875,16.353577,0.000000,5.908917,5.739555,0.169154,0.042416,0.011125,1.133791,639,8071014,139171,0,7210
13069,16.930125,16.902788,0.000000,5.626332,5.513429,0.112612,0.044416,0.014584,0.477625,634,8080193,150259,0,5408
13070,16.671541,16.686875,0.000000,6.054457,5.868873,0.185501,0.048292,0.049750,0.769875,631,8080323,142135,0,5408
13071,16.713500,16.681996,0.000000,5.871708,5.704721,0.166695,0.044000,0.010875,0.606667,639,8070913,143530,0,7210
13072,16.739875,16.697172,0.000000,5.907083,5.719888,0.187071,0.059167,0.017375,0.785583,631,8064810,143903,0,5408
13073,16.560542,16.566545,0.000000,5.786583,5.786096,0.000279,0.045542,0.012583,0.947000,633,8095645,144738,0,5408
13074,16.763792,16.753905,0.000000,6.045667,5.851971,0.193487,0.048625,0.012958,0.454917,638,8071039,142774,0,7210
13075,16.694625,16.646838,0.000000,5.910501,5.741596,0.168612,0.043083,0.011125,1.083125,633,8064754,144244,0,5408
13076,16.692500,16.718940,0.000000,5.954334,5.778972,0.175070,0.063625,0.021625,0.631875,632,8095666,142436,0,5408
13077,16.528666,16.508728,0.000000,5.622749,5.511221,0.111320,0.054292,0.018333,0.762459,640,8077386,143157,0,7210
13078,16.908625,16.926983,0.000000,5.569085,5.468638,0.100071,0.076959,0.050208,0.358625,635,8105385,145936,0,5408
13079,16.582875,16.508340,0.000000,5.626835,5.595722,0.030654,0.059292,0.020875,0.656458,630,8048718,141156,0,5408
13080,16.742167,16.762081,0.000000,5.578501,5.476555,0.101529,0.054708,0.047542,0.767667,641,8086423,141937,0,7210
13081,16.604250,16.545582,0.000000,5.570416,5.471596,0.098404,0.051833,0.012250,0.471625,633,8064790,144776,0,5408
13082,16.698958,16.671950,0.000000,6.149166,5.940332,0.208751,0.049250,0.009959,1.100666,631,8064828,140781,0,5408
13083,16.721334,16.767321,0.000000,5.251376,5.212430,0.038529,0.077541,0.041000,0.302667,639,8101858,143959,0,7210
13084,16.777083,16.704129,0.000000,5.185457,5.172513,0.012362,0.060750,0.013583,0.985541,630,8049469,143365,0,5408
13085,16.537500,16.530464,0.000000,5.592000,5.467888,0.123778,0.043625,0.013708,0.298000,633,8095554,143830,0,5408
13086,16.858667,16.848832,0.000000,5.765125,5.623513,0.141237,0.059041,0.027500,0.932416,639,8071030,141909,0,7210
13087,16.140000,16.150211,0.000000,5.427459,5.356638,0.070404,0.050208,0.042833,0.641667,635,8095080,145513,0,5511
13088,16.501500,16.439299,0.000000,5.460750,5.381680,0.078778,0.049208,0.020292,0.758501,631,8064023,151215,0,5547
13089,17.213166,17.217547,0.000000,5.605250,5.500555,0.104362,0.050042,0.019375,1.245625,641,8070948,153609,0,7210
13090,16.713375,16.692993,0.000000,5.988793,5.807624,0.181085,0.043167,0.029667,0.635583,632,8080236,144486,0,5408
13091,16.226000,16.219343,0.000000,5.817667,5.669930,0.147320,0.051209,0.027458,1.302875,635,8094226,141526,0,5676
13092,17.118709,17.098961,0.000000,5.739624,5.607013,0.132237,0.057625,0.014291,0.628208,640,8055583,150835,0,7210
13093,16.698666,16.667830,0.000000,5.800374,5.654804,0.145404,0.050625,0.015500,0.999834,630,8080289,145314,0,5408
13094,16.647875,16.623710,0.000000,6.156666,5.945082,0.211459,0.040667,0.031708,0.610208,634,8080132,142065,0,5408
13095,16.763917,16.751057,0.000000,6.070751,5.865638,0.205029,0.042292,0.037583,0.753333,639,8071041,144169,0,7210
13096,16.556958,16.577094,0.000000,5.846792,5.693096,0.153571,0.056125,0.029250,0.933499,633,8080285,142114,0,5408
13097,16.806209,16.752749,0.000000,6.136583,5.934040,0.202459,0.039333,0.042958,0.636834,631,8080196,143060,0,5408
13098,16.650333,16.638481,0.000000,5.859875,5.703138,0.156529,0.045125,0.020250,0.929667,639,8070987,144335,0,7210
13099,16.670292,16.661074,0.000000,6.148709,5.943207,0.205460,0.043666,0.011834,0.610625,632,8080342,142092,0,5408
13100,16.684583,16.644735,0.000000,6.157582,5.962623,0.194876,0.048333,0.013334,0.934416,631,8062302,141368,0,5920
13101,16.642583,16.653003,0.000000,5.856041,5.800054,0.055779,0.041667,0.011167,0.612542,641,8088818,145343,0,6698
13102,16.299875,16.258665,0.000000,6.113333,6.107872,0.005461,0.044917,0.014042,1.130499,634,8079501,139126,0,5537
13103,16.682792,16.703577,0.000000,6.008083,5.814972,0.192903,0.059792,0.013625,0.289667,643,8085751,148583,0,7339
13104,16.963542,16.933714,0.000000,5.520208,5.519637,0.000404,0.054875,0.031291,1.008833,632,8064772,151874,0,5408
13105,16.686416,16.665998,0.000000,6.183708,5.983915,0.199668,0.044292,0.012792,0.961334,632,8080227,144744,0,5408
13106,16.538500,16.538172,0.000000,5.924751,5.752722,0.171778,0.049834,0.040291,0.328583,641,8086519,142427,0,7210
13107,16.690917,16.657957,0.000000,5.753916,5.618221,0.135487,0.047625,0.019667,0.816584,630,8049305,145485,0,5408
13108,16.700875,16.706163,0.000000,6.037666,5.839582,0.198001,0.062750,0.017792,0.624166,631,8092909,144385,0,5408
13109,16.583583,16.558747,0.000000,5.885334,5.884597,0.000362,0.060417,0.017917,0.914666,641,8073995,143609,0,7210
13110,16.746000,16.710617,0.000000,5.829542,5.662430,0.166904,0.051917,0.012750,0.657750,632,8079988,146046,0,5408
13111,16.904125,16.893657,0.000000,5.930167,5.759888,0.170112,0.043667,0.011333,0.925417,631,8080233,147045,0,5408
13112,16.470542,16.452382,0.000000,5.288626,5.227680,0.060862,0.060292,0.020625,0.937958,641,8086452,143591,0,7210
13113,16.514500,16.503421,0.000000,5.481085,5.377930,0.102737,0.048292,0.013791,0.300125,639,8126139,147169,0,5623
13114,16.995917,16.952431,0.000000,5.468876,5.390970,0.077697,0.055083,0.020542,1.261667,627,8002247,151754,0,5408
13115,16.580541,16.573044,0.000000,5.487750,5.407221,0.080279,0.064459,0.029125,0.288958,642,8101901,145187,0,7210
13116,16.736459,16.664253,0.000000,5.694918,5.568805,0.125695,0.060250,0.033750,1.358584,629,8049335,139243,0,5408
13117,16.294875,16.333260,0.000000,5.980792,5.799263,0.181362,0.050833,0.053500,0.289375,641,8156404,141570,0,5605
13118,17.067333,17.048473,0.000000,5.978625,5.971582,0.007043,0.054042,0.024583,0.940709,633,7993767,146311,0,7210
13119,16.882167,16.878122,0.000000,6.149084,6.148706,0.000378,0.075083,0.037875,1.282709,633,8095677,139076,0,5408
13120,16.666791,16.685247,0.000000,6.270082,6.083498,0.186501,0.048167,0.061792,0.635167,633,8095680,137080,0,5408
13121,16.617750,16.570479,0.000000,5.856667,5.694972,0.161278,0.070792,0.040958,0.976666,637,8055585,136813,0,7210
13122,16.843084,16.816336,0.000000,6.107708,5.938373,0.169252,0.058708,0.030917,0.664833,633,8080209,138168,0,5408
13123,16.727083,16.737336,0.000000,6.057208,5.861123,0.195960,0.068958,0.050459,1.156666,633,8080234,136979,0,5408
13124,16.513417,16.454412,0.000000,5.983418,5.893666,0.089627,0.059375,0.026416,0.690041,639,8055585,135263,0,7210
