present_frame,emulated_frame,previous_pc,pc
2321,48816,8037257c,8035c4d4
2321,48816,8036ca88,80073ed4
2321,48816,80364d10,80364cd0
2321,48816,8035c544,80361cb4
2321,48816,8033da7c,8033b740
2321,48816,80370460,8036c2a0
2321,48816,80360704,8033e638
2321,48816,80372558,8035bee4
2321,48816,8035c51c,8036c9f8
2321,48816,80360694,8033ecc0
2321,48816,8033b13c,8033ff48
2321,48816,8035fc24,8036ca88
2321,48816,8036ec9c,80372afc
2321,48816,8033e73c,80360704
2321,48816,8036c904,8033fba0
2321,48816,8036c8e4,80377b6c
2321,48816,80357838,8034e5c0
2321,48816,8039d8e0,8033a5d0
2321,48816,8033fbe0,8036c2c8
2321,48816,8033bf70,80374134
2321,48817,80362400,8035cd30
2321,48817,8035cd30,8036127c
2321,48817,80378414,80324a70
2321,48817,803790a4,8036e98c
2321,48817,8035ea9c,80361cc8
2322,48817,8036c688,8035cfb4
2322,48817,8033ee60,8036067c
2322,48817,80003100,8033d0bc
2322,48817,800bf708,80360694
2322,48817,8037259c,8035bee4
2322,48817,80360e7c,8035c578
2322,48817,8033a5d0,8033a708
2322,48817,8036c2a0,8033fbe0
2322,48817,8033aff0,8033b13c
2322,48817,803788cc,8035f82c
2322,48817,80003100,8033d0bc
2322,48817,8036ca88,8036c988
2322,48817,80360694,8033ecc0
2322,48817,8035bee4,8037257c
2322,48817,80361af8,80383594
2322,48817,80358c00,80358c00
2322,48817,8036c9f8,8035fc24
2322,48817,8033fb64,8036c8e4
2322,48817,8033e73c,80360704
2322,48817,8033e6b8,80360750
2322,48817,8035f76c,803635a4
2322,48817,8035ed0c,8033d33c
2322,48817,80080904,8009f484
2322,48817,8035ea9c,80361cc8
2322,48817,8038f098,802f451c
2322,48818,80369160,80362400
2322,48818,803790a4,8036e908
2322,48818,8006e704,8036e8cc
2322,48818,80089cb8,8006c4bc
2322,48818,8035c198,80369c8c
2323,48818,8037c4ec,8036c8b0
2323,48818,8035d800,80361b54
2323,48818,80360e50,80383574
2323,48818,8033fbe0,8036c2c8
2323,48818,8036053c,80363558
2323,48818,8036c988,80370460
2323,48818,803408d4,8036d578
2323,48818,8039d92c,8039d9c4
2323,48818,80378698,8036c894
2323,48818,8035fc24,8036ca88
2323,48818,8033aedc,8036a408
2323,48818,80363540,8035f84c
2323,48818,8035ef5c,8035ef5c
2323,48818,8036c2a0,8033fbe0
2323,48818,8033e73c,80360704
2323,48818,8000f148,8037daf0
2323,48818,803725b8,801c4d94
2323,48818,803789f8,80378a54
2323,48818,80378698,8036c894
2323,48818,8035c570,80360e7c
2323,48818,8036c8b0,803408d4
2323,48818,80360e7c,8035c4fc
2323,48818,80338dc0,8033d6cc
2323,48818,8033a5d0,8033a7e0
2323,48818,803a19d4,8039e390
2323,48818,8036eb28,8038f1dc
2323,48819,80369138,8036df0c
2323,48819,8036e984,803790a4
2323,48819,800322b0,80165c14
2323,48819,8000b2cc,80008404
2323,48819,80223788,8002adb4
2324,48819,80377b6c,8036c904
2324,48819,803835e0,80361b48
2324,48819,8033e73c,80360704
2324,48819,80378a5c,8036c6f0
2324,48819,8033aa98,8036a460
2324,48819,8033fb64,8036c8e4
2324,48819,8036d344,8037839c
2324,48819,8002af68,8036693c
2324,48819,8035bee4,803725b0
2324,48819,80377b6c,8036c34c
2324,48819,803834cc,8033e9a4
2324,48819,803835d8,80360694
2324,48819,8033d2f4,80003100
2324,48819,80338db0,8033d4f0
2324,48819,80372654,80372234
2324,48819,80338db0,8033d4f0
2324,48819,801c4e00,8038f098
2324,48819,8036c904,8033fba0
2324,48819,8033d278,8035ed0c
2324,48819,8035cfb4,8036c6a0
2324,48819,80378a3c,8036c6f0
2324,48819,8033ff48,8033b238
2324,48819,8026d834,8026dff4
2324,48819,803a1f14,8033ecc0
2324,48819,8036ca70,8036c988
2324,48819,80349494,80349494
2324,48820,80361274,8035ccec
2324,48820,80361248,803622dc
2324,48820,80378420,803248dc
2324,48820,80399394,8037e674
2324,48820,80364ee0,80341448
2325,48820,8035c578,8037259c
2325,48820,800befd0,8035fbb0
2325,48820,8035c544,80361cb4
2325,48820,80383578,80360638
2325,48820,80361b48,8035d800
2325,48820,8033e73c,80360704
2325,48820,800c8738,80080b00
2325,48820,8033a728,8036a474
2325,48820,80360624,80361b90
2325,48820,803835d8,80360694
2325,48820,8035f82c,80363530
2325,48820,803213f0,8038f0bc
2325,48820,8035d238,8033fc1c
2325,48820,8033b248,8036060c
2325,48820,8035c570,80360e7c
2325,48820,8033d6cc,8035ed64
2325,48820,80086818,803683d4
2325,48820,8036c904,8033fba0
2325,48820,8036071c,8033e7fc
2325,48820,8035fc24,8036ca88
2325,48820,803789f8,80378a2c
2325,48820,80383594,8033b3ec
2325,48820,800309d0,80086818
2325,48820,8033d228,8039f22c
2325,48820,8033d33c,8035ed58
2325,48820,803213f0,8034cd24
2325,48821,80369160,80362400
2325,48821,803622dc,8035cd30
2325,48821,8006c250,800f187c
2325,48821,8036127c,8035c1d0
2325,48821,8035d564,8033af78
2326,48821,803248dc,80378414
2326,48821,8035cfb4,8036c688
2326,48821,80360704,8033e638
2326,48821,800bf158,8035c51c
2326,48821,8033b238,8035d7d8
2326,48821,8033b13c,8033ff48
2326,48821,803a1f40,8033e6b8
2326,48821,8036c648,803723f8
2326,48821,80360750,8033eaf0
2326,48821,803834cc,8033e9a4
2326,48821,8035ea9c,80361cc8
2326,48821,8035d800,80361b54
2326,48821,8033e470,8033d770
2326,48821,80363558,8035f804
2326,48821,80360778,803835e0
2326,48821,803835e0,80360638
2326,48821,8036c6f0,803408d4
2326,48821,80378698,8036c894
2326,48821,80360694,8033ecc0
2326,48821,8036c904,8033fba0
2326,48821,8036c6f0,8037c4ec
2326,48821,80363540,8035f84c
2326,48821,8033e9a4,80383508
2326,48821,8036051c,8033cc2c
2326,48821,80324a70,80378408
2326,48822,8035c1c8,80361248
2326,48822,8036e930,8006e6f4
2326,48822,803790a4,8036e908
2326,48822,803408d4,8036d578
2326,48822,8036127c,8035c1d0
2327,48822,8033f7d8,8033b888
2327,48822,8033e6b8,80360750
2327,48822,8033ea84,80360778
2327,48822,803711f4,8036d3a8
2327,48822,80361b54,800bf07c
2327,48822,8033b740,8033f7d8
2327,48822,80363550,8035f76c
2327,48822,8039d8c8,8033aa98
2327,48822,8035c544,80360e7c
2327,48822,8036076c,8033ea84
2327,48822,80360738,8033e6b8
2327,48822,80361af8,80383594
2327,48822,8035bee4,803725b0
2327,48822,80360638,803608e0
2327,48822,8033af78,8033aff0
2327,48822,803248dc,803783fc
2327,48822,8033ea84,80360778
2327,48822,8036c8d8,8033fb64
2327,48822,803723f8,8036c6b8
2327,48822,80378a2c,8036c6f0
2327,48822,80363550,8035f76c
2327,48822,8036c8d8,8033fb64
2327,48822,8033e73c,80360704
2327,48822,8033d0bc,8033d228
2327,48822,8037c6b4,80003100
2327,48822,8035c544,80361cb4
2327,48823,8036127c,8035c1d0
2327,48823,80369160,80362400
2327,48823,8004f0cc,8005897c
2327,48823,8036d55c,803408d4
2327,48823,80029120,80029940
2328,48823,80377b6c,8036c904
2328,48823,8033b3ec,80383578
2328,48823,8036c91c,803789f8
2328,48823,8036c880,80378698
2328,48823,8035cfb4,8036c32c
2328,48823,80360778,803835e0
2328,48823,80383574,8033b3ec
2328,48823,8033b7ec,803a0d7c
2328,48823,8033fb64,8036c8e4
2328,48823,8035c578,8037259c
2328,48823,8033aff0,8033b13c
2328,48823,803835e0,80361b48
2328,48823,80360760,8033ea18
2328,48823,80360694,8033ecc0
2328,48823,8033aedc,8036a408
2328,48823,8033f7d8,8033b888
2328,48823,8033d23c,8035ecc4
2328,48823,803789f8,80378a44
2328,48823,8033e73c,80360704
2328,48823,8036c8d8,8033fb64
2328,48823,8036c8e4,80377b6c
2328,48823,80378a4c,8036c6f0
2328,48823,803408d4,8036c8d8
2328,48823,8033a5d0,8033a7e0
2328,48823,8035fc24,8036ca70
2328,48823,80349494,80349494
2328,48824,8036df0c,8036e540
2328,48824,8006ea68,800db0b4
2328,48824,8004fb50,800587a4
2328,48824,8039c530,80324a70
2328,48824,8003fa74,8016a5d4
2329,48824,800bf5a8,8000cc5c
2329,48824,80073ed4,8036c988
2329,48824,8033ea18,8036076c
2329,48824,8033b3ec,80383578
2329,48824,803408d4,8036c880
2329,48824,803635a4,8035f78c
2329,48824,800809cc,80074f54
2329,48824,80367200,80341488
2329,48824,80080f04,80074f54
2329,48824,8033ecc0,803606bc
2329,48824,8033aa98,8036a460
2329,48824,8035c4d4,80360e7c
2329,48824,8033fbe0,8036c2c8
2329,48824,8033fba0,8036c364
2329,48824,803834cc,8033e9a4
2329,48824,803835e0,80361b48
2329,48824,801c4de0,8003100c
2329,48824,8036c8d8,8033fb64
2329,48824,80360e50,80383574
2329,48824,803635a4,8035f78c
2329,48824,8036c8e4,80377b6c
2329,48824,8035fb6c,800befd0
2329,48824,8033a728,8036a474
2329,48824,8033e8bc,8039ed30
2329,48824,8033b3ec,80383578
2329,48824,80357340,8035b9dc
2329,48825,8036e5e0,80369160
2329,48825,80369c8c,8035c1c8
2329,48825,803711f4,8000b270
2329,48825,80270f90,80269488
2330,48825,80364ee0,80341178
2330,48825,803835e0,80361b48
2330,48825,8033a5d0,8033a608
2330,48825,800bf144,8009f3e8
2330,48825,8035bee4,8037257c
2330,48825,8037c4ec,8036c8b0
2330,48825,803608e0,803835d8
2330,48825,8033fb64,8039e6c8
2330,48825,803408d4,8036c8d8
2330,48825,8035cfb4,8036c314
2330,48825,8033fba0,8036c364
2330,48825,8037259c,8035bee4
2330,48825,80360694,8033ecc0
2330,48825,80377b6c,8036c34c
2330,48825,8037257c,8035c4d4
2330,48825,80361b54,8035fa58
2330,48825,80360778,803835e0
2330,48825,8036c894,803408d4
2330,48825,8036c8e4,80377b6c
2330,48825,80360750,8033eaf0
2330,48825,8033fba0,8036c91c
2330,48825,8037259c,8035bee4
2330,48825,80073f08,8036cab0
2330,48825,80366a70,80341488
2330,48825,8035ea9c,80361cc8
2330,48825,8035d238,8033fc1c
2330,48826,80369138,8036df0c
2330,48826,803622dc,8036e984
2330,48826,8036e8cc,8036cd5c
2330,48826,80324a70,80378408
2330,48826,8035c9ac,8035ca48
2330,48826,80361b48,8035d800
2331,48826,803408d4,803723d8
2331,48826,803834cc,8033e8bc
2331,48826,80372648,803683d4
2331,48826,80360638,803608e0
2331,48826,8037257c,8035c4d4
2331,48826,8033e73c,80360704
2331,48826,803248dc,803a088c
2331,48826,8036c648,803723f8
2331,48826,80361b90,8035fb6c
2331,48826,8037259c,8035bee4
2331,48826,8035c4d4,80360e7c
2331,48826,80383574,8033b3ec
2331,48826,80372504,803702b4
2331,48826,8035cfb4,8036c32c
2331,48826,801c4d44,80087008
2331,48826,80361c88,8035c51c
2331,48826,8036c91c,803789f8
2331,48826,8036c904,8033fba0
2331,48826,8033fb64,8036c8e4
2331,48826,8036c8d8,8033fb64
2331,48826,8035ea9c,80361cc8
2331,48826,8033ae54,8033f7d8
2331,48826,80338db0,8033d4f0
2331,48826,80378e6c,8037c7f0
2331,48826,8033b740,8033f7d8
2331,48827,8036127c,8035c1d0
2331,48827,80369160,80376b80
2331,48827,800a1cc0,8003240c
2331,48827,8037839c,80324a70
2331,48827,80368d5c,8035c9ac
2332,48827,80378a54,8036c6f0
2332,48827,8033ecc0,803606bc
2332,48827,80360110,80360e50
2332,48827,8033e638,8036071c
2332,48827,803788cc,8035f82c
2332,48827,8033e8bc,80383558
2332,48827,8033d4f0,80338dc0
2332,48827,80338dc0,8033d6cc
2332,48827,8036c8b0,803408d4
2332,48827,8033c95c,80360324
2332,48827,8035f84c,80361c88
2332,48827,80363540,8035f84c
2332,48827,80372234,803408d4
2332,48827,8036076c,8033ea84
2332,48827,80361b54,8035fa58
2332,48827,80361c58,8035d564
2332,48827,8037252c,8036c180
2332,48827,8036c6f0,803408d4
2332,48827,8035ef5c,8035d238
2332,48827,8036c8e4,80377b6c
2332,48827,8036d55c,803408d4
2332,48827,8035d800,80361b54
2332,48827,80377b6c,8036c904
2332,48827,803a1b98,8039e9e8
2332,48827,8035f968,8033ee60
2332,48827,8035ab70,8035ab70
2332,48828,80361274,8035ccec
2332,48828,8036e5e0,80369160
2332,48828,8003e360,800362a0
2332,48828,8036d55c,803408d4
2333,48828,80223788,80029110
2333,48828,8036c91c,803789f8
2333,48828,8033a728,8036a474
2333,48828,80363530,8035f83c
2333,48828,803408d4,8036c880
2333,48828,80360694,8033ecc0
2333,48828,8035d238,8033fc1c
2333,48828,803702b4,8037252c
2333,48828,8033e8bc,8039ed30
2333,48828,803408d4,8036c8d8
2333,48828,8033d6a0,80338db0
2333,48828,8035c4fc,80361b70
2333,48828,8033d4f0,80338dc0
2333,48828,803835d8,80360694
2333,48828,80372654,80372234
2333,48828,80372648,803683d4
2333,48828,8035cfb4,8036c32c
2333,48828,80361c60,80361af8
2333,48828,80378698,8036c894
2333,48828,8033b3ec,803834cc
2333,48828,803788cc,8035f82c
2333,48828,8036c894,803408d4
2333,48828,8035cfb4,8036c688
2333,48828,8033e6b8,80360750
2333,48828,8033ecc0,803a1f28
2333,48828,802f9ffc,8038f098
2333,48828,8038f0bc,803213f0
2333,48829,8035c1d0,80369c8c
2333,48829,80369160,80376b80
2333,48829,80165e14,80040940
2333,48829,80378420,803248dc
2333,48829,803201e0,8008639c
2334,48829,8035d548,8035eb08
2334,48829,8033e6b8,80360750
2334,48829,803408d4,8036c8d8
2334,48829,80378698,8036c894
2334,48829,8035c544,80361cb4
2334,48829,803635a4,8035f78c
2334,48829,80360778,803835e0
2334,48829,80080fac,80074f54
2334,48829,80074c8c,8035bf04
2334,48829,8035d564,8033af78
2334,48829,8035c51c,8036c9f8
2334,48829,8036c32c,80377b6c
2334,48829,8036067c,8033b248
2334,48829,8035f82c,80363530
2334,48829,803702b4,8037252c
2334,48829,80383508,80360110
2334,48829,80360110,80360080
2334,48829,80378a34,8036c6f0
2334,48829,8036c8e4,80377b6c
2334,48829,803835e0,80361b48
2334,48829,8036c904,8033fba0
2334,48829,8035f158,8035e94c
2334,48829,8033a7e0,8036a474
2334,48829,803a1b98,8039e9e8
2334,48829,80361c58,8035d564
2334,48829,8034908c,80345760
2334,48830,8035c1c8,80361248
2334,48830,8000c848,8036fe4c
2334,48830,80050938,800450d0
2334,48830,8039a638,803977bc
2334,48830,8036598c,801cbfe4
2335,48830,80003100,8033d0bc
2335,48830,8036c988,80370460
2335,48830,8033ff48,8033b238
2335,48830,8035eb08,8033d080
2335,48830,8033a728,8036a474
2335,48830,8036c91c,803789f8
2335,48830,8035c570,80360e7c
2335,48830,8033fb64,8036c2d4
2335,48830,8033c5c0,8033c6c0
2335,48830,803835d8,80360694
2335,48830,8035c4d4,80360e7c
2335,48830,80360738,8033e6b8
2335,48830,8033d33c,8035ed58
2335,48830,8036053c,80363558
2335,48830,80361b90,8035fb6c
2335,48830,8000f0a4,80087014
2335,48830,803412bc,80324858
2335,48830,8036c8d8,8033fb64
2335,48830,8036c894,8037c4ec
2335,48830,803723f8,8036c6b8
2335,48830,8036cab0,8033f7a8
2335,48830,80378420,803248dc
2335,48830,8033c570,803248dc
2335,48830,8039d92c,8039d9c4
2335,48830,803608e0,803835d8
2335,48830,80349494,80349494
2335,48831,80361274,8035ccec
2335,48831,8035cd30,8036127c
2335,48831,80050cf0,80044ff4
2335,48831,8037e674,8039930c
2336,48831,8033f7d8,8036cb1c
2336,48831,8033ea18,8036076c
2336,48831,80360e50,80383574
2336,48831,803408d4,8036c8d8
2336,48831,803608e0,803835d8
2336,48831,8036c8b0,803408d4
2336,48831,8036c8e4,80377b6c
2336,48831,8033d080,80003100
2336,48831,8036c988,80370460
2336,48831,8035ed64,80361c58
2336,48831,8035ef5c,8035d238
2336,48831,80087008,8000f0a4
2336,48831,8036c988,80370460
2336,48831,8033d6f4,8035ec60
2336,48831,803608e0,803835d8
2336,48831,8036d344,8037839c
2336,48831,801c4d24,801cc2b0
2336,48831,8036c8d8,8033fb64
2336,48831,8037c4ec,8036c8b0
2336,48831,8033f7ec,8036cb1c
2336,48831,800befd0,8035fbb0
2336,48831,8033b3ec,80383578
2336,48831,8035fbb0,800befe4
2336,48831,8036eb28,80372afc
2336,48831,80360778,803835e0
2336,48831,8033e8bc,80383558
2336,48832,8036df0c,8036e540
2336,48832,8036eab8,803790a4
2336,48832,8036e8cc,8036cd5c
2336,48832,80044aa0,8004ae2c
2336,48832,802fc280,8036ea74
2336,48832,8033ecc0,803606bc
2337,48832,8000cc8c,800bf6e0
2337,48832,8036ca88,80073ed4
2337,48832,80338db0,8033d4f0
2337,48832,8000cc8c,800bf6d4
2337,48832,80363550,8035f76c
2337,48832,8036c648,8035cfb4
2337,48832,8033ecc0,803a1f28
2337,48832,8037c4ec,8036c8b0
2337,48832,8035fa58,8033f410
2337,48832,80383558,80360110
2337,48832,803788cc,8035f82c
2337,48832,8033d6cc,8035ed64
2337,48832,803606bc,8033e73c
2337,48832,80338e2c,8033d61c
2337,48832,8033ff48,8033b238
2337,48832,8035d1e4,803408d4
2337,48832,8033fba0,8036c91c
2337,48832,8036c904,8033fba0
2337,48832,8036076c,8033ea84
2337,48832,80383578,80360638
2337,48832,8036053c,80363558
2337,48832,80378a3c,8036c6f0
2337,48832,8033e7fc,80360738
2337,48832,803213f0,8038f0bc
2337,48832,8035fb6c,80361bd0
2337,48833,801c1d54,801c99fc
2337,48833,8035cd30,8036127c
2337,48833,8036e3b0,80369160
2337,48833,80324a70,80378420
2337,48833,8035c198,80369c8c
2337,48833,8033b888,8033f7ec
2338,48833,80383578,80360638
2338,48833,80361cc8,8035c570
2338,48833,8033f7a8,8033b720
2338,48833,8033e73c,80360704
2338,48833,8035fb6c,800befd0
2338,48833,8036cab0,8033f7a8
2338,48833,803a130c,8039d8c8
2338,48833,8036c2d4,80073f08
2338,48833,803606bc,8033e73c
2338,48833,8033aae4,8033ab5c
2338,48833,80360738,8033e6b8
2338,48833,803248dc,80378414
2338,48833,8033fbe0,8036c2c8
2338,48833,8035d564,8033af78
2338,48833,8036c9f8,8035fc24
2338,48833,8033b3ec,803834cc
2338,48833,8036c894,8037c4ec
2338,48833,8033af78,8033aff0
2338,48833,8033ff48,8033b238
2338,48833,8036c894,803408d4
2338,48833,800bf058,8035d564
2338,48833,8035ed0c,8033d33c
2338,48833,8039e430,8037babc
2338,48833,8033e73c,803a6914
2338,48833,8035ef5c,8035ef5c
2338,48834,8035c1c8,80361248
2338,48834,8036fe34,8006e704
2338,48834,8036e930,8006e6f4
2338,48834,80334698,803578c0
2338,48834,8036d8d0,803791fc
2339,48834,8035bf1c,80074a94
2339,48834,800bf144,8009f3e8
2339,48834,803783f0,803248dc
2339,48834,8035bee4,803725b0
2339,48834,80370460,8036c2a0
2339,48834,8036076c,8033ea84
2339,48834,8033d33c,8035ed58
2339,48834,80003100,8033d0bc
2339,48834,8033a5d0,8033a7e0
2339,48834,8035f804,803788cc
2339,48834,8037daf0,8000f16c
2339,48834,80360110,80360e50
2339,48834,80372648,803683d4
2339,48834,8035ec6c,8033d2f4
2339,48834,8033d33c,8035ed58
2339,48834,8033d6a0,80338db0
2339,48834,8000f094,80087008
2339,48834,8035fc24,8036ca88
2339,48834,8036c8e4,80377b6c
2339,48834,80360e7c,8035c4fc
2339,48834,80338dc0,8033d6cc
2339,48834,8035ef5c,8035ef5c
2339,48834,8035c4fc,800bef00
2339,48834,8033ae54,8033f7d8
2339,48834,80360750,8033eaf0
2339,48834,8036c2d4,8035cfb4
2339,48835,8036e428,80369160
2339,48835,8035c1d0,80369c8c
2339,48835,80362400,8036e900
2339,48835,803408a0,80020ce0
2339,48835,803622dc,8035cd30
2339,48835,8037839c,80324a70
2340,48835,80361cc8,8035c570
2340,48835,8036c648,8035cfb4
2340,48835,800c02a0,8009f260
2340,48835,8033f7a8,8033b720
2340,48835,803788cc,8035f82c
2340,48835,8036c6a0,803723f8
2340,48835,8039e9e8,8033e8bc
2340,48835,8036c8b0,803408d4
2340,48835,803835e0,80361b48
2340,48835,80361b54,8035fa58
2340,48835,803835e0,80361b48
2340,48835,803783f0,803248dc
2340,48835,80338e2c,8033d768
2340,48835,8036060c,8033cc2c
2340,48835,80087008,8000efa0
2340,48835,8033f7a8,8033b720
2340,48835,80377b6c,8036c904
2340,48835,803788cc,8035f82c
2340,48835,8036c6a0,803723f8
2340,48835,8036c988,80370460
2340,48835,80377b6c,8036c904
2340,48835,8033eaf0,80360760
2340,48835,8033d0bc,8033d228
2340,48835,8035cfb4,8036c32c
2340,48835,803665cc,80372a5c
2340,48836,8035cd30,8036127c
2340,48836,8036e150,80369160
2340,48836,80040a64,80165e4c
2340,48836,800c8948,8006d594
2340,48836,8007ff78,800dea9c
2341,48836,8036c8b0,803408d4
2341,48836,8036060c,8033cc2c
2341,48836,803835e0,80360638
2341,48836,8036053c,80363558
2341,48836,8035c570,80360e7c
2341,48836,80360110,80360e50
2341,48836,80360638,803608e8
2341,48836,803a19c4,8039e3d8
2341,48836,8036c8e4,803789f8
2341,48836,803702b4,8037252c
2341,48836,80361b48,8035d800
2341,48836,8035fa58,8035fa3c
2341,48836,803835e0,80360638
2341,48836,8036071c,8033e7fc
2341,48836,8036d344,8037839c
2341,48836,80360624,80361b90
2341,48836,803248dc,8037842c
2341,48836,80377b6c,8036c904
2341,48836,8033da7c,8033b740
2341,48836,8033fba0,8036c91c
2341,48836,8033b238,8035d7d8
2341,48836,8033eaf0,80360760
2341,48836,8033e9a4,80383508
2341,48836,803a0d7c,803a19c4
2341,48836,80341178,80363cb8
2341,48836,80363cb8,8033c814
2341,48837,8036e4a0,80369160
2341,48837,80376b80,80369138
2341,48837,80320f5c,80165d90
2341,48837,80324a70,803783f0
2341,48837,8002a958,8000db00
2342,48837,8033fb64,8036c8e4
2342,48837,8036053c,80363558
2342,48837,8036076c,8033ea84
2342,48837,8036c8b0,803408d4
2342,48837,8033aae4,8033ab5c
2342,48837,8033b740,8033f7d8
2342,48837,80378420,803248dc
2342,48837,803a02d4,803248dc
2342,48837,803408d4,8036c8d8
2342,48837,80360e50,80383574
2342,48837,8035f804,803788cc
2342,48837,8035ea9c,80361cc8
2342,48837,80372234,803408d4
2342,48837,80377b6c,8036c34c
2342,48837,8033d6a0,80338db0
2342,48837,8036c32c,8033f7a8
2342,48837,8003100c,801c4e00
2342,48837,803408d4,8036c880
2342,48837,8033d6cc,8035ed64
2342,48837,80378a24,8036c6f0
2342,48837,80378698,8036c894
2342,48837,8035fc24,8036ca88
2342,48837,80360738,8033e6b8
2342,48837,8033aa98,8039d8e0
2342,48837,80361bd0,8035ea9c
2342,48837,80349394,803424a0
2342,48838,80376b80,80369138
2342,48838,8000c824,8037004c
2342,48838,802736dc,80371434
2342,48838,803977bc,803998a4
2342,48838,8037c7c8,80378e6c
2343,48838,8035ed0c,8033d33c
2343,48838,8035cfb4,8036c688
2343,48838,800bf060,80361af8
2343,48838,8033d0bc,8033d278
2343,48838,8033ab5c,8036a4a0
2343,48838,8036c6f0,8037c4ec
2343,48838,803725b8,8036ec84
2343,48838,80378698,8036c894
2343,48838,803213f0,8038f0bc
2343,48838,8033d080,80003100
2343,48838,8035d7d8,80361c60
2343,48838,8035bee4,803725b0
2343,48838,8033f7a8,8033b720
2343,48838,8033d4f0,80338dc0
2343,48838,80360760,8033ea18
2343,48838,8033aff0,8033b13c
2343,48838,8037b86c,8036684c
2343,48838,803789f8,80378a6c
2343,48838,80361af8,80383594
2343,48838,80338db0,8033d4f0
2343,48838,803408d4,8036c880
2343,48838,8036c8e4,80377b6c
2343,48838,801cc290,8038f098
2343,48838,8039d8c8,8033aa98
2343,48838,8033cc2c,8036053c
2343,48838,80345738,80373fec
2343,48839,8036e5e0,80369160
2343,48839,8035c1c8,80361248
2343,48839,80324a70,80378420
2343,48839,802fb4ec,8000e210
2343,48839,80360624,80361b90
2344,48839,803248dc,8037842c
2344,48839,800bf060,80361af8
2344,48839,800bf058,8035d564
2344,48839,80383574,8033b3ec
2344,48839,8035f158,8035e94c
2344,48839,8033eaf0,80360760
2344,48839,8033d6a0,80338db0
2344,48839,8033f7a8,8036cb1c
2344,48839,80383558,80360110
2344,48839,8035c578,8037259c
2344,48839,8036a474,8033aae4
2344,48839,80360694,8033ecc0
2344,48839,80361b70,80360624
2344,48839,80360750,8033eaf0
2344,48839,80360638,803608e0
2344,48839,803608e0,803835d8
2344,48839,8036c880,80378698
2344,48839,8037c4ec,8036c8b0
2344,48839,80361c58,8035d564
2344,48839,8036c6b8,803789f8
2344,48839,8036c880,80378698
2344,48839,8036053c,80363548
2344,48839,8033d4f0,80338dc0
2344,48839,80361b90,8035fb6c
2344,48839,803723d8,80372504
2344,48840,80361274,8035ccec
2344,48840,803622dc,80361274
2344,48840,8036fe34,8006e704
2344,48840,80378420,803248dc
2344,48840,8035c1c8,80361248
2345,48840,8033b13c,8033ff48
2345,48840,80360738,8033e6b8
2345,48840,8033d6cc,8035ed64
2345,48840,8033d278,8035ed0c
2345,48840,8035d7d8,800bf060
2345,48840,8033ff48,8033b238
